,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,ADM2_EN32,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
311,2011-10-01,1.0,Malawi,Central,Ntcheu,1.0,1.0,Ntcheu,636637,645977,645977.0,0.0,0.0,0.0,0.0,645977.0,645977.0,0.0,0.0,0.0,0.0,645977.0,645977.0,0.0,0.0,0.0,0.0,645977.0
312,2011-10-01,1.0,Malawi,Central,Ntchisi,1.0,1.0,Ntchisi,326512,331302,331302.0,0.0,0.0,0.0,0.0,331302.0,331302.0,0.0,0.0,0.0,0.0,331302.0,331302.0,0.0,0.0,0.0,0.0,331302.0
313,2011-10-01,2.0,Malawi,Southern,Phalombe,2.0,2.0,Phalombe,415009,421097,0.0,421097.0,0.0,0.0,0.0,421097.0,0.0,421097.0,0.0,0.0,0.0,421097.0,0.0,421097.0,0.0,0.0,0.0,421097.0
314,2011-10-01,1.0,Malawi,Northern,Rumphi,1.0,1.0,Rumphi,231876,235277,235277.0,0.0,0.0,0.0,0.0,235277.0,235277.0,0.0,0.0,0.0,0.0,235277.0,235277.0,0.0,0.0,0.0,0.0,235277.0
315,2011-10-01,1.0,Malawi,Central,Salima,1.0,1.0,Salima,472065,478990,478990.0,0.0,0.0,0.0,0.0,478990.0,478990.0,0.0,0.0,0.0,0.0,478990.0,478990.0,0.0,0.0,0.0,0.0,478990.0
316,2011-10-01,1.0,Malawi,Southern,Thyolo,1.0,1.0,Thyolo,691915,702066,702066.0,0.0,0.0,0.0,0.0,702066.0,702066.0,0.0,0.0,0.0,0.0,702066.0,702066.0,0.0,0.0,0.0,0.0,702066.0
317,2011-10-01,1.0,Malawi,Southern,Zomba,1.0,1.0,Zomba,174816,177380,177380.0,0.0,0.0,0.0,0.0,177380.0,177380.0,0.0,0.0,0.0,0.0,177380.0,177380.0,0.0,0.0,0.0,0.0,177380.0
318,2011-10-01,1.0,Malawi,Southern,Zomba City,1.0,1.0,Zomba City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2011-10-01,,Malawi,Northern,Likoma,,,Likoma,10508,10662,,,,,,,,,,,,,,,,,,
320,2012-01-01,2.0,Malawi,Southern,Balaka,2.0,1.0,Balaka,451465,471373,0.0,471373.0,0.0,0.0,0.0,471373.0,0.0,471373.0,0.0,0.0,0.0,471373.0,471373.0,0.0,0.0,0.0,0.0,471373.0
321,2012-01-01,2.0,Malawi,Southern,Blantyre,2.0,1.0,Blantyre,1033105,1078661,0.0,1078661.0,0.0,0.0,0.0,1078661.0,0.0,1078661.0,0.0,0.0,0.0,1078661.0,1078661.0,0.0,0.0,0.0,0.0,1078661.0
322,2012-01-01,2.0,Malawi,Southern,Blantyre City,2.0,1.0,Blantyre City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2012-01-01,2.0,Malawi,Southern,Chikwawa,2.0,1.0,Chikwawa,601250,627762,0.0,627762.0,0.0,0.0,0.0,627762.0,0.0,627762.0,0.0,0.0,0.0,627762.0,627762.0,0.0,0.0,0.0,0.0,627762.0
324,2012-01-01,2.0,Malawi,Southern,Chiradzulu,1.0,1.0,Chiradzulu,336023,350840,0.0,350840.0,0.0,0.0,0.0,350840.0,350840.0,0.0,0.0,0.0,0.0,350840.0,350840.0,0.0,0.0,0.0,0.0,350840.0
325,2012-01-01,1.0,Malawi,Northern,Chitipa,1.0,1.0,Chitipa,240954,251579,251579.0,0.0,0.0,0.0,0.0,251579.0,251579.0,0.0,0.0,0.0,0.0,251579.0,251579.0,0.0,0.0,0.0,0.0,251579.0
326,2012-01-01,1.0,Malawi,Central,Dedza,1.0,1.0,Dedza,806799,842375,842375.0,0.0,0.0,0.0,0.0,842375.0,842375.0,0.0,0.0,0.0,0.0,842375.0,842375.0,0.0,0.0,0.0,0.0,842375.0
327,2012-01-01,1.0,Malawi,Central,Dowa,1.0,1.0,Dowa,901973,941746,941746.0,0.0,0.0,0.0,0.0,941746.0,941746.0,0.0,0.0,0.0,0.0,941746.0,941746.0,0.0,0.0,0.0,0.0,941746.0
328,2012-01-01,1.0,Malawi,Northern,Karonga,1.0,1.0,Karonga,381993,398837,398837.0,0.0,0.0,0.0,0.0,398837.0,398837.0,0.0,0.0,0.0,0.0,398837.0,398837.0,0.0,0.0,0.0,0.0,398837.0
329,2012-01-01,1.0,Malawi,Central,Kasungu,1.0,1.0,Kasungu,963875,1006378,1006378.0,0.0,0.0,0.0,0.0,1006378.0,1006378.0,0.0,0.0,0.0,0.0,1006378.0,1006378.0,0.0,0.0,0.0,0.0,1006378.0
330,2012-01-01,1.0,Malawi,Central,Lilongwe,1.0,1.0,Lilongwe,1295147,1352258,1352258.0,0.0,0.0,0.0,0.0,1352258.0,1352258.0,0.0,0.0,0.0,0.0,1352258.0,1352258.0,0.0,0.0,0.0,0.0,1352258.0
331,2012-01-01,1.0,Malawi,Central,Lilongwe City,1.0,1.0,Lilongwe City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2012-01-01,1.0,Malawi,Southern,Machinga,1.0,1.0,Machinga,689935,720358,720358.0,0.0,0.0,0.0,0.0,720358.0,720358.0,0.0,0.0,0.0,0.0,720358.0,720358.0,0.0,0.0,0.0,0.0,720358.0
333,2012-01-01,1.0,Malawi,Southern,Mangochi,1.0,1.0,Mangochi,1172776,1224491,1224491.0,0.0,0.0,0.0,0.0,1224491.0,1224491.0,0.0,0.0,0.0,0.0,1224491.0,1224491.0,0.0,0.0,0.0,0.0,1224491.0
334,2012-01-01,1.0,Malawi,Central,Mchinji,1.0,1.0,Mchinji,678901,708838,708838.0,0.0,0.0,0.0,0.0,708838.0,708838.0,0.0,0.0,0.0,0.0,708838.0,708838.0,0.0,0.0,0.0,0.0,708838.0
335,2012-01-01,1.0,Malawi,Southern,Mulanje,1.0,1.0,Mulanje,603721,630342,630342.0,0.0,0.0,0.0,0.0,630342.0,630342.0,0.0,0.0,0.0,0.0,630342.0,630342.0,0.0,0.0,0.0,0.0,630342.0
336,2012-01-01,2.0,Malawi,Southern,Mwanza,2.0,1.0,Mwanza,110540,115414,0.0,115414.0,0.0,0.0,0.0,115414.0,0.0,115414.0,0.0,0.0,0.0,115414.0,115414.0,0.0,0.0,0.0,0.0,115414.0
337,2012-01-01,1.0,Malawi,Northern,Mzimba,1.0,1.0,Mzimba,288517,301239,301239.0,0.0,0.0,0.0,0.0,301239.0,301239.0,0.0,0.0,0.0,0.0,301239.0,301239.0,0.0,0.0,0.0,0.0,301239.0
338,2012-01-01,1.0,Malawi,Northern,Mzuzu City,1.0,1.0,Mzuzu City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2012-01-01,1.0,Malawi,Southern,Neno,2.0,1.0,Neno,181483,189485,189485.0,0.0,0.0,0.0,0.0,189485.0,0.0,189485.0,0.0,0.0,0.0,189485.0,189485.0,0.0,0.0,0.0,0.0,189485.0
340,2012-01-01,1.0,Malawi,Northern,Nkhata Bay,1.0,1.0,Nkhata Bay,306040,319535,319535.0,0.0,0.0,0.0,0.0,319535.0,319535.0,0.0,0.0,0.0,0.0,319535.0,319535.0,0.0,0.0,0.0,0.0,319535.0
341,2012-01-01,1.0,Malawi,Central,Nkhotakota,1.0,1.0,Nkhotakota,430507,449490,449490.0,0.0,0.0,0.0,0.0,449490.0,449490.0,0.0,0.0,0.0,0.0,449490.0,449490.0,0.0,0.0,0.0,0.0,449490.0
342,2012-01-01,2.0,Malawi,Southern,Nsanje,2.0,1.0,Nsanje,311427,325159,0.0,325159.0,0.0,0.0,0.0,325159.0,0.0,325159.0,0.0,0.0,0.0,325159.0,325159.0,0.0,0.0,0.0,0.0,325159.0
343,2012-01-01,1.0,Malawi,Central,Ntcheu,1.0,1.0,Ntcheu,636637,664710,664710.0,0.0,0.0,0.0,0.0,664710.0,664710.0,0.0,0.0,0.0,0.0,664710.0,664710.0,0.0,0.0,0.0,0.0,664710.0
344,2012-01-01,1.0,Malawi,Central,Ntchisi,1.0,1.0,Ntchisi,326512,340910,340910.0,0.0,0.0,0.0,0.0,340910.0,340910.0,0.0,0.0,0.0,0.0,340910.0,340910.0,0.0,0.0,0.0,0.0,340910.0
345,2012-01-01,2.0,Malawi,Southern,Phalombe,2.0,1.0,Phalombe,415009,433309,0.0,433309.0,0.0,0.0,0.0,433309.0,0.0,433309.0,0.0,0.0,0.0,433309.0,433309.0,0.0,0.0,0.0,0.0,433309.0
346,2012-01-01,1.0,Malawi,Northern,Rumphi,1.0,1.0,Rumphi,231876,242100,242100.0,0.0,0.0,0.0,0.0,242100.0,242100.0,0.0,0.0,0.0,0.0,242100.0,242100.0,0.0,0.0,0.0,0.0,242100.0
347,2012-01-01,1.0,Malawi,Central,Salima,1.0,1.0,Salima,472065,492881,492881.0,0.0,0.0,0.0,0.0,492881.0,492881.0,0.0,0.0,0.0,0.0,492881.0,492881.0,0.0,0.0,0.0,0.0,492881.0
348,2012-01-01,1.0,Malawi,Southern,Thyolo,1.0,1.0,Thyolo,691915,722425,722425.0,0.0,0.0,0.0,0.0,722425.0,722425.0,0.0,0.0,0.0,0.0,722425.0,722425.0,0.0,0.0,0.0,0.0,722425.0
349,2012-01-01,1.0,Malawi,Southern,Zomba,1.0,1.0,Zomba,174816,182524,182524.0,0.0,0.0,0.0,0.0,182524.0,182524.0,0.0,0.0,0.0,0.0,182524.0,182524.0,0.0,0.0,0.0,0.0,182524.0
350,2012-01-01,1.0,Malawi,Southern,Zomba City,1.0,1.0,Zomba City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,2012-01-01,,Malawi,Northern,Likoma,,,Likoma,10508,10971,,,,,,,,,,,,,,,,,,
352,2012-04-01,1.0,Malawi,Southern,Balaka,2.0,3.0,Balaka,451465,471373,471373.0,0.0,0.0,0.0,0.0,471373.0,0.0,471373.0,0.0,0.0,0.0,471373.0,0.0,0.0,471373.0,0.0,0.0,471373.0
353,2012-04-01,1.0,Malawi,Southern,Blantyre,2.0,3.0,Blantyre,1033105,1078661,1078661.0,0.0,0.0,0.0,0.0,1078661.0,0.0,1078661.0,0.0,0.0,0.0,1078661.0,0.0,0.0,1078661.0,0.0,0.0,1078661.0
354,2012-04-01,1.0,Malawi,Southern,Blantyre City,2.0,2.0,Blantyre City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,2012-04-01,1.0,Malawi,Southern,Chikwawa,2.0,3.0,Chikwawa,601250,627762,627762.0,0.0,0.0,0.0,0.0,627762.0,0.0,627762.0,0.0,0.0,0.0,627762.0,0.0,0.0,627762.0,0.0,0.0,627762.0
356,2012-04-01,1.0,Malawi,Southern,Chiradzulu,1.0,1.0,Chiradzulu,336023,350840,350840.0,0.0,0.0,0.0,0.0,350840.0,350840.0,0.0,0.0,0.0,0.0,350840.0,350840.0,0.0,0.0,0.0,0.0,350840.0
357,2012-04-01,1.0,Malawi,Northern,Chitipa,1.0,1.0,Chitipa,240954,251579,251579.0,0.0,0.0,0.0,0.0,251579.0,251579.0,0.0,0.0,0.0,0.0,251579.0,251579.0,0.0,0.0,0.0,0.0,251579.0
358,2012-04-01,1.0,Malawi,Central,Dedza,1.0,1.0,Dedza,806799,842375,842375.0,0.0,0.0,0.0,0.0,842375.0,842375.0,0.0,0.0,0.0,0.0,842375.0,842375.0,0.0,0.0,0.0,0.0,842375.0
359,2012-04-01,1.0,Malawi,Central,Dowa,1.0,1.0,Dowa,901973,941746,941746.0,0.0,0.0,0.0,0.0,941746.0,941746.0,0.0,0.0,0.0,0.0,941746.0,941746.0,0.0,0.0,0.0,0.0,941746.0
360,2012-04-01,1.0,Malawi,Northern,Karonga,1.0,1.0,Karonga,381993,398837,398837.0,0.0,0.0,0.0,0.0,398837.0,398837.0,0.0,0.0,0.0,0.0,398837.0,398837.0,0.0,0.0,0.0,0.0,398837.0
361,2012-04-01,1.0,Malawi,Central,Kasungu,1.0,1.0,Kasungu,963875,1006378,1006378.0,0.0,0.0,0.0,0.0,1006378.0,1006378.0,0.0,0.0,0.0,0.0,1006378.0,1006378.0,0.0,0.0,0.0,0.0,1006378.0
362,2012-04-01,1.0,Malawi,Central,Lilongwe,1.0,1.0,Lilongwe,1295147,1352258,1352258.0,0.0,0.0,0.0,0.0,1352258.0,1352258.0,0.0,0.0,0.0,0.0,1352258.0,1352258.0,0.0,0.0,0.0,0.0,1352258.0
363,2012-04-01,1.0,Malawi,Central,Lilongwe City,1.0,1.0,Lilongwe City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,2012-04-01,1.0,Malawi,Southern,Machinga,1.0,1.0,Machinga,689935,720358,720358.0,0.0,0.0,0.0,0.0,720358.0,720358.0,0.0,0.0,0.0,0.0,720358.0,720358.0,0.0,0.0,0.0,0.0,720358.0
365,2012-04-01,1.0,Malawi,Southern,Mangochi,1.0,1.0,Mangochi,1172776,1224491,1224491.0,0.0,0.0,0.0,0.0,1224491.0,1224491.0,0.0,0.0,0.0,0.0,1224491.0,1224491.0,0.0,0.0,0.0,0.0,1224491.0
366,2012-04-01,1.0,Malawi,Central,Mchinji,1.0,1.0,Mchinji,678901,708838,708838.0,0.0,0.0,0.0,0.0,708838.0,708838.0,0.0,0.0,0.0,0.0,708838.0,708838.0,0.0,0.0,0.0,0.0,708838.0
367,2012-04-01,1.0,Malawi,Southern,Mulanje,2.0,2.0,Mulanje,603721,630342,630342.0,0.0,0.0,0.0,0.0,630342.0,0.0,630342.0,0.0,0.0,0.0,630342.0,0.0,630342.0,0.0,0.0,0.0,630342.0
368,2012-04-01,1.0,Malawi,Southern,Mwanza,2.0,3.0,Mwanza,110540,115414,115414.0,0.0,0.0,0.0,0.0,115414.0,0.0,115414.0,0.0,0.0,0.0,115414.0,0.0,0.0,115414.0,0.0,0.0,115414.0
369,2012-04-01,1.0,Malawi,Northern,Mzimba,1.0,1.0,Mzimba,288517,301239,301239.0,0.0,0.0,0.0,0.0,301239.0,301239.0,0.0,0.0,0.0,0.0,301239.0,301239.0,0.0,0.0,0.0,0.0,301239.0
370,2012-04-01,1.0,Malawi,Northern,Mzuzu City,1.0,1.0,Mzuzu City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,2012-04-01,1.0,Malawi,Southern,Neno,2.0,3.0,Neno,181483,189485,189485.0,0.0,0.0,0.0,0.0,189485.0,0.0,189485.0,0.0,0.0,0.0,189485.0,0.0,0.0,189485.0,0.0,0.0,189485.0
372,2012-04-01,1.0,Malawi,Northern,Nkhata Bay,1.0,1.0,Nkhata Bay,306040,319535,319535.0,0.0,0.0,0.0,0.0,319535.0,319535.0,0.0,0.0,0.0,0.0,319535.0,319535.0,0.0,0.0,0.0,0.0,319535.0
373,2012-04-01,1.0,Malawi,Central,Nkhotakota,1.0,1.0,Nkhotakota,430507,449490,449490.0,0.0,0.0,0.0,0.0,449490.0,449490.0,0.0,0.0,0.0,0.0,449490.0,449490.0,0.0,0.0,0.0,0.0,449490.0
374,2012-04-01,1.0,Malawi,Southern,Nsanje,2.0,3.0,Nsanje,311427,325159,325159.0,0.0,0.0,0.0,0.0,325159.0,0.0,325159.0,0.0,0.0,0.0,325159.0,0.0,0.0,325159.0,0.0,0.0,325159.0
375,2012-04-01,1.0,Malawi,Central,Ntcheu,1.0,1.0,Ntcheu,636637,664710,664710.0,0.0,0.0,0.0,0.0,664710.0,664710.0,0.0,0.0,0.0,0.0,664710.0,664710.0,0.0,0.0,0.0,0.0,664710.0
376,2012-04-01,1.0,Malawi,Central,Ntchisi,1.0,1.0,Ntchisi,326512,340910,340910.0,0.0,0.0,0.0,0.0,340910.0,340910.0,0.0,0.0,0.0,0.0,340910.0,340910.0,0.0,0.0,0.0,0.0,340910.0
377,2012-04-01,2.0,Malawi,Southern,Phalombe,2.0,3.0,Phalombe,415009,433309,0.0,433309.0,0.0,0.0,0.0,433309.0,0.0,433309.0,0.0,0.0,0.0,433309.0,0.0,0.0,433309.0,0.0,0.0,433309.0
378,2012-04-01,1.0,Malawi,Northern,Rumphi,1.0,1.0,Rumphi,231876,242100,242100.0,0.0,0.0,0.0,0.0,242100.0,242100.0,0.0,0.0,0.0,0.0,242100.0,242100.0,0.0,0.0,0.0,0.0,242100.0
379,2012-04-01,1.0,Malawi,Central,Salima,1.0,1.0,Salima,472065,492881,492881.0,0.0,0.0,0.0,0.0,492881.0,492881.0,0.0,0.0,0.0,0.0,492881.0,492881.0,0.0,0.0,0.0,0.0,492881.0
380,2012-04-01,1.0,Malawi,Southern,Thyolo,2.0,2.0,Thyolo,691915,722425,722425.0,0.0,0.0,0.0,0.0,722425.0,0.0,722425.0,0.0,0.0,0.0,722425.0,0.0,722425.0,0.0,0.0,0.0,722425.0
381,2012-04-01,1.0,Malawi,Southern,Zomba,2.0,3.0,Zomba,174816,182524,182524.0,0.0,0.0,0.0,0.0,182524.0,0.0,182524.0,0.0,0.0,0.0,182524.0,0.0,0.0,182524.0,0.0,0.0,182524.0
382,2012-04-01,1.0,Malawi,Southern,Zomba City,1.0,1.0,Zomba City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,2012-04-01,,Malawi,Northern,Likoma,,,Likoma,10508,10971,,,,,,,,,,,,,,,,,,
384,2012-10-01,2.0,Malawi,Southern,Balaka,2.0,3.0,Balaka,451465,471373,0.0,471373.0,0.0,0.0,0.0,471373.0,0.0,471373.0,0.0,0.0,0.0,471373.0,0.0,0.0,471373.0,0.0,0.0,471373.0
385,2012-10-01,2.0,Malawi,Southern,Blantyre,2.0,3.0,Blantyre,1033105,1078661,0.0,1078661.0,0.0,0.0,0.0,1078661.0,0.0,1078661.0,0.0,0.0,0.0,1078661.0,0.0,0.0,1078661.0,0.0,0.0,1078661.0
386,2012-10-01,3.0,Malawi,Southern,Blantyre City,3.0,4.0,Blantyre City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2012-10-01,2.0,Malawi,Southern,Chikwawa,2.0,3.0,Chikwawa,601250,627762,0.0,627762.0,0.0,0.0,0.0,627762.0,0.0,627762.0,0.0,0.0,0.0,627762.0,0.0,0.0,627762.0,0.0,0.0,627762.0
388,2012-10-01,3.0,Malawi,Southern,Chiradzulu,3.0,4.0,Chiradzulu,336023,350840,0.0,0.0,350840.0,0.0,0.0,350840.0,0.0,0.0,350840.0,0.0,0.0,350840.0,0.0,0.0,0.0,350840.0,0.0,350840.0
389,2012-10-01,1.0,Malawi,Northern,Chitipa,1.0,1.0,Chitipa,240954,251579,251579.0,0.0,0.0,0.0,0.0,251579.0,251579.0,0.0,0.0,0.0,0.0,251579.0,251579.0,0.0,0.0,0.0,0.0,251579.0
390,2012-10-01,1.0,Malawi,Central,Dedza,1.0,1.0,Dedza,806799,842375,842375.0,0.0,0.0,0.0,0.0,842375.0,842375.0,0.0,0.0,0.0,0.0,842375.0,842375.0,0.0,0.0,0.0,0.0,842375.0
391,2012-10-01,1.0,Malawi,Central,Dowa,1.0,1.0,Dowa,901973,941746,941746.0,0.0,0.0,0.0,0.0,941746.0,941746.0,0.0,0.0,0.0,0.0,941746.0,941746.0,0.0,0.0,0.0,0.0,941746.0
392,2012-10-01,1.0,Malawi,Northern,Karonga,1.0,1.0,Karonga,381993,398837,398837.0,0.0,0.0,0.0,0.0,398837.0,398837.0,0.0,0.0,0.0,0.0,398837.0,398837.0,0.0,0.0,0.0,0.0,398837.0
393,2012-10-01,1.0,Malawi,Central,Kasungu,1.0,1.0,Kasungu,963875,1006378,1006378.0,0.0,0.0,0.0,0.0,1006378.0,1006378.0,0.0,0.0,0.0,0.0,1006378.0,1006378.0,0.0,0.0,0.0,0.0,1006378.0
394,2012-10-01,1.0,Malawi,Central,Lilongwe,1.0,1.0,Lilongwe,1295147,1352258,1352258.0,0.0,0.0,0.0,0.0,1352258.0,1352258.0,0.0,0.0,0.0,0.0,1352258.0,1352258.0,0.0,0.0,0.0,0.0,1352258.0
395,2012-10-01,1.0,Malawi,Central,Lilongwe City,1.0,1.0,Lilongwe City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,2012-10-01,2.0,Malawi,Southern,Machinga,2.0,3.0,Machinga,689935,720358,0.0,720358.0,0.0,0.0,0.0,720358.0,0.0,720358.0,0.0,0.0,0.0,720358.0,0.0,0.0,720358.0,0.0,0.0,720358.0
397,2012-10-01,1.0,Malawi,Southern,Mangochi,1.0,1.0,Mangochi,1172776,1224491,1224491.0,0.0,0.0,0.0,0.0,1224491.0,1224491.0,0.0,0.0,0.0,0.0,1224491.0,1224491.0,0.0,0.0,0.0,0.0,1224491.0
398,2012-10-01,1.0,Malawi,Central,Mchinji,1.0,1.0,Mchinji,678901,708838,708838.0,0.0,0.0,0.0,0.0,708838.0,708838.0,0.0,0.0,0.0,0.0,708838.0,708838.0,0.0,0.0,0.0,0.0,708838.0
399,2012-10-01,2.0,Malawi,Southern,Mulanje,2.0,3.0,Mulanje,603721,630342,0.0,630342.0,0.0,0.0,0.0,630342.0,0.0,630342.0,0.0,0.0,0.0,630342.0,0.0,0.0,630342.0,0.0,0.0,630342.0
400,2012-10-01,2.0,Malawi,Southern,Mwanza,2.0,3.0,Mwanza,110540,115414,0.0,115414.0,0.0,0.0,0.0,115414.0,0.0,115414.0,0.0,0.0,0.0,115414.0,0.0,0.0,115414.0,0.0,0.0,115414.0
401,2012-10-01,1.0,Malawi,Northern,Mzimba,1.0,1.0,Mzimba,288517,301239,301239.0,0.0,0.0,0.0,0.0,301239.0,301239.0,0.0,0.0,0.0,0.0,301239.0,301239.0,0.0,0.0,0.0,0.0,301239.0
402,2012-10-01,1.0,Malawi,Northern,Mzuzu City,1.0,1.0,Mzuzu City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2012-10-01,2.0,Malawi,Southern,Neno,2.0,3.0,Neno,181483,189485,0.0,189485.0,0.0,0.0,0.0,189485.0,0.0,189485.0,0.0,0.0,0.0,189485.0,0.0,0.0,189485.0,0.0,0.0,189485.0
404,2012-10-01,1.0,Malawi,Northern,Nkhata Bay,1.0,1.0,Nkhata Bay,306040,319535,319535.0,0.0,0.0,0.0,0.0,319535.0,319535.0,0.0,0.0,0.0,0.0,319535.0,319535.0,0.0,0.0,0.0,0.0,319535.0
405,2012-10-01,1.0,Malawi,Central,Nkhotakota,1.0,1.0,Nkhotakota,430507,449490,449490.0,0.0,0.0,0.0,0.0,449490.0,449490.0,0.0,0.0,0.0,0.0,449490.0,449490.0,0.0,0.0,0.0,0.0,449490.0
406,2012-10-01,2.0,Malawi,Southern,Nsanje,2.0,3.0,Nsanje,311427,325159,0.0,325159.0,0.0,0.0,0.0,325159.0,0.0,325159.0,0.0,0.0,0.0,325159.0,0.0,0.0,325159.0,0.0,0.0,325159.0
407,2012-10-01,2.0,Malawi,Central,Ntcheu,2.0,3.0,Ntcheu,636637,664710,0.0,664710.0,0.0,0.0,0.0,664710.0,0.0,664710.0,0.0,0.0,0.0,664710.0,0.0,0.0,664710.0,0.0,0.0,664710.0
408,2012-10-01,1.0,Malawi,Central,Ntchisi,1.0,1.0,Ntchisi,326512,340910,340910.0,0.0,0.0,0.0,0.0,340910.0,340910.0,0.0,0.0,0.0,0.0,340910.0,340910.0,0.0,0.0,0.0,0.0,340910.0
409,2012-10-01,2.0,Malawi,Southern,Phalombe,2.0,3.0,Phalombe,415009,433309,0.0,433309.0,0.0,0.0,0.0,433309.0,0.0,433309.0,0.0,0.0,0.0,433309.0,0.0,0.0,433309.0,0.0,0.0,433309.0
410,2012-10-01,1.0,Malawi,Northern,Rumphi,1.0,1.0,Rumphi,231876,242100,242100.0,0.0,0.0,0.0,0.0,242100.0,242100.0,0.0,0.0,0.0,0.0,242100.0,242100.0,0.0,0.0,0.0,0.0,242100.0
411,2012-10-01,2.0,Malawi,Central,Salima,2.0,3.0,Salima,472065,492881,0.0,492881.0,0.0,0.0,0.0,492881.0,0.0,492881.0,0.0,0.0,0.0,492881.0,0.0,0.0,492881.0,0.0,0.0,492881.0
412,2012-10-01,3.0,Malawi,Southern,Thyolo,3.0,4.0,Thyolo,691915,722425,0.0,0.0,722425.0,0.0,0.0,722425.0,0.0,0.0,722425.0,0.0,0.0,722425.0,0.0,0.0,0.0,722425.0,0.0,722425.0
413,2012-10-01,2.0,Malawi,Southern,Zomba,2.0,3.0,Zomba,174816,182524,0.0,182524.0,0.0,0.0,0.0,182524.0,0.0,182524.0,0.0,0.0,0.0,182524.0,0.0,0.0,182524.0,0.0,0.0,182524.0
414,2012-10-01,2.0,Malawi,Southern,Zomba City,2.0,2.0,Zomba City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,2012-10-01,1.0,Malawi,Northern,Likoma,1.0,1.0,Likoma,10508,10971,10971.0,0.0,0.0,0.0,0.0,10971.0,10971.0,0.0,0.0,0.0,0.0,10971.0,10971.0,0.0,0.0,0.0,0.0,10971.0
416,2013-01-01,2.0,Malawi,Southern,Balaka,2.0,1.0,Balaka,451465,484944,0.0,484944.0,0.0,0.0,0.0,484944.0,0.0,484944.0,0.0,0.0,0.0,484944.0,484944.0,0.0,0.0,0.0,0.0,484944.0
417,2013-01-01,2.0,Malawi,Southern,Blantyre,2.0,1.0,Blantyre,1033105,1109716,0.0,1109716.0,0.0,0.0,0.0,1109716.0,0.0,1109716.0,0.0,0.0,0.0,1109716.0,1109716.0,0.0,0.0,0.0,0.0,1109716.0
418,2013-01-01,2.0,Malawi,Southern,Blantyre City,2.0,1.0,Blantyre City,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,2013-01-01,3.0,Malawi,Southern,Chikwawa,3.0,1.0,Chikwawa,601250,645836,0.0,0.0,645836.0,0.0,0.0,645836.0,0.0,0.0,645836.0,0.0,0.0,645836.0,645836.0,0.0,0.0,0.0,0.0,645836.0
420,2013-01-01,2.0,Malawi,Southern,Chiradzulu,2.0,1.0,Chiradzulu,336023,360941,0.0,360941.0,0.0,0.0,0.0,360941.0,0.0,360941.0,0.0,0.0,0.0,360941.0,360941.0,0.0,0.0,0.0,0.0,360941.0
421,2013-01-01,1.0,Malawi,Northern,Chitipa,1.0,1.0,Chitipa,240954,258822,258822.0,0.0,0.0,0.0,0.0,258822.0,258822.0,0.0,0.0,0.0,0.0,258822.0,258822.0,0.0,0.0,0.0,0.0,258822.0
