,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,admin1Name_en,admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5
417,2010-01-01,2.0,Ethiopia,SNNP,Sidama,2.0,3.0,SNNP,Sidama,4212331,3293832.2659088303,0.0,3293832.2659088303,0.0,0.0,0.0,0.0,3293832.2659088303,0.0,0.0,0.0,0.0,0.0,3293832.2659088303,0.0,0.0
418,2010-01-01,2.0,Ethiopia,SNNP,Siltie,3.0,3.0,SNNP,Siltie,1051444,822176.6458989675,0.0,822176.6458989675,0.0,0.0,0.0,0.0,0.0,822176.6458989675,0.0,0.0,0.0,0.0,822176.6458989675,0.0,0.0
419,2010-01-01,2.0,Ethiopia,Somali,Siti,4.0,4.0,Somali,Siti,644214,503743.14348758233,0.0,503743.14348758233,0.0,0.0,0.0,0.0,0.0,0.0,503743.14348758233,0.0,0.0,0.0,0.0,503743.14348758233,0.0
420,2010-01-01,2.0,Ethiopia,Amhara,South Gondar,2.0,2.0,Amhara,South Gondar,2526963,1975958.7421211142,0.0,1975958.7421211142,0.0,0.0,0.0,0.0,1975958.7421211142,0.0,0.0,0.0,0.0,1975958.7421211142,0.0,0.0,0.0
421,2010-01-01,3.0,Ethiopia,SNNP,South Omo,2.0,2.0,SNNP,South Omo,754134,589695.088543348,0.0,0.0,589695.088543348,0.0,0.0,0.0,589695.088543348,0.0,0.0,0.0,0.0,589695.088543348,0.0,0.0,0.0
422,2010-01-01,2.0,Ethiopia,Amhara,South Wello,2.0,3.0,Amhara,South Wello,3246827,2538856.4038353036,0.0,2538856.4038353036,0.0,0.0,0.0,0.0,2538856.4038353036,0.0,0.0,0.0,0.0,0.0,2538856.4038353036,0.0,0.0
423,2010-01-01,1.0,Ethiopia,Oromia,South West Shewa,1.0,1.0,Oromia,South West Shewa,1264234,988567.7884427848,988567.7884427848,0.0,0.0,0.0,0.0,988567.7884427848,0.0,0.0,0.0,0.0,988567.7884427848,0.0,0.0,0.0,0.0
424,2010-01-01,3.0,Ethiopia,Tigray,Southern,4.0,4.0,Tigray,Southern,752344,588295.3980261553,0.0,0.0,588295.3980261553,0.0,0.0,0.0,0.0,0.0,588295.3980261553,0.0,0.0,0.0,0.0,588295.3980261553,0.0
425,2010-01-01,3.0,Ethiopia,Amhara,Wag Hamra,4.0,4.0,Amhara,Wag Hamra,516457,403843.5561104948,0.0,0.0,403843.5561104948,0.0,0.0,0.0,0.0,0.0,403843.5561104948,0.0,0.0,0.0,0.0,403843.5561104948,0.0
426,2010-01-01,2.0,Ethiopia,Oromia,West Arsi,1.0,1.0,Oromia,West Arsi,2868933,2243362.1869056867,0.0,2243362.1869056867,0.0,0.0,0.0,2243362.1869056867,0.0,0.0,0.0,0.0,2243362.1869056867,0.0,0.0,0.0,0.0
427,2010-01-01,2.0,Ethiopia,Oromia,West Guji,2.0,2.0,Oromia,West Guji,1223292,956553.1911495428,0.0,956553.1911495428,0.0,0.0,0.0,0.0,956553.1911495428,0.0,0.0,0.0,0.0,956553.1911495428,0.0,0.0,0.0
428,2010-01-01,2.0,Ethiopia,Oromia,West Hararge,3.0,4.0,Oromia,West Hararge,2568661,2008564.4936216176,0.0,2008564.4936216176,0.0,0.0,0.0,0.0,0.0,2008564.4936216176,0.0,0.0,0.0,0.0,0.0,2008564.4936216176,0.0
429,2010-01-01,2.0,Ethiopia,Oromia,West Shewa,3.0,3.0,Oromia,West Shewa,2773901,2169051.913592918,0.0,2169051.913592918,0.0,0.0,0.0,0.0,0.0,2169051.913592918,0.0,0.0,0.0,0.0,2169051.913592918,0.0,0.0
430,2010-01-01,1.0,Ethiopia,Oromia,West Wellega,1.0,1.0,Oromia,West Wellega,1880222,1470239.6109592605,1470239.6109592605,0.0,0.0,0.0,0.0,1470239.6109592605,0.0,0.0,0.0,0.0,1470239.6109592605,0.0,0.0,0.0,0.0
431,2010-01-01,1.0,Ethiopia,Tigray,Western,1.0,1.0,Tigray,Western,440553,344490.42258144787,344490.42258144787,0.0,0.0,0.0,0.0,344490.42258144787,0.0,0.0,0.0,0.0,344490.42258144787,0.0,0.0,0.0,0.0
432,2010-01-01,2.0,Ethiopia,SNNP,Wolayita,2.0,3.0,SNNP,Wolayita,1999292,1563346.3986029106,0.0,1563346.3986029106,0.0,0.0,0.0,0.0,1563346.3986029106,0.0,0.0,0.0,0.0,0.0,1563346.3986029106,0.0,0.0
433,2010-01-01,1.0,Ethiopia,SNNP,Yem Special,1.0,1.0,SNNP,Yem Special,102526,80170.2066847474,80170.2066847474,0.0,0.0,0.0,0.0,80170.2066847474,0.0,0.0,0.0,0.0,80170.2066847474,0.0,0.0,0.0,0.0
434,2010-01-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu),4.0,3.0,Afar,Zone 1 (Awsi Rasu),643036,502822.0063762678,0.0,0.0,502822.0063762678,0.0,0.0,0.0,0.0,0.0,502822.0063762678,0.0,0.0,0.0,502822.0063762678,0.0,0.0
435,2010-01-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu),3.0,3.0,Afar,Zone 2 (Kilbet Rasu),493764,386098.7645425318,0.0,0.0,386098.7645425318,0.0,0.0,0.0,0.0,386098.7645425318,0.0,0.0,0.0,0.0,386098.7645425318,0.0,0.0
436,2010-01-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu),3.0,4.0,Afar,Zone 3 (Gabi Rasu),281357,220007.10885239328,0.0,220007.10885239328,0.0,0.0,0.0,0.0,0.0,220007.10885239328,0.0,0.0,0.0,0.0,0.0,220007.10885239328,0.0
437,2010-01-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu),3.0,3.0,Afar,Zone 4 (Fantana Rasu),276855,216486.76990915224,0.0,0.0,216486.76990915224,0.0,0.0,0.0,0.0,216486.76990915224,0.0,0.0,0.0,0.0,216486.76990915224,0.0,0.0
438,2010-01-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu),3.0,3.0,Afar,Zone 5 (Hari Rasu),209402,163741.89591127593,0.0,163741.89591127593,0.0,0.0,0.0,0.0,0.0,163741.89591127593,0.0,0.0,0.0,0.0,163741.89591127593,0.0,0.0
439,2010-01-01,3.0,Ethiopia,Gambela,Nuwer,4.0,4.0,Gambela,Nuwer,166901,130508.23855305997,0.0,0.0,130508.23855305997,0.0,0.0,0.0,0.0,0.0,130508.23855305997,0.0,0.0,0.0,0.0,130508.23855305997,0.0
440,2010-01-01,2.0,Ethiopia,Tigray,Mekele Special,3.0,4.0,Tigray,Mekele Special,418327,327110.8016679703,0.0,327110.8016679703,0.0,0.0,0.0,0.0,0.0,327110.8016679703,0.0,0.0,0.0,0.0,0.0,327110.8016679703,0.0
441,2010-01-01,99.0,Ethiopia,Addis Ababa,Region 14,99.0,99.0,Addis Ababa,Region 14,3585647,2803796.706089621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,2010-01-01,2.0,Ethiopia,Tigray,South Eastern,3.0,4.0,Tigray,South Eastern,528199,413025.213123275,0.0,413025.213123275,0.0,0.0,0.0,0.0,0.0,413025.213123275,0.0,0.0,0.0,0.0,0.0,413025.213123275,0.0
443,2010-01-01,1.0,Ethiopia,Amhara,West Gojam,1.0,1.0,Amhara,West Gojam,2894095,2263037.613047364,2263037.613047364,0.0,0.0,0.0,0.0,2263037.613047364,0.0,0.0,0.0,0.0,2263037.613047364,0.0,0.0,0.0,0.0
444,2010-01-01,1.0,Ethiopia,Oromia,Buno Bedele,1.0,1.0,Oromia,Buno Bedele,809088,632666.3693711732,632666.3693711732,0.0,0.0,0.0,0.0,632666.3693711732,0.0,0.0,0.0,0.0,632666.3693711732,0.0,0.0,0.0,0.0
445,2010-01-01,1.0,Ethiopia,Amhara,Central Gondar,1.0,1.0,Amhara,Central Gondar,2719899,2126825.0491742366,2126825.0491742366,0.0,0.0,0.0,0.0,2126825.0491742366,0.0,0.0,0.0,0.0,2126825.0491742366,0.0,0.0,0.0,0.0
446,2010-01-01,2.0,Ethiopia,Tigray,Eastern,3.0,3.0,Tigray,Eastern,940053,735074.4523790731,0.0,735074.4523790731,0.0,0.0,0.0,0.0,0.0,735074.4523790731,0.0,0.0,0.0,0.0,735074.4523790731,0.0,0.0
447,2010-01-01,3.0,Ethiopia,Gambela,Etang Special woreda,4.0,4.0,Gambela,Etang Special woreda,50260,39300.807482740034,0.0,0.0,39300.807482740034,0.0,0.0,0.0,0.0,0.0,39300.807482740034,0.0,0.0,0.0,0.0,39300.807482740034,0.0
448,2010-01-01,2.0,Ethiopia,Harari,Harari,3.0,3.0,Harari,Harari,260022,203324.2053974737,0.0,203324.2053974737,0.0,0.0,0.0,0.0,0.0,203324.2053974737,0.0,0.0,0.0,0.0,203324.2053974737,0.0,0.0
449,2010-01-01,2.0,Ethiopia,Amhara,North Gondar,2.0,2.0,Amhara,North Gondar,889977,695917.5236981004,0.0,695917.5236981004,0.0,0.0,0.0,0.0,695917.5236981004,0.0,0.0,0.0,0.0,695917.5236981004,0.0,0.0,0.0
450,2010-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban,3.0,3.0,Dire Dawa,Dire Dawa urban,319985,250212.27382340966,0.0,250212.27382340966,0.0,0.0,0.0,0.0,0.0,250212.27382340966,0.0,0.0,0.0,0.0,250212.27382340966,0.0,0.0
451,2010-01-01,1.0,Ethiopia,Amhara,West Gondar,1.0,1.0,Amhara,West Gondar,381393,298230.2600132246,298230.2600132246,0.0,0.0,0.0,0.0,298230.2600132246,0.0,0.0,0.0,0.0,298230.2600132246,0.0,0.0,0.0,0.0
452,2010-01-01,1.0,Ethiopia,Amhara,Awi,1.0,1.0,Amhara,Awi,1338704,1046799.6056580583,1046799.6056580583,0.0,0.0,0.0,0.0,1046799.6056580583,0.0,0.0,0.0,0.0,1046799.6056580583,0.0,0.0,0.0,0.0
453,2010-01-01,1.0,Ethiopia,Oromia,Kelem Wellega,1.0,1.0,Oromia,Kelem Wellega,1141498,892594.3720639232,892594.3720639232,0.0,0.0,0.0,0.0,892594.3720639232,0.0,0.0,0.0,0.0,892594.3720639232,0.0,0.0,0.0,0.0
454,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Metekel,1.0,1.0,Benishangul Gumz,Metekel,479162,374680.73050228175,374680.73050228175,0.0,0.0,0.0,0.0,374680.73050228175,0.0,0.0,0.0,0.0,374680.73050228175,0.0,0.0,0.0,0.0
455,2011-04-01,3.0,Ethiopia,Somali,Afder,3.0,3.0,Somali,Afder,654828,526648.9736059286,0.0,0.0,526648.9736059286,0.0,0.0,0.0,0.0,526648.9736059286,0.0,0.0,0.0,0.0,526648.9736059286,0.0,0.0
456,2011-04-01,2.0,Ethiopia,Gambela,Agnewak,2.0,1.0,Gambela,Agnewak,164054,131941.32003510388,0.0,131941.32003510388,0.0,0.0,0.0,0.0,131941.32003510388,0.0,0.0,0.0,131941.32003510388,0.0,0.0,0.0,0.0
457,2011-04-01,3.0,Ethiopia,SNNP,Alle,3.0,3.0,SNNP,Alle,81190,65297.49822406089,0.0,0.0,65297.49822406089,0.0,0.0,0.0,0.0,65297.49822406089,0.0,0.0,0.0,0.0,65297.49822406089,0.0,0.0
458,2011-04-01,3.0,Ethiopia,SNNP,Amaro,3.0,3.0,SNNP,Amaro,195252,157032.48088735482,0.0,0.0,157032.48088735482,0.0,0.0,0.0,0.0,157032.48088735482,0.0,0.0,0.0,0.0,157032.48088735482,0.0,0.0
459,2011-04-01,2.0,Ethiopia,Oromia,Arsi,2.0,3.0,Oromia,Arsi,3645492,2931906.7298414605,0.0,2931906.7298414605,0.0,0.0,0.0,0.0,2931906.7298414605,0.0,0.0,0.0,0.0,0.0,2931906.7298414605,0.0,0.0
460,2011-04-01,2.0,Ethiopia,Benishangul Gumz,Asosa,2.0,2.0,Benishangul Gumz,Asosa,402287,323541.5034864242,0.0,323541.5034864242,0.0,0.0,0.0,0.0,323541.5034864242,0.0,0.0,0.0,0.0,323541.5034864242,0.0,0.0,0.0
461,2011-04-01,3.0,Ethiopia,Oromia,Bale,3.0,3.0,Oromia,Bale,1887498,1518030.512414318,0.0,0.0,1518030.512414318,0.0,0.0,0.0,0.0,1518030.512414318,0.0,0.0,0.0,0.0,1518030.512414318,0.0,0.0
462,2011-04-01,1.0,Ethiopia,SNNP,Basketo,1.0,1.0,SNNP,Basketo,75512,60730.935902146644,60730.935902146644,0.0,0.0,0.0,0.0,60730.935902146644,0.0,0.0,0.0,0.0,60730.935902146644,0.0,0.0,0.0,0.0
463,2011-04-01,1.0,Ethiopia,SNNP,Bench Maji,1.0,1.0,SNNP,Bench Maji,603595,485444.55524759245,485444.55524759245,0.0,0.0,0.0,0.0,485444.55524759245,0.0,0.0,0.0,0.0,485444.55524759245,0.0,0.0,0.0,0.0
464,2011-04-01,3.0,Ethiopia,Oromia,Borena,3.0,3.0,Oromia,Borena,545493,438715.70635223115,0.0,0.0,438715.70635223115,0.0,0.0,0.0,0.0,438715.70635223115,0.0,0.0,0.0,0.0,438715.70635223115,0.0,0.0
465,2011-04-01,3.0,Ethiopia,SNNP,Burji,3.0,3.0,SNNP,Burji,71728,57687.63336144155,0.0,0.0,57687.63336144155,0.0,0.0,0.0,0.0,57687.63336144155,0.0,0.0,0.0,0.0,57687.63336144155,0.0,0.0
466,2011-04-01,2.0,Ethiopia,Tigray,Central,2.0,2.0,Tigray,Central,1384454,1113454.6447381943,0.0,1113454.6447381943,0.0,0.0,0.0,0.0,1113454.6447381943,0.0,0.0,0.0,0.0,1113454.6447381943,0.0,0.0,0.0
467,2011-04-01,3.0,Ethiopia,Somali,Daawa,3.0,3.0,Somali,Daawa,457130,367649.28394094046,0.0,0.0,367649.28394094046,0.0,0.0,0.0,0.0,367649.28394094046,0.0,0.0,0.0,0.0,367649.28394094046,0.0,0.0
468,2011-04-01,2.0,Ethiopia,SNNP,Dawuro,2.0,3.0,SNNP,Dawuro,643931,517885.002203692,0.0,517885.002203692,0.0,0.0,0.0,0.0,517885.002203692,0.0,0.0,0.0,0.0,0.0,517885.002203692,0.0,0.0
469,2011-04-01,3.0,Ethiopia,SNNP,Derashe,3.0,3.0,SNNP,Derashe,107301,86297.41171252565,0.0,0.0,86297.41171252565,0.0,0.0,0.0,0.0,86297.41171252565,0.0,0.0,0.0,0.0,86297.41171252565,0.0,0.0
470,2011-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural,2.0,2.0,Dire Dawa,Dire Dawa rural,188933,151950.39083589724,0.0,151950.39083589724,0.0,0.0,0.0,0.0,151950.39083589724,0.0,0.0,0.0,0.0,151950.39083589724,0.0,0.0,0.0
471,2011-04-01,4.0,Ethiopia,Somali,Doolo,4.0,4.0,Somali,Doolo,425824,342471.2635024326,0.0,0.0,0.0,342471.2635024326,0.0,0.0,0.0,0.0,342471.2635024326,0.0,0.0,0.0,0.0,342471.2635024326,0.0
472,2011-04-01,1.0,Ethiopia,Amhara,East Gojam,1.0,1.0,Amhara,East Gojam,2672621,2149469.9470512113,2149469.9470512113,0.0,0.0,0.0,0.0,2149469.9470512113,0.0,0.0,0.0,0.0,2149469.9470512113,0.0,0.0,0.0,0.0
473,2011-04-01,3.0,Ethiopia,Oromia,East Hararge,3.0,3.0,Oromia,East Hararge,3739861,3007803.5103551494,0.0,0.0,3007803.5103551494,0.0,0.0,0.0,0.0,3007803.5103551494,0.0,0.0,0.0,0.0,3007803.5103551494,0.0,0.0
474,2011-04-01,2.0,Ethiopia,Oromia,East Shewa,2.0,2.0,Oromia,East Shewa,2234419,1797043.6098572228,0.0,1797043.6098572228,0.0,0.0,0.0,0.0,1797043.6098572228,0.0,0.0,0.0,0.0,1797043.6098572228,0.0,0.0,0.0
475,2011-04-01,1.0,Ethiopia,Oromia,East Wellega,1.0,1.0,Oromia,East Wellega,1693681,1362152.1380665805,1362152.1380665805,0.0,0.0,0.0,0.0,1362152.1380665805,0.0,0.0,0.0,0.0,1362152.1380665805,0.0,0.0,0.0,0.0
476,2011-04-01,4.0,Ethiopia,Somali,Erer,4.0,4.0,Somali,Erer,268901,216265.08892656973,0.0,0.0,0.0,216265.08892656973,0.0,0.0,0.0,0.0,216265.08892656973,0.0,0.0,0.0,0.0,216265.08892656973,0.0
477,2011-04-01,3.0,Ethiopia,Somali,Fafan,3.0,3.0,Somali,Fafan,1242707,999453.850542284,0.0,0.0,999453.850542284,0.0,0.0,0.0,0.0,999453.850542284,0.0,0.0,0.0,0.0,999453.850542284,0.0,0.0
478,2011-04-01,1.0,Ethiopia,Oromia,Finfine Special,1.0,1.0,Oromia,Finfine Special,1040106,836510.8965123177,836510.8965123177,0.0,0.0,0.0,0.0,836510.8965123177,0.0,0.0,0.0,0.0,836510.8965123177,0.0,0.0,0.0,0.0
479,2011-04-01,3.0,Ethiopia,SNNP,Gamo,3.0,3.0,SNNP,Gamo,1462777,1176446.3426493055,0.0,0.0,1176446.3426493055,0.0,0.0,0.0,0.0,1176446.3426493055,0.0,0.0,0.0,0.0,1176446.3426493055,0.0,0.0
480,2011-04-01,3.0,Ethiopia,SNNP,Gedeo,3.0,3.0,SNNP,Gedeo,1131834,910283.6384398538,0.0,0.0,910283.6384398538,0.0,0.0,0.0,0.0,910283.6384398538,0.0,0.0,0.0,0.0,910283.6384398538,0.0,0.0
481,2011-04-01,3.0,Ethiopia,SNNP,Gofa,3.0,3.0,SNNP,Gofa,623589,501524.8382811172,0.0,0.0,501524.8382811172,0.0,0.0,0.0,0.0,501524.8382811172,0.0,0.0,0.0,0.0,501524.8382811172,0.0,0.0
482,2011-04-01,3.0,Ethiopia,Oromia,Guji,3.0,3.0,Oromia,Guji,1482472,1192286.1533097671,0.0,0.0,1192286.1533097671,0.0,0.0,0.0,0.0,1192286.1533097671,0.0,0.0,0.0,0.0,1192286.1533097671,0.0,0.0
483,2011-04-01,2.0,Ethiopia,SNNP,Guraghe,2.0,2.0,SNNP,Guraghe,1882107,1513694.7714003273,0.0,1513694.7714003273,0.0,0.0,0.0,0.0,1513694.7714003273,0.0,0.0,0.0,0.0,1513694.7714003273,0.0,0.0,0.0
484,2011-04-01,3.0,Ethiopia,SNNP,Hadiya,3.0,3.0,SNNP,Hadiya,1700138,1367345.2153671442,0.0,0.0,1367345.2153671442,0.0,0.0,0.0,0.0,1367345.2153671442,0.0,0.0,0.0,0.0,1367345.2153671442,0.0,0.0
485,2011-04-01,2.0,Ethiopia,SNNP,Halaba Special,2.0,3.0,SNNP,Halaba Special,658130,529304.6250301908,0.0,529304.6250301908,0.0,0.0,0.0,0.0,529304.6250301908,0.0,0.0,0.0,0.0,0.0,529304.6250301908,0.0,0.0
486,2011-04-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega,1.0,1.0,Oromia,Horo Gudru Wellega,791731,636753.9545071308,636753.9545071308,0.0,0.0,0.0,0.0,636753.9545071308,0.0,0.0,0.0,0.0,636753.9545071308,0.0,0.0,0.0,0.0
487,2011-04-01,1.0,Ethiopia,Oromia,Ilu Aba Bora,1.0,1.0,Oromia,Ilu Aba Bora,953178,766598.5806406443,766598.5806406443,0.0,0.0,0.0,0.0,766598.5806406443,0.0,0.0,0.0,0.0,766598.5806406443,0.0,0.0,0.0,0.0
488,2011-04-01,4.0,Ethiopia,Somali,Jarar,4.0,4.0,Somali,Jarar,641077,515589.6572113103,0.0,0.0,0.0,515589.6572113103,0.0,0.0,0.0,0.0,515589.6572113103,0.0,0.0,0.0,0.0,515589.6572113103,0.0
489,2011-04-01,1.0,Ethiopia,Oromia,Jimma,1.0,1.0,Oromia,Jimma,3672640,2953740.656209077,2953740.656209077,0.0,0.0,0.0,0.0,2953740.656209077,0.0,0.0,0.0,0.0,2953740.656209077,0.0,0.0,0.0,0.0
490,2011-04-01,1.0,Ethiopia,SNNP,Kefa,1.0,1.0,SNNP,Kefa,1053546,847320.0894687333,847320.0894687333,0.0,0.0,0.0,0.0,847320.0894687333,0.0,0.0,0.0,0.0,847320.0894687333,0.0,0.0,0.0,0.0
491,2011-04-01,1.0,Ethiopia,Benishangul Gumz,Kemashi,1.0,1.0,Benishangul Gumz,Kemashi,150986,121431.31009801771,121431.31009801771,0.0,0.0,0.0,0.0,121431.31009801771,0.0,0.0,0.0,0.0,121431.31009801771,0.0,0.0,0.0,0.0
492,2011-04-01,3.0,Ethiopia,SNNP,Kembata Tibaro,3.0,3.0,SNNP,Kembata Tibaro,911347,732955.7718192292,0.0,0.0,732955.7718192292,0.0,0.0,0.0,0.0,732955.7718192292,0.0,0.0,0.0,0.0,732955.7718192292,0.0,0.0
493,2011-04-01,3.0,Ethiopia,SNNP,Konso,3.0,3.0,SNNP,Konso,284360,228698.07359273254,0.0,0.0,228698.07359273254,0.0,0.0,0.0,0.0,228698.07359273254,0.0,0.0,0.0,0.0,228698.07359273254,0.0,0.0
494,2011-04-01,1.0,Ethiopia,SNNP,Konta Special,1.0,1.0,SNNP,Konta Special,119904,96433.44287545014,96433.44287545014,0.0,0.0,0.0,0.0,96433.44287545014,0.0,0.0,0.0,0.0,96433.44287545014,0.0,0.0,0.0,0.0
495,2011-04-01,4.0,Ethiopia,Somali,Korahe,4.0,4.0,Somali,Korahe,511890,411690.31119490735,0.0,0.0,0.0,411690.31119490735,0.0,0.0,0.0,0.0,411690.31119490735,0.0,0.0,0.0,0.0,411690.31119490735,0.0
496,2011-04-01,3.0,Ethiopia,Somali,Liban,3.0,3.0,Somali,Liban,505190,406301.7998252657,0.0,0.0,406301.7998252657,0.0,0.0,0.0,0.0,406301.7998252657,0.0,0.0,0.0,0.0,406301.7998252657,0.0,0.0
497,2011-04-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special,2.0,2.0,Benishangul Gumz,Mao Komo Special,70414,56630.84172864914,0.0,56630.84172864914,0.0,0.0,0.0,0.0,56630.84172864914,0.0,0.0,0.0,0.0,56630.84172864914,0.0,0.0,0.0
498,2011-04-01,2.0,Ethiopia,Gambela,Mejenger,2.0,1.0,Gambela,Mejenger,81617,65640.915291947,0.0,65640.915291947,0.0,0.0,0.0,0.0,65640.915291947,0.0,0.0,0.0,65640.915291947,0.0,0.0,0.0,0.0
499,2011-04-01,1.0,Ethiopia,SNNP,Mirab Omo,1.0,1.0,SNNP,Mirab Omo,262515,211129.11376141573,211129.11376141573,0.0,0.0,0.0,0.0,211129.11376141573,0.0,0.0,0.0,0.0,211129.11376141573,0.0,0.0,0.0,0.0
500,2011-04-01,4.0,Ethiopia,Somali,Nogob,4.0,4.0,Somali,Nogob,217220,174700.36413635308,0.0,0.0,0.0,174700.36413635308,0.0,0.0,0.0,0.0,174700.36413635308,0.0,0.0,0.0,0.0,174700.36413635308,0.0
501,2011-04-01,2.0,Ethiopia,Amhara,North Shewa,2.0,2.0,Amhara,North Shewa,2293091,1844230.8843467177,0.0,1844230.8843467177,0.0,0.0,0.0,0.0,1844230.8843467177,0.0,0.0,0.0,0.0,1844230.8843467177,0.0,0.0,0.0
502,2011-04-01,2.0,Ethiopia,Oromia,North Shewa,2.0,2.0,Oromia,North Shewa,1626893,1308437.5265209642,0.0,1308437.5265209642,0.0,0.0,0.0,0.0,1308437.5265209642,0.0,0.0,0.0,0.0,1308437.5265209642,0.0,0.0,0.0
503,2011-04-01,2.0,Ethiopia,Amhara,North Wello,2.0,2.0,Amhara,North Wello,1740337,1399675.479329566,0.0,1399675.479329566,0.0,0.0,0.0,0.0,1399675.479329566,0.0,0.0,0.0,0.0,1399675.479329566,0.0,0.0,0.0
504,2011-04-01,2.0,Ethiopia,Tigray,North Western,2.0,2.0,Tigray,North Western,893262,718410.8123983382,0.0,718410.8123983382,0.0,0.0,0.0,0.0,718410.8123983382,0.0,0.0,0.0,0.0,718410.8123983382,0.0,0.0,0.0
505,2011-04-01,2.0,Ethiopia,Amhara,Oromia,2.0,2.0,Amhara,Oromia,569808,458271.1770914606,0.0,458271.1770914606,0.0,0.0,0.0,0.0,458271.1770914606,0.0,0.0,0.0,0.0,458271.1770914606,0.0,0.0,0.0
506,2011-04-01,4.0,Ethiopia,Somali,Shabelle,4.0,4.0,Somali,Shabelle,647430,520699.0919473302,0.0,0.0,0.0,520699.0919473302,0.0,0.0,0.0,0.0,520699.0919473302,0.0,0.0,0.0,0.0,520699.0919473302,0.0
507,2011-04-01,1.0,Ethiopia,SNNP,Sheka,1.0,1.0,SNNP,Sheka,274212,220536.48950629614,220536.48950629614,0.0,0.0,0.0,0.0,220536.48950629614,0.0,0.0,0.0,0.0,220536.48950629614,0.0,0.0,0.0,0.0
508,2011-04-01,2.0,Ethiopia,SNNP,Sidama,2.0,3.0,SNNP,Sidama,4212331,3387790.0725662843,0.0,3387790.0725662843,0.0,0.0,0.0,0.0,3387790.0725662843,0.0,0.0,0.0,0.0,0.0,3387790.0725662843,0.0,0.0
509,2011-04-01,2.0,Ethiopia,SNNP,Siltie,2.0,2.0,SNNP,Siltie,1051444,845629.5445584367,0.0,845629.5445584367,0.0,0.0,0.0,0.0,845629.5445584367,0.0,0.0,0.0,0.0,845629.5445584367,0.0,0.0,0.0
510,2011-04-01,3.0,Ethiopia,Somali,Siti,3.0,3.0,Somali,Siti,644214,518112.60648990225,0.0,0.0,518112.60648990225,0.0,0.0,0.0,0.0,518112.60648990225,0.0,0.0,0.0,0.0,518112.60648990225,0.0,0.0
511,2011-04-01,2.0,Ethiopia,Amhara,South Gondar,2.0,2.0,Amhara,South Gondar,2526963,2032323.709875201,0.0,2032323.709875201,0.0,0.0,0.0,0.0,2032323.709875201,0.0,0.0,0.0,0.0,2032323.709875201,0.0,0.0,0.0
512,2011-04-01,3.0,Ethiopia,SNNP,South Omo,3.0,3.0,SNNP,South Omo,754134,606516.363169158,0.0,0.0,606516.363169158,0.0,0.0,0.0,0.0,606516.363169158,0.0,0.0,0.0,0.0,606516.363169158,0.0,0.0
513,2011-04-01,2.0,Ethiopia,Amhara,South Wello,2.0,2.0,Amhara,South Wello,3246827,2611278.239516356,0.0,2611278.239516356,0.0,0.0,0.0,0.0,2611278.239516356,0.0,0.0,0.0,0.0,2611278.239516356,0.0,0.0,0.0
514,2011-04-01,1.0,Ethiopia,Oromia,South West Shewa,1.0,1.0,Oromia,South West Shewa,1264234,1016767.0571473999,1016767.0571473999,0.0,0.0,0.0,0.0,1016767.0571473999,0.0,0.0,0.0,0.0,1016767.0571473999,0.0,0.0,0.0,0.0
515,2011-04-01,2.0,Ethiopia,Tigray,Southern,2.0,3.0,Tigray,Southern,752344,605076.7459524925,0.0,605076.7459524925,0.0,0.0,0.0,0.0,605076.7459524925,0.0,0.0,0.0,0.0,0.0,605076.7459524925,0.0,0.0
516,2011-04-01,3.0,Ethiopia,Amhara,Wag Hamra,3.0,3.0,Amhara,Wag Hamra,516457,415363.3457359751,0.0,0.0,415363.3457359751,0.0,0.0,0.0,0.0,415363.3457359751,0.0,0.0,0.0,0.0,415363.3457359751,0.0,0.0
517,2011-04-01,2.0,Ethiopia,Oromia,West Arsi,2.0,3.0,Oromia,West Arsi,2868933,2307354.9386925693,0.0,2307354.9386925693,0.0,0.0,0.0,0.0,2307354.9386925693,0.0,0.0,0.0,0.0,0.0,2307354.9386925693,0.0,0.0
518,2011-04-01,2.0,Ethiopia,Oromia,West Guji,2.0,2.0,Oromia,West Guji,1223292,983839.2314017477,0.0,983839.2314017477,0.0,0.0,0.0,0.0,983839.2314017477,0.0,0.0,0.0,0.0,983839.2314017477,0.0,0.0,0.0
