,date,CS,ADMIN0,ADMIN1,ADMIN2,ML1,ML2,admin1Name_en,admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
725,2015-04-01,2.0,Ethiopia,Somali,Sitti,2.0,2.0,Somali,Sitti,644214.0,579589.0,0.0,579589.0,0.0,0.0,0.0,579589.0,0.0,579589.0,0.0,0.0,0.0,579589.0,0.0,579589.0,0.0,0.0,0.0,579589.0
726,2015-04-01,2.0,Ethiopia,Tigray,South Tigray,2.0,2.0,Tigray,South Tigray,752344.0,676871.0,0.0,676871.0,0.0,0.0,0.0,676871.0,0.0,676871.0,0.0,0.0,0.0,676871.0,0.0,676871.0,0.0,0.0,0.0,676871.0
727,2015-04-01,3.0,Ethiopia,Oromia,West Hararge,3.0,3.0,Oromia,West Hararge,2568661.0,2310983.0,0.0,0.0,2310983.0,0.0,0.0,2310983.0,0.0,0.0,2310983.0,0.0,0.0,2310983.0,0.0,0.0,2310983.0,0.0,0.0,2310983.0
728,2015-04-01,1.0,Ethiopia,Oromia,West Wellega,1.0,1.0,Oromia,West Wellega,1880222.0,1691605.0,1691605.0,0.0,0.0,0.0,0.0,1691605.0,1691605.0,0.0,0.0,0.0,0.0,1691605.0,1691605.0,0.0,0.0,0.0,0.0,1691605.0
729,2015-04-01,2.0,Ethiopia,Afar,Awusi,2.0,2.0,Afar,Awusi,643036.0,578529.0,0.0,578529.0,0.0,0.0,0.0,578529.0,0.0,578529.0,0.0,0.0,0.0,578529.0,0.0,578529.0,0.0,0.0,0.0,578529.0
730,2015-04-01,2.0,Ethiopia,Afar,Fanti,2.0,2.0,Afar,Fanti,276855.0,249082.0,0.0,249082.0,0.0,0.0,0.0,249082.0,0.0,249082.0,0.0,0.0,0.0,249082.0,0.0,249082.0,0.0,0.0,0.0,249082.0
731,2015-04-01,2.0,Ethiopia,Somali,Shebelle,2.0,2.0,Somali,Shebelle,647430.0,582482.0,0.0,582482.0,0.0,0.0,0.0,582482.0,0.0,582482.0,0.0,0.0,0.0,582482.0,0.0,582482.0,0.0,0.0,0.0,582482.0
732,2015-04-01,1.0,Ethiopia,Gambela,Itang,1.0,1.0,Gambela,Itang,50260.0,45218.0,45218.0,0.0,0.0,0.0,0.0,45218.0,45218.0,0.0,0.0,0.0,0.0,45218.0,45218.0,0.0,0.0,0.0,0.0,45218.0
733,2015-04-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
734,2015-04-01,1.0,Ethiopia,Gambela,Agniwak,1.0,1.0,Gambela,Agniwak,164054.0,147596.0,147596.0,0.0,0.0,0.0,0.0,147596.0,147596.0,0.0,0.0,0.0,0.0,147596.0,147596.0,0.0,0.0,0.0,0.0,147596.0
735,2015-04-01,2.0,Ethiopia,Oromia,East Hararge,2.0,2.0,Oromia,East Hararge,3739861.0,3364693.0,0.0,3364693.0,0.0,0.0,0.0,3364693.0,0.0,3364693.0,0.0,0.0,0.0,3364693.0,0.0,3364693.0,0.0,0.0,0.0,3364693.0
736,2015-04-01,2.0,Ethiopia,Tigray,East Tigray,2.0,2.0,Tigray,East Tigray,940053.0,845750.0,0.0,845750.0,0.0,0.0,0.0,845750.0,0.0,845750.0,0.0,0.0,0.0,845750.0,0.0,845750.0,0.0,0.0,0.0,845750.0
737,2015-04-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
738,2015-04-01,1.0,Ethiopia,Benshangul Gumuz,Metekel,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
739,2015-04-01,2.0,Ethiopia,Afar,Kilbati,2.0,2.0,Afar,Kilbati,493764.0,444231.0,0.0,444231.0,0.0,0.0,0.0,444231.0,0.0,444231.0,0.0,0.0,0.0,444231.0,0.0,444231.0,0.0,0.0,0.0,444231.0
740,2015-04-01,2.0,Ethiopia,Somali,Nogob,2.0,2.0,Somali,Nogob,217220.0,195429.0,0.0,195429.0,0.0,0.0,0.0,195429.0,0.0,195429.0,0.0,0.0,0.0,195429.0,0.0,195429.0,0.0,0.0,0.0,195429.0
741,2015-04-01,2.0,Ethiopia,Somali,Dollo,2.0,2.0,Somali,Dollo,425824.0,383107.0,0.0,383107.0,0.0,0.0,0.0,383107.0,0.0,383107.0,0.0,0.0,0.0,383107.0,0.0,383107.0,0.0,0.0,0.0,383107.0
742,2015-04-01,1.0,Ethiopia,SNNPR,Sheka,1.0,1.0,SNNPR,Sheka,274212.0,246704.0,246704.0,0.0,0.0,0.0,0.0,246704.0,246704.0,0.0,0.0,0.0,0.0,246704.0,246704.0,0.0,0.0,0.0,0.0,246704.0
743,2015-04-01,1.0,Ethiopia,SNNPR,Sidama,1.0,1.0,SNNPR,Sidama,4212331.0,3789767.0,3789767.0,0.0,0.0,0.0,0.0,3789767.0,3789767.0,0.0,0.0,0.0,0.0,3789767.0,3789767.0,0.0,0.0,0.0,0.0,3789767.0
744,2015-04-01,2.0,Ethiopia,Somali,Afder,2.0,2.0,Somali,Afder,654828.0,589138.0,0.0,589138.0,0.0,0.0,0.0,589138.0,0.0,589138.0,0.0,0.0,0.0,589138.0,0.0,589138.0,0.0,0.0,0.0,589138.0
745,2015-04-01,2.0,Ethiopia,SNNPR,Alaba,2.0,2.0,SNNPR,Alaba,658130.0,592109.0,0.0,592109.0,0.0,0.0,0.0,592109.0,0.0,592109.0,0.0,0.0,0.0,592109.0,0.0,592109.0,0.0,0.0,0.0,592109.0
746,2015-04-01,2.0,Ethiopia,Oromia,Arsi,2.0,2.0,Oromia,Arsi,3645492.0,3279791.0,0.0,3279791.0,0.0,0.0,0.0,3279791.0,0.0,3279791.0,0.0,0.0,0.0,3279791.0,0.0,3279791.0,0.0,0.0,0.0,3279791.0
747,2015-04-01,1.0,Ethiopia,SNNPR,Basketo,1.0,1.0,SNNPR,Basketo,75512.0,67936.0,67936.0,0.0,0.0,0.0,0.0,67936.0,67936.0,0.0,0.0,0.0,0.0,67936.0,67936.0,0.0,0.0,0.0,0.0,67936.0
748,2015-04-01,1.0,Ethiopia,SNNPR,Bench Maji,1.0,1.0,SNNPR,Bench Maji,603595.0,543044.0,543044.0,0.0,0.0,0.0,0.0,543044.0,543044.0,0.0,0.0,0.0,0.0,543044.0,543044.0,0.0,0.0,0.0,0.0,543044.0
749,2015-04-01,2.0,Ethiopia,Tigray,Central Tigray,2.0,2.0,Tigray,Central Tigray,1384454.0,1245571.0,0.0,1245571.0,0.0,0.0,0.0,1245571.0,0.0,1245571.0,0.0,0.0,0.0,1245571.0,0.0,1245571.0,0.0,0.0,0.0,1245571.0
750,2015-04-01,1.0,Ethiopia,SNNPR,Dawro,1.0,1.0,SNNPR,Dawro,643931.0,579334.0,579334.0,0.0,0.0,0.0,0.0,579334.0,579334.0,0.0,0.0,0.0,0.0,579334.0,579334.0,0.0,0.0,0.0,0.0,579334.0
751,2015-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa,2.0,2.0,Dire Dawa,Dire Dawa,188933.0,169980.0,0.0,169980.0,0.0,0.0,0.0,169980.0,0.0,169980.0,0.0,0.0,0.0,169980.0,0.0,169980.0,0.0,0.0,0.0,169980.0
752,2015-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa,2.0,2.0,Dire Dawa,Dire Dawa,319985.0,287885.0,0.0,287885.0,0.0,0.0,0.0,287885.0,0.0,287885.0,0.0,0.0,0.0,287885.0,0.0,287885.0,0.0,0.0,0.0,287885.0
753,2015-04-01,1.0,Ethiopia,Amhara,East Gojam,1.0,1.0,Amhara,East Gojam,2672621.0,2404514.0,2404514.0,0.0,0.0,0.0,0.0,2404514.0,2404514.0,0.0,0.0,0.0,0.0,2404514.0,2404514.0,0.0,0.0,0.0,0.0,2404514.0
754,2015-04-01,1.0,Ethiopia,Oromia,East Shewa,1.0,1.0,Oromia,East Shewa,2234419.0,2010271.0,2010271.0,0.0,0.0,0.0,0.0,2010271.0,2010271.0,0.0,0.0,0.0,0.0,2010271.0,2010271.0,0.0,0.0,0.0,0.0,2010271.0
755,2015-04-01,2.0,Ethiopia,SNNPR,Gamo Gofa,2.0,3.0,SNNPR,Gamo Gofa,1462777.0,1316037.0,0.0,1316037.0,0.0,0.0,0.0,1316037.0,0.0,1316037.0,0.0,0.0,0.0,1316037.0,0.0,0.0,1316037.0,0.0,0.0,1316037.0
756,2015-04-01,2.0,Ethiopia,SNNPR,Gamo Gofa,2.0,3.0,SNNPR,Gamo Gofa,623589.0,561033.0,0.0,561033.0,0.0,0.0,0.0,561033.0,0.0,561033.0,0.0,0.0,0.0,561033.0,0.0,0.0,561033.0,0.0,0.0,561033.0
757,2015-04-01,1.0,Ethiopia,SNNPR,Gurage,1.0,1.0,SNNPR,Gurage,1882107.0,1693301.0,1693301.0,0.0,0.0,0.0,0.0,1693301.0,1693301.0,0.0,0.0,0.0,0.0,1693301.0,1693301.0,0.0,0.0,0.0,0.0,1693301.0
758,2015-04-01,1.0,Ethiopia,Oromia,Horo Guduru,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
759,2015-04-01,1.0,Ethiopia,Oromia,Jimma,1.0,1.0,Oromia,Jimma,3672640.0,3304216.0,3304216.0,0.0,0.0,0.0,0.0,3304216.0,3304216.0,0.0,0.0,0.0,0.0,3304216.0,3304216.0,0.0,0.0,0.0,0.0,3304216.0
760,2015-04-01,1.0,Ethiopia,SNNPR,Kembata Tembaro,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
761,2015-04-01,1.0,Ethiopia,SNNPR,Keffa,1.0,1.0,SNNPR,Keffa,1053546.0,947858.0,947858.0,0.0,0.0,0.0,0.0,947858.0,947858.0,0.0,0.0,0.0,0.0,947858.0,947858.0,0.0,0.0,0.0,0.0,947858.0
762,2015-04-01,1.0,Ethiopia,SNNPR,Konta,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
763,2015-04-01,1.0,Ethiopia,Gambela,Mezhenger,1.0,1.0,Gambela,Mezhenger,81617.0,73429.0,73429.0,0.0,0.0,0.0,0.0,73429.0,73429.0,0.0,0.0,0.0,0.0,73429.0,73429.0,0.0,0.0,0.0,0.0,73429.0
764,2015-04-01,1.0,Ethiopia,Amhara,North Shewa,1.0,1.0,Amhara,North Shewa,2293091.0,2063057.0,2063057.0,0.0,0.0,0.0,0.0,2063057.0,2063057.0,0.0,0.0,0.0,0.0,2063057.0,2063057.0,0.0,0.0,0.0,0.0,2063057.0
765,2015-04-01,1.0,Ethiopia,Amhara,Oromia,1.0,2.0,Amhara,Oromia,569808.0,512647.0,512647.0,0.0,0.0,0.0,0.0,512647.0,512647.0,0.0,0.0,0.0,0.0,512647.0,0.0,512647.0,0.0,0.0,0.0,512647.0
766,2015-04-01,1.0,Ethiopia,Amhara,South Gondar,1.0,2.0,Amhara,South Gondar,2526963.0,2273468.0,2273468.0,0.0,0.0,0.0,0.0,2273468.0,2273468.0,0.0,0.0,0.0,0.0,2273468.0,0.0,2273468.0,0.0,0.0,0.0,2273468.0
767,2015-04-01,2.0,Ethiopia,SNNPR,South Omo,2.0,3.0,SNNPR,South Omo,754134.0,678482.0,0.0,678482.0,0.0,0.0,0.0,678482.0,0.0,678482.0,0.0,0.0,0.0,678482.0,0.0,0.0,678482.0,0.0,0.0,678482.0
768,2015-04-01,1.0,Ethiopia,Amhara,South Wollo,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
769,2015-04-01,1.0,Ethiopia,Amhara,Argoba,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
770,2015-04-01,3.0,Ethiopia,Amhara,Wag Himra,3.0,3.0,Amhara,Wag Himra,516457.0,464648.0,0.0,0.0,464648.0,0.0,0.0,464648.0,0.0,0.0,464648.0,0.0,0.0,464648.0,0.0,0.0,464648.0,0.0,0.0,464648.0
771,2015-04-01,2.0,Ethiopia,Oromia,West Arsi,2.0,3.0,Oromia,West Arsi,2868933.0,2581133.0,0.0,2581133.0,0.0,0.0,0.0,2581133.0,0.0,2581133.0,0.0,0.0,0.0,2581133.0,0.0,0.0,2581133.0,0.0,0.0,2581133.0
772,2015-04-01,1.0,Ethiopia,Oromia,West Shewa,1.0,1.0,Oromia,West Shewa,2773901.0,2495634.0,2495634.0,0.0,0.0,0.0,0.0,2495634.0,2495634.0,0.0,0.0,0.0,0.0,2495634.0,2495634.0,0.0,0.0,0.0,0.0,2495634.0
773,2015-04-01,1.0,Ethiopia,Tigray,West Tigray,1.0,1.0,Tigray,West Tigray,440553.0,396358.0,396358.0,0.0,0.0,0.0,0.0,396358.0,396358.0,0.0,0.0,0.0,0.0,396358.0,396358.0,0.0,0.0,0.0,0.0,396358.0
774,2015-04-01,2.0,Ethiopia,SNNPR,Wolayita,2.0,3.0,SNNPR,Wolayita,1999292.0,1798731.0,0.0,1798731.0,0.0,0.0,0.0,1798731.0,0.0,1798731.0,0.0,0.0,0.0,1798731.0,0.0,0.0,1798731.0,0.0,0.0,1798731.0
775,2015-04-01,1.0,Ethiopia,SNNPR,Yem,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
776,2015-04-01,3.0,Ethiopia,Afar,Gabi,3.0,2.0,Afar,Gabi,281357.0,253132.0,0.0,0.0,253132.0,0.0,0.0,253132.0,0.0,0.0,253132.0,0.0,0.0,253132.0,0.0,253132.0,0.0,0.0,0.0,253132.0
777,2015-04-01,2.0,Ethiopia,Afar,Khari,2.0,2.0,Afar,Khari,209402.0,188395.0,0.0,188395.0,0.0,0.0,0.0,188395.0,0.0,188395.0,0.0,0.0,0.0,188395.0,0.0,188395.0,0.0,0.0,0.0,188395.0
778,2015-04-01,1.0,Ethiopia,Tigray,Northwest Tigray,1.0,1.0,Tigray,Northwest Tigray,893262.0,803653.0,803653.0,0.0,0.0,0.0,0.0,803653.0,803653.0,0.0,0.0,0.0,0.0,803653.0,803653.0,0.0,0.0,0.0,0.0,803653.0
779,2015-04-01,1.0,Ethiopia,Benshangul Gumuz,Asosa,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
780,2015-04-01,1.0,Ethiopia,Oromia,South West Shewa,1.0,1.0,Oromia,South West Shewa,1264234.0,1137411.0,1137411.0,0.0,0.0,0.0,0.0,1137411.0,1137411.0,0.0,0.0,0.0,0.0,1137411.0,1137411.0,0.0,0.0,0.0,0.0,1137411.0
781,2015-04-01,1.0,Ethiopia,SNNPR,Hadiya,1.0,1.0,SNNPR,Hadiya,1700138.0,1529587.0,1529587.0,0.0,0.0,0.0,0.0,1529587.0,1529587.0,0.0,0.0,0.0,0.0,1529587.0,1529587.0,0.0,0.0,0.0,0.0,1529587.0
782,2015-04-01,1.0,Ethiopia,SNNPR,Silltie,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
783,2015-04-01,1.0,Ethiopia,Oromia,North Shewa,1.0,1.0,Oromia,North Shewa,1626893.0,1463689.0,1463689.0,0.0,0.0,0.0,0.0,1463689.0,1463689.0,0.0,0.0,0.0,0.0,1463689.0,1463689.0,0.0,0.0,0.0,0.0,1463689.0
784,2015-04-01,1.0,Ethiopia,Harari,Harari,1.0,1.0,Harari,Harari,260022.0,233937.0,233937.0,0.0,0.0,0.0,0.0,233937.0,233937.0,0.0,0.0,0.0,0.0,233937.0,233937.0,0.0,0.0,0.0,0.0,233937.0
785,2015-04-01,1.0,Ethiopia,Amhara,North Gondar,1.0,1.0,Amhara,North Gondar,889977.0,800698.0,800698.0,0.0,0.0,0.0,0.0,800698.0,800698.0,0.0,0.0,0.0,0.0,800698.0,800698.0,0.0,0.0,0.0,0.0,800698.0
786,2015-04-01,1.0,Ethiopia,Amhara,West Gojam,1.0,1.0,Amhara,West Gojam,2894095.0,2603771.0,2603771.0,0.0,0.0,0.0,0.0,2603771.0,2603771.0,0.0,0.0,0.0,0.0,2603771.0,2603771.0,0.0,0.0,0.0,0.0,2603771.0
787,2015-04-01,1.0,Ethiopia,Amhara,Awi,1.0,1.0,Amhara,Awi,1338704.0,1204410.0,1204410.0,0.0,0.0,0.0,0.0,1204410.0,1204410.0,0.0,0.0,0.0,0.0,1204410.0,1204410.0,0.0,0.0,0.0,0.0,1204410.0
788,2015-04-01,1.0,Ethiopia,Benshangul Gumuz,Pawe,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
789,2015-04-01,1.0,Ethiopia,Addis Ababa,Region 14,1.0,1.0,Addis Ababa,Region 14,3585647.0,3225949.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0
790,2015-07-01,2.0,Ethiopia,SNNPR,Segen,2.0,1.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
791,2015-07-01,2.0,Ethiopia,Oromia,Bale,2.0,2.0,Oromia,Bale,1887498.0,1698152.0,0.0,1698152.0,0.0,0.0,0.0,1698152.0,0.0,1698152.0,0.0,0.0,0.0,1698152.0,0.0,1698152.0,0.0,0.0,0.0,1698152.0
792,2015-07-01,2.0,Ethiopia,Oromia,Borena,2.0,2.0,Oromia,Borena,545493.0,490771.0,0.0,490771.0,0.0,0.0,0.0,490771.0,0.0,490771.0,0.0,0.0,0.0,490771.0,0.0,490771.0,0.0,0.0,0.0,490771.0
793,2015-07-01,2.0,Ethiopia,Somali,Jarar,2.0,1.0,Somali,Jarar,641077.0,576766.0,0.0,576766.0,0.0,0.0,0.0,576766.0,0.0,576766.0,0.0,0.0,0.0,576766.0,576766.0,0.0,0.0,0.0,0.0,576766.0
794,2015-07-01,1.0,Ethiopia,Oromia,East Wellega,1.0,1.0,Oromia,East Wellega,1693681.0,1523777.0,1523777.0,0.0,0.0,0.0,0.0,1523777.0,1523777.0,0.0,0.0,0.0,0.0,1523777.0,1523777.0,0.0,0.0,0.0,0.0,1523777.0
795,2015-07-01,1.0,Ethiopia,SNNPR,Gedeo,1.0,1.0,SNNPR,Gedeo,1131834.0,1018293.0,1018293.0,0.0,0.0,0.0,0.0,1018293.0,1018293.0,0.0,0.0,0.0,0.0,1018293.0,1018293.0,0.0,0.0,0.0,0.0,1018293.0
796,2015-07-01,1.0,Ethiopia,Oromia,Gujii,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
797,2015-07-01,1.0,Ethiopia,Oromia,Ilubabor,1.0,1.0,Oromia,Ilubabor,953178.0,857559.0,857559.0,0.0,0.0,0.0,0.0,857559.0,857559.0,0.0,0.0,0.0,0.0,857559.0,857559.0,0.0,0.0,0.0,0.0,857559.0
798,2015-07-01,2.0,Ethiopia,Somali,Fafan,2.0,2.0,Somali,Fafan,1242707.0,1118043.0,0.0,1118043.0,0.0,0.0,0.0,1118043.0,0.0,1118043.0,0.0,0.0,0.0,1118043.0,0.0,1118043.0,0.0,0.0,0.0,1118043.0
799,2015-07-01,1.0,Ethiopia,Oromia,Kelem,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
800,2015-07-01,2.0,Ethiopia,Somali,Korahe,2.0,1.0,Somali,Korahe,511890.0,460539.0,0.0,460539.0,0.0,0.0,0.0,460539.0,0.0,460539.0,0.0,0.0,0.0,460539.0,460539.0,0.0,0.0,0.0,0.0,460539.0
801,2015-07-01,2.0,Ethiopia,Somali,Liben,2.0,2.0,Somali,Liben,505190.0,454511.0,0.0,454511.0,0.0,0.0,0.0,454511.0,0.0,454511.0,0.0,0.0,0.0,454511.0,0.0,454511.0,0.0,0.0,0.0,454511.0
802,2015-07-01,3.0,Ethiopia,Amhara,North Wollo,3.0,2.0,Amhara,North Wollo,1740337.0,1565753.0,0.0,0.0,1565753.0,0.0,0.0,1565753.0,0.0,0.0,1565753.0,0.0,0.0,1565753.0,0.0,1565753.0,0.0,0.0,0.0,1565753.0
803,2015-07-01,1.0,Ethiopia,Gambela,Nuer,1.0,1.0,Gambela,Nuer,166901.0,150158.0,150158.0,0.0,0.0,0.0,0.0,150158.0,150158.0,0.0,0.0,0.0,0.0,150158.0,150158.0,0.0,0.0,0.0,0.0,150158.0
804,2015-07-01,3.0,Ethiopia,Somali,Sitti,3.0,3.0,Somali,Sitti,644214.0,579589.0,0.0,0.0,579589.0,0.0,0.0,579589.0,0.0,0.0,579589.0,0.0,0.0,579589.0,0.0,0.0,579589.0,0.0,0.0,579589.0
805,2015-07-01,2.0,Ethiopia,Tigray,South Tigray,2.0,2.0,Tigray,South Tigray,752344.0,676871.0,0.0,676871.0,0.0,0.0,0.0,676871.0,0.0,676871.0,0.0,0.0,0.0,676871.0,0.0,676871.0,0.0,0.0,0.0,676871.0
806,2015-07-01,3.0,Ethiopia,Oromia,West Hararge,3.0,2.0,Oromia,West Hararge,2568661.0,2310983.0,0.0,0.0,2310983.0,0.0,0.0,2310983.0,0.0,0.0,2310983.0,0.0,0.0,2310983.0,0.0,2310983.0,0.0,0.0,0.0,2310983.0
807,2015-07-01,1.0,Ethiopia,Oromia,West Wellega,1.0,1.0,Oromia,West Wellega,1880222.0,1691605.0,1691605.0,0.0,0.0,0.0,0.0,1691605.0,1691605.0,0.0,0.0,0.0,0.0,1691605.0,1691605.0,0.0,0.0,0.0,0.0,1691605.0
808,2015-07-01,2.0,Ethiopia,Afar,Awusi,2.0,2.0,Afar,Awusi,643036.0,578529.0,0.0,578529.0,0.0,0.0,0.0,578529.0,0.0,578529.0,0.0,0.0,0.0,578529.0,0.0,578529.0,0.0,0.0,0.0,578529.0
809,2015-07-01,2.0,Ethiopia,Afar,Fanti,2.0,2.0,Afar,Fanti,276855.0,249082.0,0.0,249082.0,0.0,0.0,0.0,249082.0,0.0,249082.0,0.0,0.0,0.0,249082.0,0.0,249082.0,0.0,0.0,0.0,249082.0
810,2015-07-01,2.0,Ethiopia,Somali,Shebelle,2.0,2.0,Somali,Shebelle,647430.0,582482.0,0.0,582482.0,0.0,0.0,0.0,582482.0,0.0,582482.0,0.0,0.0,0.0,582482.0,0.0,582482.0,0.0,0.0,0.0,582482.0
811,2015-07-01,1.0,Ethiopia,Gambela,Itang,1.0,1.0,Gambela,Itang,50260.0,45218.0,45218.0,0.0,0.0,0.0,0.0,45218.0,45218.0,0.0,0.0,0.0,0.0,45218.0,45218.0,0.0,0.0,0.0,0.0,45218.0
812,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
813,2015-07-01,1.0,Ethiopia,Gambela,Agniwak,1.0,1.0,Gambela,Agniwak,164054.0,147596.0,147596.0,0.0,0.0,0.0,0.0,147596.0,147596.0,0.0,0.0,0.0,0.0,147596.0,147596.0,0.0,0.0,0.0,0.0,147596.0
814,2015-07-01,2.0,Ethiopia,Oromia,East Hararge,2.0,2.0,Oromia,East Hararge,3739861.0,3364693.0,0.0,3364693.0,0.0,0.0,0.0,3364693.0,0.0,3364693.0,0.0,0.0,0.0,3364693.0,0.0,3364693.0,0.0,0.0,0.0,3364693.0
815,2015-07-01,2.0,Ethiopia,Tigray,East Tigray,2.0,2.0,Tigray,East Tigray,940053.0,845750.0,0.0,845750.0,0.0,0.0,0.0,845750.0,0.0,845750.0,0.0,0.0,0.0,845750.0,0.0,845750.0,0.0,0.0,0.0,845750.0
816,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
817,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
818,2015-07-01,2.0,Ethiopia,Afar,Kilbati,2.0,2.0,Afar,Kilbati,493764.0,444231.0,0.0,444231.0,0.0,0.0,0.0,444231.0,0.0,444231.0,0.0,0.0,0.0,444231.0,0.0,444231.0,0.0,0.0,0.0,444231.0
819,2015-07-01,2.0,Ethiopia,Somali,Nogob,2.0,1.0,Somali,Nogob,217220.0,195429.0,0.0,195429.0,0.0,0.0,0.0,195429.0,0.0,195429.0,0.0,0.0,0.0,195429.0,195429.0,0.0,0.0,0.0,0.0,195429.0
820,2015-07-01,2.0,Ethiopia,Somali,Dollo,2.0,1.0,Somali,Dollo,425824.0,383107.0,0.0,383107.0,0.0,0.0,0.0,383107.0,0.0,383107.0,0.0,0.0,0.0,383107.0,383107.0,0.0,0.0,0.0,0.0,383107.0
821,2015-07-01,1.0,Ethiopia,SNNPR,Sheka,1.0,1.0,SNNPR,Sheka,274212.0,246704.0,246704.0,0.0,0.0,0.0,0.0,246704.0,246704.0,0.0,0.0,0.0,0.0,246704.0,246704.0,0.0,0.0,0.0,0.0,246704.0
822,2015-07-01,1.0,Ethiopia,SNNPR,Sidama,1.0,1.0,SNNPR,Sidama,4212331.0,3789767.0,3789767.0,0.0,0.0,0.0,0.0,3789767.0,3789767.0,0.0,0.0,0.0,0.0,3789767.0,3789767.0,0.0,0.0,0.0,0.0,3789767.0
823,2015-07-01,2.0,Ethiopia,Somali,Afder,2.0,1.0,Somali,Afder,654828.0,589138.0,0.0,589138.0,0.0,0.0,0.0,589138.0,0.0,589138.0,0.0,0.0,0.0,589138.0,589138.0,0.0,0.0,0.0,0.0,589138.0
824,2015-07-01,3.0,Ethiopia,SNNPR,Alaba,3.0,2.0,SNNPR,Alaba,658130.0,592109.0,0.0,0.0,592109.0,0.0,0.0,592109.0,0.0,0.0,592109.0,0.0,0.0,592109.0,0.0,592109.0,0.0,0.0,0.0,592109.0
825,2015-07-01,2.0,Ethiopia,Oromia,Arsi,2.0,1.0,Oromia,Arsi,3645492.0,3279791.0,0.0,3279791.0,0.0,0.0,0.0,3279791.0,0.0,3279791.0,0.0,0.0,0.0,3279791.0,3279791.0,0.0,0.0,0.0,0.0,3279791.0
826,2015-07-01,1.0,Ethiopia,SNNPR,Basketo,1.0,1.0,SNNPR,Basketo,75512.0,67936.0,67936.0,0.0,0.0,0.0,0.0,67936.0,67936.0,0.0,0.0,0.0,0.0,67936.0,67936.0,0.0,0.0,0.0,0.0,67936.0
