,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,admin1Name_en,admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
31,2009-07-01,3.0,Ethiopia,Benishangul Gumz,Kemashi,3.0,2.0,Benishangul Gumz,Kemashi,150986,114822,0.0,0.0,114822.0,0.0,0.0,114822.0,0.0,0.0,114822.0,0.0,0.0,114822.0,0.0,114822.0,0.0,0.0,0.0,114822.0
32,2009-07-01,3.0,Ethiopia,SNNP,Kembata Tibaro,3.0,2.0,SNNP,Kembata Tibaro,911347,693063,0.0,0.0,693063.0,0.0,0.0,693063.0,0.0,0.0,693063.0,0.0,0.0,693063.0,0.0,693063.0,0.0,0.0,0.0,693063.0
33,2009-07-01,3.0,Ethiopia,SNNP,Konso,3.0,3.0,SNNP,Konso,284360,216250,0.0,0.0,216250.0,0.0,0.0,216250.0,0.0,0.0,216250.0,0.0,0.0,216250.0,0.0,0.0,216250.0,0.0,0.0,216250.0
34,2009-07-01,3.0,Ethiopia,Somali,Liban,99.0,99.0,Somali,Liban,505190,384188,0.0,0.0,384188.0,0.0,0.0,384188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2009-07-01,3.0,Ethiopia,Tigray,Mekele Special,99.0,99.0,Tigray,Mekele Special,418327,318130,0.0,0.0,318130.0,0.0,0.0,318130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2009-07-01,3.0,Ethiopia,SNNP,Mirab Omo,3.0,3.0,SNNP,Mirab Omo,262515,199638,0.0,0.0,199638.0,0.0,0.0,199638.0,0.0,0.0,199638.0,0.0,0.0,199638.0,0.0,0.0,199638.0,0.0,0.0,199638.0
37,2009-07-01,4.0,Ethiopia,Somali,Nogob,4.0,4.0,Somali,Nogob,217220,165192,0.0,0.0,0.0,165192.0,0.0,165192.0,0.0,0.0,0.0,165192.0,0.0,165192.0,0.0,0.0,0.0,165192.0,0.0,165192.0
38,2009-07-01,3.0,Ethiopia,Amhara,North Gondar,3.0,2.0,Amhara,North Gondar,889977,676811,0.0,0.0,676811.0,0.0,0.0,676811.0,0.0,0.0,676811.0,0.0,0.0,676811.0,0.0,676811.0,0.0,0.0,0.0,676811.0
39,2009-07-01,3.0,Ethiopia,Amhara,North Shewa,99.0,99.0,Amhara,North Shewa,2293091,1743855,0.0,0.0,1743855.0,0.0,0.0,1743855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2009-07-01,3.0,Ethiopia,Amhara,North Wello,99.0,99.0,Amhara,North Wello,1740337,1323495,0.0,0.0,1323495.0,0.0,0.0,1323495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2009-07-01,3.0,Ethiopia,Tigray,North Western,3.0,2.0,Tigray,North Western,893262,679310,0.0,0.0,679310.0,0.0,0.0,679310.0,0.0,0.0,679310.0,0.0,0.0,679310.0,0.0,679310.0,0.0,0.0,0.0,679310.0
42,2009-07-01,4.0,Ethiopia,Gambela,Nuwer,4.0,99.0,Gambela,Nuwer,166901,126925,0.0,0.0,0.0,126925.0,0.0,126925.0,0.0,0.0,0.0,126925.0,0.0,126925.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2009-07-01,3.0,Ethiopia,Amhara,Oromia,3.0,3.0,Amhara,Oromia,569808,433329,0.0,0.0,433329.0,0.0,0.0,433329.0,0.0,0.0,433329.0,0.0,0.0,433329.0,0.0,0.0,433329.0,0.0,0.0,433329.0
44,2009-07-01,4.0,Ethiopia,Somali,Shabelle,99.0,99.0,Somali,Shabelle,647430,492359,0.0,0.0,0.0,492359.0,0.0,492359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2009-07-01,3.0,Ethiopia,SNNP,Sidama,3.0,3.0,SNNP,Sidama,4212331,3203404,0.0,0.0,3203404.0,0.0,0.0,3203404.0,0.0,0.0,3203404.0,0.0,0.0,3203404.0,0.0,0.0,3203404.0,0.0,0.0,3203404.0
46,2009-07-01,3.0,Ethiopia,SNNP,Siltie,3.0,2.0,SNNP,Siltie,1051444,799604,0.0,0.0,799604.0,0.0,0.0,799604.0,0.0,0.0,799604.0,0.0,0.0,799604.0,0.0,799604.0,0.0,0.0,0.0,799604.0
47,2009-07-01,3.0,Ethiopia,Somali,Siti,99.0,99.0,Somali,Siti,644214,489913,0.0,0.0,489913.0,0.0,0.0,489913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2009-07-01,3.0,Ethiopia,Tigray,South Eastern,99.0,99.0,Tigray,South Eastern,528199,401686,0.0,0.0,401686.0,0.0,0.0,401686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2009-07-01,3.0,Ethiopia,Amhara,South Gondar,3.0,3.0,Amhara,South Gondar,2526963,1921711,0.0,0.0,1921711.0,0.0,0.0,1921711.0,0.0,0.0,1921711.0,0.0,0.0,1921711.0,0.0,0.0,1921711.0,0.0,0.0,1921711.0
50,2009-07-01,4.0,Ethiopia,SNNP,South Omo,4.0,3.0,SNNP,South Omo,754134,573505,0.0,0.0,0.0,573505.0,0.0,573505.0,0.0,0.0,0.0,573505.0,0.0,573505.0,0.0,0.0,573505.0,0.0,0.0,573505.0
51,2009-07-01,3.0,Ethiopia,Amhara,South Wello,99.0,99.0,Amhara,South Wello,3246827,2469155,0.0,0.0,2469155.0,0.0,0.0,2469155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2009-07-01,3.0,Ethiopia,Oromia,South West Shewa,3.0,2.0,Oromia,South West Shewa,1264234,961427,0.0,0.0,961427.0,0.0,0.0,961427.0,0.0,0.0,961427.0,0.0,0.0,961427.0,0.0,961427.0,0.0,0.0,0.0,961427.0
53,2009-07-01,3.0,Ethiopia,Tigray,Southern,3.0,3.0,Tigray,Southern,752344,572144,0.0,0.0,572144.0,0.0,0.0,572144.0,0.0,0.0,572144.0,0.0,0.0,572144.0,0.0,0.0,572144.0,0.0,0.0,572144.0
54,2009-07-01,3.0,Ethiopia,Amhara,Wag Hamra,3.0,3.0,Amhara,Wag Hamra,516457,392756,0.0,0.0,392756.0,0.0,0.0,392756.0,0.0,0.0,392756.0,0.0,0.0,392756.0,0.0,0.0,392756.0,0.0,0.0,392756.0
55,2009-07-01,3.0,Ethiopia,Oromia,West Arsi,3.0,3.0,Oromia,West Arsi,2868933,2181773,0.0,0.0,2181773.0,0.0,0.0,2181773.0,0.0,0.0,2181773.0,0.0,0.0,2181773.0,0.0,0.0,2181773.0,0.0,0.0,2181773.0
56,2009-07-01,3.0,Ethiopia,Oromia,West Guji,3.0,3.0,Oromia,West Guji,1223292,930292,0.0,0.0,930292.0,0.0,0.0,930292.0,0.0,0.0,930292.0,0.0,0.0,930292.0,0.0,0.0,930292.0,0.0,0.0,930292.0
