,date,ADMIN1,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2
122,2012-04-01,Afar,1904414.0,1575591.0,0.0,1167082.0,408509.0,0.0,0.0,0.0,635075.0,940516.0,0.0,0.0,0.0,1575591.0,0.0,0.0,0.0,1575591.0,1575591.0,1575591.0
123,2012-04-01,Amhara,15442053.0,12775790.0,6449425.0,4459235.0,1867130.0,0.0,0.0,6449425.0,4459235.0,1867130.0,0.0,0.0,6449425.0,4459235.0,1867130.0,0.0,0.0,12775790.0,12775790.0,12775790.0
124,2012-04-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2012-04-01,Dire Dawa,508918.0,421046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2012-04-01,Gambela,462832.0,382916.0,244833.0,138083.0,0.0,0.0,0.0,244833.0,138083.0,0.0,0.0,0.0,244833.0,138083.0,0.0,0.0,0.0,382916.0,382916.0,382916.0
127,2012-04-01,Harari,260022.0,215126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2012-04-01,Oromia,31355106.0,25941258.0,14347033.0,9581321.0,2012904.0,0.0,0.0,14347033.0,9581321.0,2012904.0,0.0,0.0,14347033.0,7456171.0,4138054.0,0.0,0.0,25941258.0,25941258.0,25941258.0
129,2012-04-01,SNNPR,17075128.0,14126890.0,3750238.0,6372512.0,4004140.0,0.0,0.0,3750238.0,6372512.0,4004140.0,0.0,0.0,3687765.0,9270707.0,1168418.0,0.0,0.0,14126890.0,14126890.0,14126890.0
130,2012-04-01,Somali,5490380.0,4542394.0,0.0,0.0,4542394.0,0.0,0.0,0.0,0.0,4542394.0,0.0,0.0,0.0,1561120.0,2981274.0,0.0,0.0,4542394.0,4542394.0,4542394.0
131,2012-04-01,Tigray,4410666.0,3649109.0,364486.0,3284623.0,0.0,0.0,0.0,364486.0,3284623.0,0.0,0.0,0.0,364486.0,3284623.0,0.0,0.0,0.0,3649109.0,3649109.0,3649109.0
132,2012-07-01,Addis Ababa,3585647.0,2966541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2012-07-01,Afar,1904414.0,1575591.0,0.0,1043584.0,532007.0,0.0,0.0,0.0,1043584.0,532007.0,0.0,0.0,0.0,1043584.0,532007.0,0.0,0.0,1575591.0,1575591.0,1575591.0
134,2012-07-01,Amhara,15442053.0,12775790.0,6449425.0,4459235.0,1867130.0,0.0,0.0,6449425.0,4459235.0,1867130.0,0.0,0.0,10908660.0,0.0,1867130.0,0.0,0.0,12775790.0,12775790.0,12775790.0
135,2012-07-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2012-07-01,Dire Dawa,508918.0,421046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2012-07-01,Gambela,462832.0,382916.0,382916.0,0.0,0.0,0.0,0.0,382916.0,0.0,0.0,0.0,0.0,382916.0,0.0,0.0,0.0,0.0,382916.0,382916.0,382916.0
138,2012-07-01,Harari,260022.0,215126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2012-07-01,Oromia,31355106.0,25941258.0,9678504.0,8135888.0,8126866.0,0.0,0.0,9678504.0,8135888.0,8126866.0,0.0,0.0,17363086.0,8578172.0,0.0,0.0,0.0,25941258.0,25941258.0,25941258.0
140,2012-07-01,SNNPR,17075128.0,14126890.0,2130627.0,1619611.0,10376652.0,0.0,0.0,2130627.0,1619611.0,10376652.0,0.0,0.0,3750238.0,10376652.0,0.0,0.0,0.0,14126890.0,14126890.0,14126890.0
141,2012-07-01,Somali,5490380.0,4542394.0,0.0,0.0,4542394.0,0.0,0.0,0.0,0.0,4542394.0,0.0,0.0,0.0,4009412.0,532982.0,0.0,0.0,4542394.0,4542394.0,4542394.0
142,2012-07-01,Tigray,4410666.0,3649109.0,364486.0,3284623.0,0.0,0.0,0.0,364486.0,3284623.0,0.0,0.0,0.0,1103515.0,1767853.0,777741.0,0.0,0.0,3649109.0,3649109.0,3649109.0
143,2012-10-01,Addis Ababa,3585647.0,2966541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2012-10-01,Afar,1904414.0,1575591.0,0.0,1043584.0,532007.0,0.0,0.0,0.0,1043584.0,532007.0,0.0,0.0,0.0,402298.0,1173293.0,0.0,0.0,1575591.0,1575591.0,1575591.0
145,2012-10-01,Amhara,15442053.0,12775790.0,10908660.0,0.0,1867130.0,0.0,0.0,10908660.0,0.0,1867130.0,0.0,0.0,8346585.0,2562075.0,1867130.0,0.0,0.0,12775790.0,12775790.0,12775790.0
146,2012-10-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2012-10-01,Dire Dawa,508918.0,421046.0,0.0,421046.0,0.0,0.0,0.0,0.0,421046.0,0.0,0.0,0.0,0.0,0.0,421046.0,0.0,0.0,421046.0,421046.0,421046.0
148,2012-10-01,Gambela,462832.0,382916.0,382916.0,0.0,0.0,0.0,0.0,382916.0,0.0,0.0,0.0,0.0,382916.0,0.0,0.0,0.0,0.0,382916.0,382916.0,382916.0
149,2012-10-01,Harari,260022.0,215126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2012-10-01,Oromia,31355106.0,25941258.0,17363086.0,8578172.0,0.0,0.0,0.0,17363086.0,8578172.0,0.0,0.0,0.0,17363086.0,3358894.0,5219278.0,0.0,0.0,25941258.0,25941258.0,25941258.0
151,2012-10-01,SNNPR,17075128.0,14126890.0,3750238.0,10376652.0,0.0,0.0,0.0,3750238.0,10376652.0,0.0,0.0,0.0,3750238.0,2966920.0,7409732.0,0.0,0.0,14126890.0,14126890.0,14126890.0
152,2012-10-01,Somali,5490380.0,4542394.0,0.0,4009412.0,532982.0,0.0,0.0,0.0,4009412.0,532982.0,0.0,0.0,0.0,3055807.0,1486587.0,0.0,0.0,4542394.0,4542394.0,4542394.0
153,2012-10-01,Tigray,4410666.0,3649109.0,1103515.0,1767853.0,777741.0,0.0,0.0,1103515.0,1767853.0,777741.0,0.0,0.0,364486.0,1884440.0,1400183.0,0.0,0.0,3649109.0,3649109.0,3649109.0
154,2013-01-01,Addis Ababa,3585647.0,3051602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2013-01-01,Afar,1904414.0,1620769.0,0.0,964926.0,655843.0,0.0,0.0,0.0,964926.0,655843.0,0.0,0.0,0.0,964926.0,655843.0,0.0,0.0,1620769.0,1620769.0,1620769.0
156,2013-01-01,Amhara,15442053.0,13142120.0,10736511.0,1966073.0,439536.0,0.0,0.0,10736511.0,484941.0,1920668.0,0.0,0.0,10736511.0,0.0,2405609.0,0.0,0.0,13142120.0,13142120.0,13142120.0
157,2013-01-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2013-01-01,Dire Dawa,508918.0,433119.0,0.0,0.0,433119.0,0.0,0.0,0.0,0.0,433119.0,0.0,0.0,0.0,0.0,433119.0,0.0,0.0,433119.0,433119.0,433119.0
159,2013-01-01,Gambela,462832.0,393896.0,209080.0,184816.0,0.0,0.0,0.0,209080.0,184816.0,0.0,0.0,0.0,209080.0,184816.0,0.0,0.0,0.0,393896.0,393896.0,393896.0
160,2013-01-01,Harari,260022.0,221294.0,0.0,0.0,221294.0,0.0,0.0,0.0,0.0,221294.0,0.0,0.0,0.0,0.0,221294.0,0.0,0.0,221294.0,221294.0,221294.0
161,2013-01-01,Oromia,31355106.0,26685087.0,17860947.0,3455206.0,5368934.0,0.0,0.0,17860947.0,3455206.0,5368934.0,0.0,0.0,17860947.0,1848831.0,6975309.0,0.0,0.0,26685087.0,26685087.0,26685087.0
162,2013-01-01,SNNPR,17075128.0,14531961.0,3857773.0,10674188.0,0.0,0.0,0.0,3857773.0,3051992.0,7622196.0,0.0,0.0,3857773.0,3051992.0,7622196.0,0.0,0.0,14531961.0,14531961.0,14531961.0
163,2013-01-01,Somali,5490380.0,4672643.0,0.0,3143429.0,1529214.0,0.0,0.0,0.0,2401264.0,2271379.0,0.0,0.0,0.0,3694431.0,978212.0,0.0,0.0,4672643.0,4672643.0,4672643.0
164,2013-01-01,Tigray,4410666.0,3753743.0,1135157.0,1178254.0,1440332.0,0.0,0.0,1135157.0,1178254.0,1440332.0,0.0,0.0,374937.0,760220.0,2618586.0,0.0,0.0,3753743.0,3753743.0,3753743.0
165,2013-04-01,Addis Ababa,3585647.0,3051602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2013-04-01,Afar,1904414.0,1620769.0,0.0,0.0,1620769.0,0.0,0.0,0.0,653284.0,967485.0,0.0,0.0,0.0,653284.0,967485.0,0.0,0.0,1620769.0,1620769.0,1620769.0
167,2013-04-01,Amhara,15442053.0,13142120.0,10736511.0,0.0,2405609.0,0.0,0.0,10736511.0,0.0,2405609.0,0.0,0.0,10736511.0,0.0,2405609.0,0.0,0.0,13142120.0,13142120.0,13142120.0
168,2013-04-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2013-04-01,Dire Dawa,508918.0,433119.0,0.0,0.0,433119.0,0.0,0.0,0.0,0.0,433119.0,0.0,0.0,0.0,0.0,433119.0,0.0,0.0,433119.0,433119.0,433119.0
170,2013-04-01,Gambela,462832.0,393896.0,393896.0,0.0,0.0,0.0,0.0,393896.0,0.0,0.0,0.0,0.0,393896.0,0.0,0.0,0.0,0.0,393896.0,393896.0,393896.0
171,2013-04-01,Harari,260022.0,221294.0,0.0,0.0,221294.0,0.0,0.0,0.0,0.0,221294.0,0.0,0.0,0.0,0.0,221294.0,0.0,0.0,221294.0,221294.0,221294.0
172,2013-04-01,Oromia,31355106.0,26685087.0,17860947.0,1848831.0,6975309.0,0.0,0.0,17860947.0,1848831.0,6975309.0,0.0,0.0,17860947.0,1848831.0,6975309.0,0.0,0.0,26685087.0,26685087.0,26685087.0
173,2013-04-01,SNNPR,17075128.0,14531961.0,3857773.0,3051992.0,7622196.0,0.0,0.0,3857773.0,3051992.0,7622196.0,0.0,0.0,3857773.0,10114080.0,560108.0,0.0,0.0,14531961.0,14531961.0,14531961.0
174,2013-04-01,Somali,5490380.0,4672643.0,0.0,3694431.0,978212.0,0.0,0.0,0.0,3694431.0,978212.0,0.0,0.0,0.0,3694431.0,978212.0,0.0,0.0,4672643.0,4672643.0,4672643.0
175,2013-04-01,Tigray,4410666.0,3753743.0,374937.0,760220.0,2618586.0,0.0,0.0,374937.0,760220.0,2618586.0,0.0,0.0,374937.0,760220.0,2618586.0,0.0,0.0,3753743.0,3753743.0,3753743.0
176,2013-07-01,Addis Ababa,3585647.0,3051602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2013-07-01,Afar,1904414.0,1620769.0,0.0,653284.0,967485.0,0.0,0.0,0.0,653284.0,967485.0,0.0,0.0,0.0,653284.0,967485.0,0.0,0.0,1620769.0,1620769.0,1620769.0
178,2013-07-01,Amhara,15442053.0,13142120.0,10736511.0,0.0,2405609.0,0.0,0.0,10736511.0,0.0,2405609.0,0.0,0.0,10736511.0,2405609.0,0.0,0.0,0.0,13142120.0,13142120.0,13142120.0
179,2013-07-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2013-07-01,Dire Dawa,508918.0,433119.0,0.0,0.0,433119.0,0.0,0.0,0.0,0.0,433119.0,0.0,0.0,0.0,0.0,433119.0,0.0,0.0,433119.0,433119.0,433119.0
181,2013-07-01,Gambela,462832.0,393896.0,393896.0,0.0,0.0,0.0,0.0,393896.0,0.0,0.0,0.0,0.0,393896.0,0.0,0.0,0.0,0.0,393896.0,393896.0,393896.0
182,2013-07-01,Harari,260022.0,221294.0,0.0,0.0,221294.0,0.0,0.0,0.0,0.0,221294.0,0.0,0.0,0.0,221294.0,0.0,0.0,0.0,221294.0,221294.0,221294.0
183,2013-07-01,Oromia,31355106.0,26685087.0,17860947.0,2070622.0,6753518.0,0.0,0.0,17860947.0,2070622.0,6753518.0,0.0,0.0,12856788.0,13828299.0,0.0,0.0,0.0,26685087.0,26685087.0,26685087.0
184,2013-07-01,SNNPR,17075128.0,14531961.0,3857773.0,10114080.0,560108.0,0.0,0.0,3857773.0,10114080.0,560108.0,0.0,0.0,3857773.0,10674188.0,0.0,0.0,0.0,14531961.0,14531961.0,14531961.0
185,2013-07-01,Somali,5490380.0,4672643.0,0.0,3567080.0,1105563.0,0.0,0.0,0.0,3567080.0,1105563.0,0.0,0.0,0.0,3567080.0,1105563.0,0.0,0.0,4672643.0,4672643.0,4672643.0
186,2013-07-01,Tigray,4410666.0,3753743.0,374937.0,760220.0,2618586.0,0.0,0.0,374937.0,760220.0,2618586.0,0.0,0.0,374937.0,3378806.0,0.0,0.0,0.0,3753743.0,3753743.0,3753743.0
187,2013-10-01,Addis Ababa,3585647.0,3051602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2013-10-01,Afar,1904414.0,1620769.0,0.0,1200546.0,420223.0,0.0,0.0,0.0,1200546.0,420223.0,0.0,0.0,0.0,653284.0,967485.0,0.0,0.0,1620769.0,1620769.0,1620769.0
189,2013-10-01,Amhara,15442053.0,13142120.0,10736511.0,2405609.0,0.0,0.0,0.0,10736511.0,2405609.0,0.0,0.0,0.0,10736511.0,484941.0,1920668.0,0.0,0.0,13142120.0,13142120.0,13142120.0
190,2013-10-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2013-10-01,Dire Dawa,508918.0,433119.0,0.0,433119.0,0.0,0.0,0.0,0.0,433119.0,0.0,0.0,0.0,0.0,433119.0,0.0,0.0,0.0,433119.0,433119.0,433119.0
192,2013-10-01,Gambela,462832.0,393896.0,393896.0,0.0,0.0,0.0,0.0,393896.0,0.0,0.0,0.0,0.0,393896.0,0.0,0.0,0.0,0.0,393896.0,393896.0,393896.0
193,2013-10-01,Harari,260022.0,221294.0,0.0,221294.0,0.0,0.0,0.0,0.0,221294.0,0.0,0.0,0.0,0.0,221294.0,0.0,0.0,0.0,221294.0,221294.0,221294.0
194,2013-10-01,Oromia,31355106.0,26685087.0,12856788.0,13828299.0,0.0,0.0,0.0,12856788.0,13828299.0,0.0,0.0,0.0,17860947.0,8824140.0,0.0,0.0,0.0,26685087.0,26685087.0,26685087.0
195,2013-10-01,SNNPR,17075128.0,14531961.0,3857773.0,10674188.0,0.0,0.0,0.0,3857773.0,10674188.0,0.0,0.0,0.0,3857773.0,10674188.0,0.0,0.0,0.0,14531961.0,14531961.0,14531961.0
196,2013-10-01,Somali,5490380.0,4672643.0,0.0,4115345.0,557298.0,0.0,0.0,0.0,4115345.0,557298.0,0.0,0.0,0.0,4672643.0,0.0,0.0,0.0,4672643.0,4672643.0,4672643.0
197,2013-10-01,Tigray,4410666.0,3753743.0,374937.0,3378806.0,0.0,0.0,0.0,374937.0,3378806.0,0.0,0.0,0.0,374937.0,2578764.0,800042.0,0.0,0.0,3753743.0,3753743.0,3753743.0
198,2014-01-01,Addis Ababa,3585647.0,3138252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2014-01-01,Afar,1904414.0,1666792.0,0.0,1234637.0,432155.0,0.0,0.0,0.0,1234637.0,432155.0,0.0,0.0,0.0,1234637.0,432155.0,0.0,0.0,1666792.0,1666792.0,1666792.0
200,2014-01-01,Amhara,15442053.0,13515286.0,13063270.0,452016.0,0.0,0.0,0.0,13063270.0,452016.0,0.0,0.0,0.0,8829708.0,4233562.0,452016.0,0.0,0.0,13515286.0,13515286.0,13515286.0
201,2014-01-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2014-01-01,Dire Dawa,508918.0,445418.0,445418.0,0.0,0.0,0.0,0.0,445418.0,0.0,0.0,0.0,0.0,0.0,445418.0,0.0,0.0,0.0,445418.0,445418.0,445418.0
203,2014-01-01,Gambela,462832.0,405081.0,405081.0,0.0,0.0,0.0,0.0,405081.0,0.0,0.0,0.0,0.0,405081.0,0.0,0.0,0.0,0.0,405081.0,405081.0,405081.0
204,2014-01-01,Harari,260022.0,227578.0,227578.0,0.0,0.0,0.0,0.0,227578.0,0.0,0.0,0.0,0.0,0.0,227578.0,0.0,0.0,0.0,227578.0,227578.0,227578.0
205,2014-01-01,Oromia,31355106.0,27442806.0,27442806.0,0.0,0.0,0.0,0.0,27442806.0,0.0,0.0,0.0,0.0,17281042.0,10161764.0,0.0,0.0,0.0,27442806.0,27442806.0,27442806.0
206,2014-01-01,SNNPR,17075128.0,14944593.0,10021802.0,4922791.0,0.0,0.0,0.0,10021802.0,4922791.0,0.0,0.0,0.0,4957924.0,9986669.0,0.0,0.0,0.0,14944593.0,14944593.0,14944593.0
207,2014-01-01,Somali,5490380.0,4805320.0,0.0,4805320.0,0.0,0.0,0.0,0.0,4805320.0,0.0,0.0,0.0,0.0,4805320.0,0.0,0.0,0.0,4805320.0,4805320.0,4805320.0
208,2014-01-01,Tigray,4410666.0,3860329.0,1167389.0,2692940.0,0.0,0.0,0.0,1167389.0,2692940.0,0.0,0.0,0.0,1167389.0,0.0,2692940.0,0.0,0.0,3860329.0,3860329.0,3860329.0
209,2014-04-01,Addis Ababa,3585647.0,3138252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2014-04-01,Afar,1904414.0,1666792.0,0.0,1234637.0,432155.0,0.0,0.0,0.0,1234637.0,432155.0,0.0,0.0,0.0,1234637.0,432155.0,0.0,0.0,1666792.0,1666792.0,1666792.0
211,2014-04-01,Amhara,15442053.0,13515286.0,8829708.0,4233562.0,452016.0,0.0,0.0,8829708.0,4233562.0,452016.0,0.0,0.0,8829708.0,4233562.0,452016.0,0.0,0.0,13515286.0,13515286.0,13515286.0
212,2014-04-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2014-04-01,Dire Dawa,508918.0,445418.0,0.0,445418.0,0.0,0.0,0.0,0.0,445418.0,0.0,0.0,0.0,0.0,445418.0,0.0,0.0,0.0,445418.0,445418.0,445418.0
214,2014-04-01,Gambela,462832.0,405081.0,405081.0,0.0,0.0,0.0,0.0,405081.0,0.0,0.0,0.0,0.0,405081.0,0.0,0.0,0.0,0.0,405081.0,405081.0,405081.0
215,2014-04-01,Harari,260022.0,227578.0,0.0,227578.0,0.0,0.0,0.0,0.0,227578.0,0.0,0.0,0.0,0.0,227578.0,0.0,0.0,0.0,227578.0,227578.0,227578.0
216,2014-04-01,Oromia,31355106.0,27442806.0,17281042.0,10161764.0,0.0,0.0,0.0,17281042.0,10161764.0,0.0,0.0,0.0,17281042.0,10161764.0,0.0,0.0,0.0,27442806.0,27442806.0,27442806.0
217,2014-04-01,SNNPR,17075128.0,14944593.0,4957924.0,9986669.0,0.0,0.0,0.0,4957924.0,9986669.0,0.0,0.0,0.0,14944593.0,0.0,0.0,0.0,0.0,14944593.0,14944593.0,14944593.0
218,2014-04-01,Somali,5490380.0,4805320.0,0.0,4805320.0,0.0,0.0,0.0,0.0,4805320.0,0.0,0.0,0.0,0.0,4805320.0,0.0,0.0,0.0,4805320.0,4805320.0,4805320.0
219,2014-04-01,Tigray,4410666.0,3860329.0,1167389.0,0.0,2692940.0,0.0,0.0,1167389.0,0.0,2692940.0,0.0,0.0,1167389.0,658471.0,2034469.0,0.0,0.0,3860329.0,3860329.0,3860329.0
220,2014-07-01,Addis Ababa,3585647.0,3138252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2014-07-01,Afar,1904414.0,1666792.0,0.0,1234637.0,432155.0,0.0,0.0,0.0,1234637.0,432155.0,0.0,0.0,0.0,1234637.0,432155.0,0.0,0.0,1666792.0,1666792.0,1666792.0
222,2014-07-01,Amhara,15442053.0,13515286.0,11041372.0,2021898.0,452016.0,0.0,0.0,11041372.0,2021898.0,452016.0,0.0,0.0,11041372.0,2473914.0,0.0,0.0,0.0,13515286.0,13515286.0,13515286.0
223,2014-07-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2014-07-01,Dire Dawa,508918.0,445418.0,0.0,445418.0,0.0,0.0,0.0,0.0,445418.0,0.0,0.0,0.0,0.0,445418.0,0.0,0.0,0.0,445418.0,445418.0,445418.0
225,2014-07-01,Gambela,462832.0,405081.0,405081.0,0.0,0.0,0.0,0.0,405081.0,0.0,0.0,0.0,0.0,405081.0,0.0,0.0,0.0,0.0,405081.0,405081.0,405081.0
226,2014-07-01,Harari,260022.0,227578.0,0.0,227578.0,0.0,0.0,0.0,0.0,227578.0,0.0,0.0,0.0,0.0,227578.0,0.0,0.0,0.0,227578.0,227578.0,227578.0
227,2014-07-01,Oromia,31355106.0,27442806.0,17281042.0,10161764.0,0.0,0.0,0.0,17281042.0,10161764.0,0.0,0.0,0.0,15742399.0,11700407.0,0.0,0.0,0.0,27442806.0,27442806.0,27442806.0
228,2014-07-01,SNNPR,17075128.0,14944593.0,14284556.0,660037.0,0.0,0.0,0.0,14284556.0,660037.0,0.0,0.0,0.0,14284556.0,660037.0,0.0,0.0,0.0,14944593.0,14944593.0,14944593.0
229,2014-07-01,Somali,5490380.0,4805320.0,0.0,4805320.0,0.0,0.0,0.0,0.0,4805320.0,0.0,0.0,0.0,0.0,4805320.0,0.0,0.0,0.0,4805320.0,4805320.0,4805320.0
230,2014-07-01,Tigray,4410666.0,3860329.0,1167389.0,658471.0,2034469.0,0.0,0.0,1167389.0,658471.0,2034469.0,0.0,0.0,1167389.0,2692940.0,0.0,0.0,0.0,3860329.0,3860329.0,3860329.0
231,2014-10-01,Addis Ababa,3585647.0,3138252.0,3138252.0,0.0,0.0,0.0,0.0,3138252.0,0.0,0.0,0.0,0.0,3138252.0,0.0,0.0,0.0,0.0,3138252.0,3138252.0,3138252.0
232,2014-10-01,Afar,1904414.0,1666792.0,0.0,1420541.0,246251.0,0.0,0.0,0.0,1420541.0,246251.0,0.0,0.0,0.0,1420541.0,246251.0,0.0,0.0,1666792.0,1666792.0,1666792.0
233,2014-10-01,Amhara,15442053.0,13515286.0,13515286.0,0.0,0.0,0.0,0.0,13515286.0,0.0,0.0,0.0,0.0,9533109.0,3982177.0,0.0,0.0,0.0,13515286.0,13515286.0,13515286.0
234,2014-10-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2014-10-01,Dire Dawa,508918.0,445418.0,0.0,445418.0,0.0,0.0,0.0,0.0,445418.0,0.0,0.0,0.0,0.0,445418.0,0.0,0.0,0.0,445418.0,445418.0,445418.0
236,2014-10-01,Gambela,462832.0,405081.0,405081.0,0.0,0.0,0.0,0.0,405081.0,0.0,0.0,0.0,0.0,405081.0,0.0,0.0,0.0,0.0,405081.0,405081.0,405081.0
237,2014-10-01,Harari,260022.0,227578.0,227578.0,0.0,0.0,0.0,0.0,227578.0,0.0,0.0,0.0,0.0,227578.0,0.0,0.0,0.0,0.0,227578.0,227578.0,227578.0
238,2014-10-01,Oromia,31355106.0,27442806.0,24717218.0,2725588.0,0.0,0.0,0.0,24717218.0,2725588.0,0.0,0.0,0.0,21443994.0,3750653.0,2248159.0,0.0,0.0,27442806.0,27442806.0,27442806.0
239,2014-10-01,SNNPR,17075128.0,14944593.0,14284556.0,660037.0,0.0,0.0,0.0,14284556.0,660037.0,0.0,0.0,0.0,10132671.0,4811922.0,0.0,0.0,0.0,14944593.0,14944593.0,14944593.0
240,2014-10-01,Somali,5490380.0,4805320.0,0.0,4805320.0,0.0,0.0,0.0,0.0,4805320.0,0.0,0.0,0.0,0.0,4805320.0,0.0,0.0,0.0,4805320.0,4805320.0,4805320.0
241,2014-10-01,Tigray,4410666.0,3860329.0,3860329.0,0.0,0.0,0.0,0.0,3860329.0,0.0,0.0,0.0,0.0,2379099.0,1481230.0,0.0,0.0,0.0,3860329.0,3860329.0,3860329.0
242,2015-01-01,Addis Ababa,3585647.0,3225949.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,0.0,0.0,0.0,0.0,3225949.0,3225949.0,3225949.0
243,2015-01-01,Afar,1904414.0,1713369.0,0.0,1713369.0,0.0,0.0,0.0,0.0,1713369.0,0.0,0.0,0.0,0.0,1713369.0,0.0,0.0,0.0,1713369.0,1713369.0,1713369.0
244,2015-01-01,Amhara,15442053.0,13892966.0,13428318.0,0.0,464648.0,0.0,0.0,13428318.0,0.0,464648.0,0.0,0.0,11862565.0,1565753.0,464648.0,0.0,0.0,13892966.0,13892966.0,13892966.0
245,2015-01-01,Benshangul Gumuz,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2015-01-01,Dire Dawa,508918.0,457865.0,0.0,457865.0,0.0,0.0,0.0,0.0,457865.0,0.0,0.0,0.0,0.0,457865.0,0.0,0.0,0.0,457865.0,457865.0,457865.0
247,2015-01-01,Gambela,462832.0,416401.0,416401.0,0.0,0.0,0.0,0.0,416401.0,0.0,0.0,0.0,0.0,416401.0,0.0,0.0,0.0,0.0,416401.0,416401.0,416401.0
248,2015-01-01,Harari,260022.0,233937.0,233937.0,0.0,0.0,0.0,0.0,233937.0,0.0,0.0,0.0,0.0,233937.0,0.0,0.0,0.0,0.0,233937.0,233937.0,233937.0
249,2015-01-01,Oromia,31355106.0,28209685.0,22826798.0,4892116.0,490771.0,0.0,0.0,22826798.0,4892116.0,490771.0,0.0,0.0,16182314.0,9716388.0,2310983.0,0.0,0.0,28209685.0,28209685.0,28209685.0
