,date,ML1,ADM0_EN,ADM1_EN,ADM2_EN
400,2010-04-01,4.0,Ethiopia,Amhara,Wag Hamra
371,2010-04-01,3.0,Ethiopia,Oromia,West Arsi
372,2010-04-01,3.0,Ethiopia,Oromia,West Guji
401,2010-04-01,4.0,Ethiopia,Oromia,West Hararge
310,2010-04-01,2.0,Ethiopia,Oromia,West Wellega
402,2010-04-01,4.0,Ethiopia,Tigray,Western
375,2010-04-01,3.0,Ethiopia,SNNP,Wolayita
313,2010-04-01,2.0,Ethiopia,SNNP,Yem Special
376,2010-04-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
377,2010-04-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
403,2010-04-01,4.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
379,2010-04-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
380,2010-04-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
386,2010-04-01,4.0,Ethiopia,Somali,Doolo
348,2010-04-01,3.0,Ethiopia,Somali,Korahe
8561,2010-04-01,99.0,Ethiopia,Oromia,Finfine Special
8565,2010-04-01,99.0,Ethiopia,Addis Ababa,Region 14
8568,2010-04-01,99.0,Ethiopia,Amhara,West Gojam
257,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
273,2010-04-01,2.0,Ethiopia,Oromia,Horo Gudru Wellega
285,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
292,2010-04-01,2.0,Ethiopia,Oromia,North Shewa
309,2010-04-01,2.0,Ethiopia,Oromia,West Shewa
245,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Asosa
278,2010-04-01,2.0,Ethiopia,Oromia,Kelem Wellega
287,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Metekel
298,2010-04-01,2.0,Ethiopia,SNNP,Sheka
5533,2010-04-01,1.0,Ethiopia,Amhara,West Gondar
5490,2010-04-01,1.0,Ethiopia,Amhara,Awi
484,2010-07-01,3.0,Ethiopia,Somali,Afder
5597,2010-07-01,4.0,Ethiopia,Gambela,Agnewak
