,date,ADM1_EN,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2
44,2010-07-01,Addis Ababa,3585647,3164789,0.0,0.0,3164789.0,0.0,0.0,0.0,0.0,3164789.0,0.0,0.0,0.0,3164789.0,0.0,0.0,0.0,3164789.0,3164789.0,3164789.0
45,2010-07-01,Afar,1904414,1680884,0.0,1000716.0,680168.0,0.0,0.0,0.0,1000716.0,680168.0,0.0,0.0,0.0,1680884.0,0.0,0.0,0.0,1680884.0,1680884.0,1680884.0
46,2010-07-01,Amhara,21790172,19232588,8832192.0,3368664.0,7031732.0,0.0,0.0,8832192.0,3368664.0,7031732.0,0.0,0.0,8832192.0,8864328.0,1536068.0,0.0,0.0,19232588.0,19232588.0,19232588.0
47,2010-07-01,Benishangul Gumz,1102849,973403,618334.0,355069.0,0.0,0.0,0.0,618334.0,355069.0,0.0,0.0,0.0,618334.0,355069.0,0.0,0.0,0.0,973403.0,973403.0,973403.0
48,2010-07-01,Dire Dawa,508918,449184,0.0,0.0,166757.0,0.0,0.0,0.0,0.0,166757.0,0.0,0.0,0.0,166757.0,0.0,0.0,0.0,166757.0,166757.0,166757.0
49,2010-07-01,Gambela,462832,408506,0.0,0.0,408506.0,0.0,0.0,0.0,0.0,408506.0,0.0,0.0,0.0,189158.0,219348.0,0.0,0.0,408506.0,408506.0,408506.0
50,2010-07-01,Harari,260022,229502,229502.0,0.0,0.0,0.0,0.0,229502.0,0.0,0.0,0.0,0.0,229502.0,0.0,0.0,0.0,0.0,229502.0,229502.0,229502.0
51,2010-07-01,Oromia,37843293,33401502,15532273.0,10329000.0,7540229.0,0.0,0.0,15532273.0,10329000.0,7540229.0,0.0,0.0,16217685.0,15036395.0,2147422.0,0.0,0.0,33401502.0,33401502.0,33401502.0
52,2010-07-01,SNNP,20262695,17884390,2199191.0,12334802.0,3350397.0,0.0,0.0,2199191.0,12334802.0,3350397.0,0.0,0.0,2199191.0,15685199.0,0.0,0.0,0.0,17884390.0,17884390.0,17884390.0
53,2010-07-01,Somali,6216411,5486766,0.0,5249427.0,237339.0,0.0,0.0,0.0,5249427.0,237339.0,0.0,0.0,0.0,1665446.0,3821320.0,0.0,0.0,5486766.0,5486766.0,5486766.0
