,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,admin1Name_en,admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
86,2009-07-01,2.0,Ethiopia,Oromia,North Shewa,2.0,2.0,Oromia,North Shewa,1626893,1396517,0.0,1396517.0,0.0,0.0,0.0,1396517.0,0.0,1396517.0,0.0,0.0,0.0,1396517.0,0.0,1396517.0,0.0,0.0,0.0,1396517.0
87,2009-07-01,1.0,Ethiopia,SNNP,Sheka,1.0,1.0,SNNP,Sheka,274212,235382,235382.0,0.0,0.0,0.0,0.0,235382.0,235382.0,0.0,0.0,0.0,0.0,235382.0,235382.0,0.0,0.0,0.0,0.0,235382.0
88,2009-07-01,2.0,Ethiopia,Oromia,West Shewa,2.0,2.0,Oromia,West Shewa,2773901,2381104,0.0,2381104.0,0.0,0.0,0.0,2381104.0,0.0,2381104.0,0.0,0.0,0.0,2381104.0,0.0,2381104.0,0.0,0.0,0.0,2381104.0
89,2009-07-01,1.0,Ethiopia,Amhara,Awi,1.0,1.0,Amhara,Awi,1338704,1149137,1149137.0,0.0,0.0,0.0,0.0,1149137.0,1149137.0,0.0,0.0,0.0,0.0,1149137.0,1149137.0,0.0,0.0,0.0,0.0,1149137.0
90,2009-07-01,1.0,Ethiopia,Amhara,West Gondar,1.0,1.0,Amhara,West Gondar,381393,327386,327386.0,0.0,0.0,0.0,0.0,327386.0,327386.0,0.0,0.0,0.0,0.0,327386.0,327386.0,0.0,0.0,0.0,0.0,327386.0
91,2009-10-01,4.0,Ethiopia,Somali,Afder,3.0,3.0,Somali,Afder,654828,562101,0.0,0.0,0.0,562101.0,0.0,562101.0,0.0,0.0,562101.0,0.0,0.0,562101.0,0.0,0.0,562101.0,0.0,0.0,562101.0
92,2009-10-01,3.0,Ethiopia,SNNP,Alle,3.0,3.0,SNNP,Alle,81190,69693,0.0,0.0,69693.0,0.0,0.0,69693.0,0.0,0.0,69693.0,0.0,0.0,69693.0,0.0,0.0,69693.0,0.0,0.0,69693.0
93,2009-10-01,3.0,Ethiopia,SNNP,Amaro,3.0,3.0,SNNP,Amaro,195252,167603,0.0,0.0,167603.0,0.0,0.0,167603.0,0.0,0.0,167603.0,0.0,0.0,167603.0,0.0,0.0,167603.0,0.0,0.0,167603.0
94,2009-10-01,3.0,Ethiopia,Oromia,Arsi,2.0,2.0,Oromia,Arsi,3645492,3129274,0.0,0.0,3129274.0,0.0,0.0,3129274.0,0.0,3129274.0,0.0,0.0,0.0,3129274.0,0.0,3129274.0,0.0,0.0,0.0,3129274.0
95,2009-10-01,3.0,Ethiopia,Oromia,Bale,3.0,3.0,Oromia,Bale,1887498,1620219,0.0,0.0,1620219.0,0.0,0.0,1620219.0,0.0,0.0,1620219.0,0.0,0.0,1620219.0,0.0,0.0,1620219.0,0.0,0.0,1620219.0
