,date,ML2,ADMIN0,ADMIN1,ADMIN2
2472,2019-02-01,1.0,Ethiopia,SNNPR,Bench Maji
2478,2019-02-01,1.0,Ethiopia,SNNPR,Gamo Gofa
850,2019-02-01,3.0,Ethiopia,SNNPR,Gedeo
851,2019-02-01,3.0,Ethiopia,Oromia,Gujii
2486,2019-02-01,1.0,Ethiopia,SNNPR,Keffa
2488,2019-02-01,1.0,Ethiopia,SNNPR,Konta
2251,2019-02-01,2.0,Ethiopia,Somali,Liben
2253,2019-02-01,2.0,Ethiopia,Amhara,North Wollo
2493,2019-02-01,1.0,Ethiopia,Gambela,Nuer
2494,2019-02-01,1.0,Ethiopia,Amhara,Oromia
2495,2019-02-01,1.0,Ethiopia,Amhara,South Gondar
2257,2019-02-01,2.0,Ethiopia,SNNPR,South Omo
2258,2019-02-01,2.0,Ethiopia,Amhara,South Wollo
2259,2019-02-01,2.0,Ethiopia,Tigray,South Tigray
867,2019-02-01,3.0,Ethiopia,Amhara,Wag Himra
2501,2019-02-01,1.0,Ethiopia,Oromia,West Arsi
869,2019-02-01,3.0,Ethiopia,Oromia,West Hararge
2269,2019-02-01,2.0,Ethiopia,Afar,Awusi
2271,2019-02-01,2.0,Ethiopia,Afar,Fanti
2273,2019-02-01,2.0,Ethiopia,Somali,Shebelle
2516,2019-02-01,1.0,Ethiopia,Gambela,Agniwak
880,2019-02-01,3.0,Ethiopia,Oromia,East Hararge
2276,2019-02-01,2.0,Ethiopia,Tigray,East Tigray
885,2019-02-01,3.0,Ethiopia,Afar,Kilbati
2283,2019-02-01,2.0,Ethiopia,Somali,Nogob
840,2019-02-01,3.0,Ethiopia,SNNPR,Alaba
2469,2019-02-01,1.0,Ethiopia,Oromia,Arsi
2473,2019-02-01,1.0,Ethiopia,Tigray,Central Tigray
2474,2019-02-01,1.0,Ethiopia,SNNPR,Dawro
844,2019-02-01,3.0,Ethiopia,Somali,Jarar
2233,2019-02-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
2475,2019-02-01,1.0,Ethiopia,Amhara,East Gojam
2235,2019-02-01,2.0,Ethiopia,Oromia,East Shewa
2477,2019-02-01,1.0,Ethiopia,Oromia,East Wellega
2481,2019-02-01,1.0,Ethiopia,SNNPR,Gurage
2241,2019-02-01,2.0,Ethiopia,Harari,Harari
2482,2019-02-01,1.0,Ethiopia,Oromia,Horo Guduru
855,2019-02-01,3.0,Ethiopia,Somali,Fafan
2484,2019-02-01,1.0,Ethiopia,Oromia,Jimma
2246,2019-02-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
2250,2019-02-01,2.0,Ethiopia,Somali,Korahe
2491,2019-02-01,1.0,Ethiopia,Amhara,North Shewa
2255,2019-02-01,2.0,Ethiopia,Somali,Sitti
2499,2019-02-01,1.0,Ethiopia,Amhara,Argoba
2503,2019-02-01,1.0,Ethiopia,Oromia,West Shewa
2505,2019-02-01,1.0,Ethiopia,Tigray,West Tigray
2267,2019-02-01,2.0,Ethiopia,SNNPR,Wolayita
2270,2019-02-01,2.0,Ethiopia,Afar,Gabi
2272,2019-02-01,2.0,Ethiopia,Afar,Khari
2512,2019-02-01,1.0,Ethiopia,Tigray,Northwest Tigray
2522,2019-02-01,1.0,Ethiopia,Oromia,South West Shewa
2524,2019-02-01,1.0,Ethiopia,Amhara,North Gondar
2282,2019-02-01,2.0,Ethiopia,SNNPR,Hadiya
2526,2019-02-01,1.0,Ethiopia,SNNPR,Silltie
890,2019-02-01,3.0,Ethiopia,Somali,Dollo
2527,2019-02-01,1.0,Ethiopia,Oromia,North Shewa
2514,2019-02-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2517,2019-02-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
2519,2019-02-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2520,2019-02-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2483,2019-02-01,1.0,Ethiopia,Oromia,Ilubabor
2513,2019-02-01,1.0,Ethiopia,Gambela,Itang
2465,2019-02-01,1.0,Ethiopia,SNNPR,Sheka
2470,2019-02-01,1.0,Ethiopia,Amhara,Awi
2487,2019-02-01,1.0,Ethiopia,Oromia,Kelem
2490,2019-02-01,1.0,Ethiopia,Gambela,Mezhenger
2502,2019-02-01,1.0,Ethiopia,Amhara,West Gojam
2504,2019-02-01,1.0,Ethiopia,Oromia,West Wellega
2507,2019-02-01,1.0,Ethiopia,SNNPR,Yem
2515,2019-02-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2521,2019-02-01,1.0,Ethiopia,Addis Ababa,Region 14
891,2019-10-01,3.0,Ethiopia,SNNPR,Segen
892,2019-10-01,3.0,Ethiopia,Oromia,Bale
3244,2019-10-01,1.0,Ethiopia,Oromia,Borena
2290,2019-10-01,2.0,Ethiopia,SNNPR,Sidama
2291,2019-10-01,2.0,Ethiopia,Somali,Afder
3250,2019-10-01,1.0,Ethiopia,SNNPR,Basketo
3251,2019-10-01,1.0,Ethiopia,SNNPR,Bench Maji
2303,2019-10-01,2.0,Ethiopia,SNNPR,Gamo Gofa
904,2019-10-01,3.0,Ethiopia,SNNPR,Gedeo
3261,2019-10-01,1.0,Ethiopia,Oromia,Gujii
3268,2019-10-01,1.0,Ethiopia,SNNPR,Keffa
3270,2019-10-01,1.0,Ethiopia,SNNPR,Konta
911,2019-10-01,3.0,Ethiopia,Somali,Liben
2316,2019-10-01,2.0,Ethiopia,Amhara,North Wollo
3275,2019-10-01,1.0,Ethiopia,Gambela,Nuer
3276,2019-10-01,1.0,Ethiopia,Amhara,Oromia
915,2019-10-01,3.0,Ethiopia,Amhara,South Gondar
2320,2019-10-01,2.0,Ethiopia,SNNPR,South Omo
2321,2019-10-01,2.0,Ethiopia,Amhara,South Wollo
2322,2019-10-01,2.0,Ethiopia,Tigray,South Tigray
919,2019-10-01,3.0,Ethiopia,Amhara,Wag Himra
3283,2019-10-01,1.0,Ethiopia,Oromia,West Arsi
921,2019-10-01,3.0,Ethiopia,Oromia,West Hararge
2331,2019-10-01,2.0,Ethiopia,Afar,Awusi
926,2019-10-01,3.0,Ethiopia,Afar,Fanti
2335,2019-10-01,2.0,Ethiopia,Somali,Shebelle
3299,2019-10-01,1.0,Ethiopia,Gambela,Agniwak
932,2019-10-01,3.0,Ethiopia,Oromia,East Hararge
933,2019-10-01,3.0,Ethiopia,Tigray,East Tigray
936,2019-10-01,3.0,Ethiopia,Afar,Kilbati
939,2019-10-01,3.0,Ethiopia,Somali,Nogob
896,2019-10-01,3.0,Ethiopia,SNNPR,Alaba
3248,2019-10-01,1.0,Ethiopia,Oromia,Arsi
3252,2019-10-01,1.0,Ethiopia,Tigray,Central Tigray
3253,2019-10-01,1.0,Ethiopia,SNNPR,Dawro
2298,2019-10-01,2.0,Ethiopia,Somali,Jarar
2299,2019-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
3256,2019-10-01,1.0,Ethiopia,Amhara,East Gojam
3257,2019-10-01,1.0,Ethiopia,Oromia,East Shewa
3258,2019-10-01,1.0,Ethiopia,Oromia,East Wellega
3262,2019-10-01,1.0,Ethiopia,SNNPR,Gurage
2307,2019-10-01,2.0,Ethiopia,Harari,Harari
3263,2019-10-01,1.0,Ethiopia,Oromia,Horo Guduru
2309,2019-10-01,2.0,Ethiopia,Somali,Fafan
3266,2019-10-01,1.0,Ethiopia,Oromia,Jimma
910,2019-10-01,3.0,Ethiopia,SNNPR,Kembata Tembaro
2313,2019-10-01,2.0,Ethiopia,Somali,Korahe
3273,2019-10-01,1.0,Ethiopia,Amhara,North Shewa
2318,2019-10-01,2.0,Ethiopia,Somali,Sitti
2323,2019-10-01,2.0,Ethiopia,Amhara,Argoba
3286,2019-10-01,1.0,Ethiopia,Oromia,West Shewa
3288,2019-10-01,1.0,Ethiopia,Tigray,West Tigray
2329,2019-10-01,2.0,Ethiopia,SNNPR,Wolayita
2332,2019-10-01,2.0,Ethiopia,Afar,Gabi
2334,2019-10-01,2.0,Ethiopia,Afar,Khari
3295,2019-10-01,1.0,Ethiopia,Tigray,Northwest Tigray
3306,2019-10-01,1.0,Ethiopia,Oromia,South West Shewa
3307,2019-10-01,1.0,Ethiopia,Amhara,North Gondar
2343,2019-10-01,2.0,Ethiopia,SNNPR,Hadiya
2345,2019-10-01,2.0,Ethiopia,SNNPR,Silltie
2346,2019-10-01,2.0,Ethiopia,Somali,Dollo
3310,2019-10-01,1.0,Ethiopia,Oromia,North Shewa
3297,2019-10-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
3300,2019-10-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
3303,2019-10-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
3304,2019-10-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
3264,2019-10-01,1.0,Ethiopia,Oromia,Ilubabor
3296,2019-10-01,1.0,Ethiopia,Gambela,Itang
3243,2019-10-01,1.0,Ethiopia,SNNPR,Sheka
3249,2019-10-01,1.0,Ethiopia,Amhara,Awi
3269,2019-10-01,1.0,Ethiopia,Oromia,Kelem
3272,2019-10-01,1.0,Ethiopia,Gambela,Mezhenger
3284,2019-10-01,1.0,Ethiopia,Amhara,West Gojam
3287,2019-10-01,1.0,Ethiopia,Oromia,West Wellega
3290,2019-10-01,1.0,Ethiopia,SNNPR,Yem
3298,2019-10-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
3305,2019-10-01,1.0,Ethiopia,Addis Ababa,Region 14
1074,2016-10-01,2.0,Ethiopia,SNNPR,Segen
4481,2016-10-01,3.0,Ethiopia,Oromia,Bale
4482,2016-10-01,3.0,Ethiopia,Oromia,Borena
1077,2016-10-01,2.0,Ethiopia,SNNPR,Sidama
4484,2016-10-01,3.0,Ethiopia,Somali,Afder
5301,2016-10-01,1.0,Ethiopia,SNNPR,Basketo
5302,2016-10-01,1.0,Ethiopia,SNNPR,Bench Maji
4492,2016-10-01,3.0,Ethiopia,SNNPR,Gamo Gofa
4493,2016-10-01,3.0,Ethiopia,SNNPR,Gedeo
4494,2016-10-01,3.0,Ethiopia,Oromia,Gujii
5316,2016-10-01,1.0,Ethiopia,SNNPR,Keffa
5318,2016-10-01,1.0,Ethiopia,SNNPR,Konta
4500,2016-10-01,3.0,Ethiopia,Somali,Liben
1099,2016-10-01,2.0,Ethiopia,Amhara,North Wollo
5323,2016-10-01,1.0,Ethiopia,Gambela,Nuer
5324,2016-10-01,1.0,Ethiopia,Amhara,Oromia
1102,2016-10-01,2.0,Ethiopia,Amhara,South Gondar
4505,2016-10-01,3.0,Ethiopia,SNNPR,South Omo
5327,2016-10-01,1.0,Ethiopia,Amhara,South Wollo
1105,2016-10-01,2.0,Ethiopia,Tigray,South Tigray
4508,2016-10-01,3.0,Ethiopia,Amhara,Wag Himra
5331,2016-10-01,1.0,Ethiopia,Oromia,West Arsi
1108,2016-10-01,2.0,Ethiopia,Oromia,West Hararge
1111,2016-10-01,2.0,Ethiopia,Afar,Awusi
1113,2016-10-01,2.0,Ethiopia,Afar,Fanti
4515,2016-10-01,3.0,Ethiopia,Somali,Shebelle
5347,2016-10-01,1.0,Ethiopia,Gambela,Agniwak
4520,2016-10-01,3.0,Ethiopia,Oromia,East Hararge
1121,2016-10-01,2.0,Ethiopia,Tigray,East Tigray
1123,2016-10-01,2.0,Ethiopia,Afar,Kilbati
4523,2016-10-01,3.0,Ethiopia,Somali,Nogob
1079,2016-10-01,2.0,Ethiopia,SNNPR,Alaba
5299,2016-10-01,1.0,Ethiopia,Oromia,Arsi
1082,2016-10-01,2.0,Ethiopia,Tigray,Central Tigray
5304,2016-10-01,1.0,Ethiopia,SNNPR,Dawro
1084,2016-10-01,2.0,Ethiopia,Somali,Jarar
1085,2016-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
5305,2016-10-01,1.0,Ethiopia,Amhara,East Gojam
5306,2016-10-01,1.0,Ethiopia,Oromia,East Shewa
5307,2016-10-01,1.0,Ethiopia,Oromia,East Wellega
5311,2016-10-01,1.0,Ethiopia,SNNPR,Gurage
1092,2016-10-01,2.0,Ethiopia,Harari,Harari
5312,2016-10-01,1.0,Ethiopia,Oromia,Horo Guduru
1093,2016-10-01,2.0,Ethiopia,Somali,Fafan
5314,2016-10-01,1.0,Ethiopia,Oromia,Jimma
5315,2016-10-01,1.0,Ethiopia,SNNPR,Kembata Tembaro
4499,2016-10-01,3.0,Ethiopia,Somali,Korahe
5321,2016-10-01,1.0,Ethiopia,Amhara,North Shewa
4504,2016-10-01,3.0,Ethiopia,Somali,Sitti
5329,2016-10-01,1.0,Ethiopia,Amhara,Argoba
5334,2016-10-01,1.0,Ethiopia,Oromia,West Shewa
5336,2016-10-01,1.0,Ethiopia,Tigray,West Tigray
1110,2016-10-01,2.0,Ethiopia,SNNPR,Wolayita
4513,2016-10-01,3.0,Ethiopia,Afar,Gabi
1114,2016-10-01,2.0,Ethiopia,Afar,Khari
5343,2016-10-01,1.0,Ethiopia,Tigray,Northwest Tigray
5353,2016-10-01,1.0,Ethiopia,Oromia,South West Shewa
5355,2016-10-01,1.0,Ethiopia,Amhara,North Gondar
5356,2016-10-01,1.0,Ethiopia,SNNPR,Hadiya
1127,2016-10-01,2.0,Ethiopia,SNNPR,Silltie
4525,2016-10-01,3.0,Ethiopia,Somali,Dollo
5358,2016-10-01,1.0,Ethiopia,Oromia,North Shewa
5345,2016-10-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5348,2016-10-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
5350,2016-10-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5351,2016-10-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5313,2016-10-01,1.0,Ethiopia,Oromia,Ilubabor
5344,2016-10-01,1.0,Ethiopia,Gambela,Itang
5294,2016-10-01,1.0,Ethiopia,SNNPR,Sheka
5300,2016-10-01,1.0,Ethiopia,Amhara,Awi
5317,2016-10-01,1.0,Ethiopia,Oromia,Kelem
5320,2016-10-01,1.0,Ethiopia,Gambela,Mezhenger
5332,2016-10-01,1.0,Ethiopia,Amhara,West Gojam
5335,2016-10-01,1.0,Ethiopia,Oromia,West Wellega
5338,2016-10-01,1.0,Ethiopia,SNNPR,Yem
5346,2016-10-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
5352,2016-10-01,1.0,Ethiopia,Addis Ababa,Region 14
2673,2016-06-01,1.0,Ethiopia,SNNPR,Segen
1130,2016-06-01,2.0,Ethiopia,Oromia,Bale
1131,2016-06-01,2.0,Ethiopia,Oromia,Borena
2677,2016-06-01,1.0,Ethiopia,SNNPR,Sidama
1132,2016-06-01,2.0,Ethiopia,Somali,Afder
2682,2016-06-01,1.0,Ethiopia,SNNPR,Basketo
2683,2016-06-01,1.0,Ethiopia,SNNPR,Bench Maji
2690,2016-06-01,1.0,Ethiopia,SNNPR,Gamo Gofa
2691,2016-06-01,1.0,Ethiopia,SNNPR,Gedeo
2692,2016-06-01,1.0,Ethiopia,Oromia,Gujii
2699,2016-06-01,1.0,Ethiopia,SNNPR,Keffa
2701,2016-06-01,1.0,Ethiopia,SNNPR,Konta
1144,2016-06-01,2.0,Ethiopia,Somali,Liben
1146,2016-06-01,2.0,Ethiopia,Amhara,North Wollo
2706,2016-06-01,1.0,Ethiopia,Gambela,Nuer
2707,2016-06-01,1.0,Ethiopia,Amhara,Oromia
2708,2016-06-01,1.0,Ethiopia,Amhara,South Gondar
2709,2016-06-01,1.0,Ethiopia,SNNPR,South Omo
2710,2016-06-01,1.0,Ethiopia,Amhara,South Wollo
2711,2016-06-01,1.0,Ethiopia,Tigray,South Tigray
1154,2016-06-01,2.0,Ethiopia,Amhara,Wag Himra
2714,2016-06-01,1.0,Ethiopia,Oromia,West Arsi
1156,2016-06-01,2.0,Ethiopia,Oromia,West Hararge
1158,2016-06-01,2.0,Ethiopia,Afar,Awusi
1160,2016-06-01,2.0,Ethiopia,Afar,Fanti
1162,2016-06-01,2.0,Ethiopia,Somali,Shebelle
2730,2016-06-01,1.0,Ethiopia,Gambela,Agniwak
1168,2016-06-01,2.0,Ethiopia,Oromia,East Hararge
2732,2016-06-01,1.0,Ethiopia,Tigray,East Tigray
1170,2016-06-01,2.0,Ethiopia,Afar,Kilbati
1172,2016-06-01,2.0,Ethiopia,Somali,Nogob
2679,2016-06-01,1.0,Ethiopia,SNNPR,Alaba
2680,2016-06-01,1.0,Ethiopia,Oromia,Arsi
2684,2016-06-01,1.0,Ethiopia,Tigray,Central Tigray
2685,2016-06-01,1.0,Ethiopia,SNNPR,Dawro
1136,2016-06-01,2.0,Ethiopia,Somali,Jarar
1137,2016-06-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
2687,2016-06-01,1.0,Ethiopia,Amhara,East Gojam
2688,2016-06-01,1.0,Ethiopia,Oromia,East Shewa
2689,2016-06-01,1.0,Ethiopia,Oromia,East Wellega
2693,2016-06-01,1.0,Ethiopia,SNNPR,Gurage
1140,2016-06-01,2.0,Ethiopia,Harari,Harari
2694,2016-06-01,1.0,Ethiopia,Oromia,Horo Guduru
1141,2016-06-01,2.0,Ethiopia,Somali,Fafan
2697,2016-06-01,1.0,Ethiopia,Oromia,Jimma
2698,2016-06-01,1.0,Ethiopia,SNNPR,Kembata Tembaro
1143,2016-06-01,2.0,Ethiopia,Somali,Korahe
2704,2016-06-01,1.0,Ethiopia,Amhara,North Shewa
6448,2016-06-01,3.0,Ethiopia,Somali,Sitti
2712,2016-06-01,1.0,Ethiopia,Amhara,Argoba
2717,2016-06-01,1.0,Ethiopia,Oromia,West Shewa
2719,2016-06-01,1.0,Ethiopia,Tigray,West Tigray
2720,2016-06-01,1.0,Ethiopia,SNNPR,Wolayita
6452,2016-06-01,3.0,Ethiopia,Afar,Gabi
1161,2016-06-01,2.0,Ethiopia,Afar,Khari
2726,2016-06-01,1.0,Ethiopia,Tigray,Northwest Tigray
2736,2016-06-01,1.0,Ethiopia,Oromia,South West Shewa
2738,2016-06-01,1.0,Ethiopia,Amhara,North Gondar
2739,2016-06-01,1.0,Ethiopia,SNNPR,Hadiya
2740,2016-06-01,1.0,Ethiopia,SNNPR,Silltie
1173,2016-06-01,2.0,Ethiopia,Somali,Dollo
2742,2016-06-01,1.0,Ethiopia,Oromia,North Shewa
2728,2016-06-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2731,2016-06-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
2733,2016-06-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2734,2016-06-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2695,2016-06-01,1.0,Ethiopia,Oromia,Ilubabor
2727,2016-06-01,1.0,Ethiopia,Gambela,Itang
2675,2016-06-01,1.0,Ethiopia,SNNPR,Sheka
2681,2016-06-01,1.0,Ethiopia,Amhara,Awi
2700,2016-06-01,1.0,Ethiopia,Oromia,Kelem
2703,2016-06-01,1.0,Ethiopia,Gambela,Mezhenger
2715,2016-06-01,1.0,Ethiopia,Amhara,West Gojam
2718,2016-06-01,1.0,Ethiopia,Oromia,West Wellega
2721,2016-06-01,1.0,Ethiopia,SNNPR,Yem
2729,2016-06-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2735,2016-06-01,1.0,Ethiopia,Addis Ababa,Region 14
2743,2014-04-01,1.0,Ethiopia,SNNPR,Segen
5006,2014-04-01,2.0,Ethiopia,Oromia,Bale
5007,2014-04-01,2.0,Ethiopia,Oromia,Borena
2747,2014-04-01,1.0,Ethiopia,SNNPR,Sidama
1178,2014-04-01,2.0,Ethiopia,Somali,Afder
2751,2014-04-01,1.0,Ethiopia,SNNPR,Basketo
2752,2014-04-01,1.0,Ethiopia,SNNPR,Bench Maji
2759,2014-04-01,1.0,Ethiopia,SNNPR,Gamo Gofa
2760,2014-04-01,1.0,Ethiopia,SNNPR,Gedeo
2761,2014-04-01,1.0,Ethiopia,Oromia,Gujii
2768,2014-04-01,1.0,Ethiopia,SNNPR,Keffa
2770,2014-04-01,1.0,Ethiopia,SNNPR,Konta
1193,2014-04-01,2.0,Ethiopia,Somali,Liben
5021,2014-04-01,2.0,Ethiopia,Amhara,North Wollo
2774,2014-04-01,1.0,Ethiopia,Gambela,Nuer
1196,2014-04-01,2.0,Ethiopia,Amhara,Oromia
1198,2014-04-01,2.0,Ethiopia,Amhara,South Gondar
2776,2014-04-01,1.0,Ethiopia,SNNPR,South Omo
1200,2014-04-01,2.0,Ethiopia,Amhara,South Wollo
5027,2014-04-01,2.0,Ethiopia,Tigray,South Tigray
5127,2014-04-01,3.0,Ethiopia,Amhara,Wag Himra
5029,2014-04-01,2.0,Ethiopia,Oromia,West Arsi
5030,2014-04-01,2.0,Ethiopia,Oromia,West Hararge
1207,2014-04-01,2.0,Ethiopia,Afar,Awusi
1209,2014-04-01,2.0,Ethiopia,Afar,Fanti
1211,2014-04-01,2.0,Ethiopia,Somali,Shebelle
2791,2014-04-01,1.0,Ethiopia,Gambela,Agniwak
1212,2014-04-01,2.0,Ethiopia,Oromia,East Hararge
5136,2014-04-01,3.0,Ethiopia,Tigray,East Tigray
5137,2014-04-01,3.0,Ethiopia,Afar,Kilbati
1216,2014-04-01,2.0,Ethiopia,Somali,Nogob
2748,2014-04-01,1.0,Ethiopia,SNNPR,Alaba
2749,2014-04-01,1.0,Ethiopia,Oromia,Arsi
5119,2014-04-01,3.0,Ethiopia,Tigray,Central Tigray
2754,2014-04-01,1.0,Ethiopia,SNNPR,Dawro
1182,2014-04-01,2.0,Ethiopia,Somali,Jarar
5013,2014-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
2756,2014-04-01,1.0,Ethiopia,Amhara,East Gojam
2757,2014-04-01,1.0,Ethiopia,Oromia,East Shewa
2758,2014-04-01,1.0,Ethiopia,Oromia,East Wellega
2762,2014-04-01,1.0,Ethiopia,SNNPR,Gurage
5017,2014-04-01,2.0,Ethiopia,Harari,Harari
2763,2014-04-01,1.0,Ethiopia,Oromia,Horo Guduru
1190,2014-04-01,2.0,Ethiopia,Somali,Fafan
2766,2014-04-01,1.0,Ethiopia,Oromia,Jimma
2767,2014-04-01,1.0,Ethiopia,SNNPR,Kembata Tembaro
1192,2014-04-01,2.0,Ethiopia,Somali,Korahe
2773,2014-04-01,1.0,Ethiopia,Amhara,North Shewa
1197,2014-04-01,2.0,Ethiopia,Somali,Sitti
1202,2014-04-01,2.0,Ethiopia,Amhara,Argoba
2781,2014-04-01,1.0,Ethiopia,Oromia,West Shewa
2783,2014-04-01,1.0,Ethiopia,Tigray,West Tigray
2784,2014-04-01,1.0,Ethiopia,SNNPR,Wolayita
1208,2014-04-01,2.0,Ethiopia,Afar,Gabi
1210,2014-04-01,2.0,Ethiopia,Afar,Khari
2787,2014-04-01,1.0,Ethiopia,Tigray,Northwest Tigray
2796,2014-04-01,1.0,Ethiopia,Oromia,South West Shewa
2797,2014-04-01,1.0,Ethiopia,Amhara,North Gondar
2798,2014-04-01,1.0,Ethiopia,SNNPR,Hadiya
2799,2014-04-01,1.0,Ethiopia,SNNPR,Silltie
1217,2014-04-01,2.0,Ethiopia,Somali,Dollo
2801,2014-04-01,1.0,Ethiopia,Oromia,North Shewa
2789,2014-04-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2792,2014-04-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
2793,2014-04-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2794,2014-04-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2764,2014-04-01,1.0,Ethiopia,Oromia,Ilubabor
2788,2014-04-01,1.0,Ethiopia,Gambela,Itang
2745,2014-04-01,1.0,Ethiopia,SNNPR,Sheka
2750,2014-04-01,1.0,Ethiopia,Amhara,Awi
2769,2014-04-01,1.0,Ethiopia,Oromia,Kelem
2772,2014-04-01,1.0,Ethiopia,Gambela,Mezhenger
2779,2014-04-01,1.0,Ethiopia,Amhara,West Gojam
2782,2014-04-01,1.0,Ethiopia,Oromia,West Wellega
2785,2014-04-01,1.0,Ethiopia,SNNPR,Yem
2790,2014-04-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6563,2014-04-01,99.0,Ethiopia,Addis Ababa,Region 14
1219,2013-10-01,2.0,Ethiopia,SNNPR,Segen
1937,2013-10-01,2.0,Ethiopia,Oromia,Bale
1938,2013-10-01,2.0,Ethiopia,Oromia,Borena
1939,2013-10-01,2.0,Ethiopia,SNNPR,Sidama
1223,2013-10-01,2.0,Ethiopia,Somali,Afder
4843,2013-10-01,1.0,Ethiopia,SNNPR,Basketo
4844,2013-10-01,1.0,Ethiopia,SNNPR,Bench Maji
1950,2013-10-01,2.0,Ethiopia,SNNPR,Gamo Gofa
1951,2013-10-01,2.0,Ethiopia,SNNPR,Gedeo
1952,2013-10-01,2.0,Ethiopia,Oromia,Gujii
4856,2013-10-01,1.0,Ethiopia,SNNPR,Keffa
4858,2013-10-01,1.0,Ethiopia,SNNPR,Konta
1961,2013-10-01,2.0,Ethiopia,Somali,Liben
4695,2013-10-01,3.0,Ethiopia,Amhara,North Wollo
4861,2013-10-01,1.0,Ethiopia,Gambela,Nuer
1241,2013-10-01,2.0,Ethiopia,Amhara,Oromia
4862,2013-10-01,1.0,Ethiopia,Amhara,South Gondar
1968,2013-10-01,2.0,Ethiopia,SNNPR,South Omo
1245,2013-10-01,2.0,Ethiopia,Amhara,South Wollo
1246,2013-10-01,2.0,Ethiopia,Tigray,South Tigray
4701,2013-10-01,3.0,Ethiopia,Amhara,Wag Himra
4865,2013-10-01,1.0,Ethiopia,Oromia,West Arsi
1250,2013-10-01,2.0,Ethiopia,Oromia,West Hararge
4703,2013-10-01,3.0,Ethiopia,Afar,Awusi
1978,2013-10-01,2.0,Ethiopia,Afar,Fanti
1980,2013-10-01,2.0,Ethiopia,Somali,Shebelle
4877,2013-10-01,1.0,Ethiopia,Gambela,Agniwak
1260,2013-10-01,2.0,Ethiopia,Oromia,East Hararge
4707,2013-10-01,3.0,Ethiopia,Tigray,East Tigray
4708,2013-10-01,3.0,Ethiopia,Afar,Kilbati
1990,2013-10-01,2.0,Ethiopia,Somali,Nogob
1224,2013-10-01,2.0,Ethiopia,SNNPR,Alaba
4841,2013-10-01,1.0,Ethiopia,Oromia,Arsi
1227,2013-10-01,2.0,Ethiopia,Tigray,Central Tigray
4845,2013-10-01,1.0,Ethiopia,SNNPR,Dawro
1946,2013-10-01,2.0,Ethiopia,Somali,Jarar
1947,2013-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
4846,2013-10-01,1.0,Ethiopia,Amhara,East Gojam
4847,2013-10-01,1.0,Ethiopia,Oromia,East Shewa
4848,2013-10-01,1.0,Ethiopia,Oromia,East Wellega
4852,2013-10-01,1.0,Ethiopia,SNNPR,Gurage
1954,2013-10-01,2.0,Ethiopia,Harari,Harari
4853,2013-10-01,1.0,Ethiopia,Oromia,Horo Guduru
1955,2013-10-01,2.0,Ethiopia,Somali,Fafan
4855,2013-10-01,1.0,Ethiopia,Oromia,Jimma
4693,2013-10-01,3.0,Ethiopia,SNNPR,Kembata Tembaro
1960,2013-10-01,2.0,Ethiopia,Somali,Korahe
4860,2013-10-01,1.0,Ethiopia,Amhara,North Shewa
1242,2013-10-01,2.0,Ethiopia,Somali,Sitti
1247,2013-10-01,2.0,Ethiopia,Amhara,Argoba
4868,2013-10-01,1.0,Ethiopia,Oromia,West Shewa
4870,2013-10-01,1.0,Ethiopia,Tigray,West Tigray
1974,2013-10-01,2.0,Ethiopia,SNNPR,Wolayita
1977,2013-10-01,2.0,Ethiopia,Afar,Gabi
1979,2013-10-01,2.0,Ethiopia,Afar,Khari
1257,2013-10-01,2.0,Ethiopia,Tigray,Northwest Tigray
4882,2013-10-01,1.0,Ethiopia,Oromia,South West Shewa
