,date,ML1,ADMIN0,ADMIN1,ADMIN2
2474,2015-07-01,3.0,Ethiopia,Amhara,North Wollo
2261,2015-07-01,1.0,Ethiopia,Gambela,Nuer
666,2015-07-01,2.0,Ethiopia,Amhara,Oromia
6768,2015-07-01,3.0,Ethiopia,Somali,Sitti
668,2015-07-01,2.0,Ethiopia,Amhara,South Gondar
670,2015-07-01,2.0,Ethiopia,Amhara,South Wollo
671,2015-07-01,2.0,Ethiopia,Tigray,South Tigray
672,2015-07-01,2.0,Ethiopia,Amhara,Argoba
2480,2015-07-01,3.0,Ethiopia,Amhara,Wag Himra
2267,2015-07-01,1.0,Ethiopia,Amhara,West Gojam
2482,2015-07-01,3.0,Ethiopia,Oromia,West Hararge
2268,2015-07-01,1.0,Ethiopia,Oromia,West Shewa
2269,2015-07-01,1.0,Ethiopia,Oromia,West Wellega
2270,2015-07-01,1.0,Ethiopia,Tigray,West Tigray
2272,2015-07-01,1.0,Ethiopia,SNNPR,Yem
3638,2015-07-01,2.0,Ethiopia,Afar,Awusi
6771,2015-07-01,3.0,Ethiopia,Afar,Gabi
3641,2015-07-01,2.0,Ethiopia,Afar,Khari
2273,2015-07-01,1.0,Ethiopia,Tigray,Northwest Tigray
2274,2015-07-01,1.0,Ethiopia,Gambela,Itang
2275,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2277,2015-07-01,1.0,Ethiopia,Gambela,Agniwak
2278,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
3646,2015-07-01,2.0,Ethiopia,Tigray,East Tigray
2279,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2280,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2282,2015-07-01,1.0,Ethiopia,Oromia,South West Shewa
2283,2015-07-01,1.0,Ethiopia,Amhara,North Gondar
2284,2015-07-01,1.0,Ethiopia,SNNPR,Hadiya
2499,2015-07-01,3.0,Ethiopia,SNNPR,Silltie
2286,2015-07-01,1.0,Ethiopia,Oromia,North Shewa
648,2015-07-01,2.0,Ethiopia,Somali,Jarar
2253,2015-07-01,1.0,Ethiopia,Oromia,Ilubabor
661,2015-07-01,2.0,Ethiopia,Somali,Korahe
681,2015-07-01,2.0,Ethiopia,Somali,Shebelle
687,2015-07-01,2.0,Ethiopia,Oromia,East Hararge
692,2015-07-01,2.0,Ethiopia,Somali,Nogob
694,2015-07-01,2.0,Ethiopia,Somali,Dollo
3640,2015-07-01,2.0,Ethiopia,Afar,Fanti
3650,2015-07-01,2.0,Ethiopia,Afar,Kilbati
3619,2015-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
3623,2015-07-01,2.0,Ethiopia,Harari,Harari
2234,2015-07-01,1.0,Ethiopia,SNNPR,Sheka
2239,2015-07-01,1.0,Ethiopia,Amhara,Awi
2259,2015-07-01,1.0,Ethiopia,Gambela,Mezhenger
2276,2015-07-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2281,2015-07-01,1.0,Ethiopia,Addis Ababa,Region 14
953,2019-02-01,3.0,Ethiopia,SNNPR,Segen
698,2019-02-01,2.0,Ethiopia,Oromia,Borena
699,2019-02-01,2.0,Ethiopia,SNNPR,Sidama
2037,2019-02-01,1.0,Ethiopia,SNNPR,Gamo Gofa
964,2019-02-01,3.0,Ethiopia,SNNPR,Gedeo
732,2019-02-01,2.0,Ethiopia,SNNPR,South Omo
2060,2019-02-01,1.0,Ethiopia,Oromia,West Arsi
742,2019-02-01,2.0,Ethiopia,SNNPR,Wolayita
954,2019-02-01,3.0,Ethiopia,Oromia,Bale
957,2019-02-01,3.0,Ethiopia,Somali,Afder
701,2019-02-01,2.0,Ethiopia,SNNPR,Alaba
2028,2019-02-01,1.0,Ethiopia,Oromia,Arsi
2030,2019-02-01,1.0,Ethiopia,SNNPR,Basketo
2031,2019-02-01,1.0,Ethiopia,SNNPR,Bench Maji
705,2019-02-01,2.0,Ethiopia,Tigray,Central Tigray
2033,2019-02-01,1.0,Ethiopia,SNNPR,Dawro
2034,2019-02-01,1.0,Ethiopia,Amhara,East Gojam
2035,2019-02-01,1.0,Ethiopia,Oromia,East Shewa
2036,2019-02-01,1.0,Ethiopia,Oromia,East Wellega
965,2019-02-01,3.0,Ethiopia,Oromia,Gujii
2040,2019-02-01,1.0,Ethiopia,SNNPR,Gurage
2041,2019-02-01,1.0,Ethiopia,Oromia,Horo Guduru
969,2019-02-01,3.0,Ethiopia,Somali,Fafan
2043,2019-02-01,1.0,Ethiopia,Oromia,Jimma
721,2019-02-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
2045,2019-02-01,1.0,Ethiopia,SNNPR,Keffa
2046,2019-02-01,1.0,Ethiopia,Oromia,Kelem
2047,2019-02-01,1.0,Ethiopia,SNNPR,Konta
973,2019-02-01,3.0,Ethiopia,Somali,Liben
2050,2019-02-01,1.0,Ethiopia,Amhara,North Shewa
2051,2019-02-01,1.0,Ethiopia,Amhara,North Wollo
2052,2019-02-01,1.0,Ethiopia,Gambela,Nuer
2053,2019-02-01,1.0,Ethiopia,Amhara,Oromia
730,2019-02-01,2.0,Ethiopia,Somali,Sitti
2054,2019-02-01,1.0,Ethiopia,Amhara,South Gondar
733,2019-02-01,2.0,Ethiopia,Amhara,South Wollo
2057,2019-02-01,1.0,Ethiopia,Tigray,South Tigray
2058,2019-02-01,1.0,Ethiopia,Amhara,Argoba
736,2019-02-01,2.0,Ethiopia,Amhara,Wag Himra
2061,2019-02-01,1.0,Ethiopia,Amhara,West Gojam
739,2019-02-01,2.0,Ethiopia,Oromia,West Hararge
2063,2019-02-01,1.0,Ethiopia,Oromia,West Shewa
2064,2019-02-01,1.0,Ethiopia,Oromia,West Wellega
2065,2019-02-01,1.0,Ethiopia,Tigray,West Tigray
2067,2019-02-01,1.0,Ethiopia,SNNPR,Yem
744,2019-02-01,2.0,Ethiopia,Afar,Awusi
745,2019-02-01,2.0,Ethiopia,Afar,Gabi
747,2019-02-01,2.0,Ethiopia,Afar,Khari
2073,2019-02-01,1.0,Ethiopia,Tigray,Northwest Tigray
2074,2019-02-01,1.0,Ethiopia,Gambela,Itang
2075,2019-02-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2077,2019-02-01,1.0,Ethiopia,Gambela,Agniwak
2078,2019-02-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
751,2019-02-01,2.0,Ethiopia,Tigray,East Tigray
2080,2019-02-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2081,2019-02-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2083,2019-02-01,1.0,Ethiopia,Oromia,South West Shewa
2085,2019-02-01,1.0,Ethiopia,Amhara,North Gondar
756,2019-02-01,2.0,Ethiopia,SNNPR,Hadiya
2087,2019-02-01,1.0,Ethiopia,SNNPR,Silltie
2088,2019-02-01,1.0,Ethiopia,Oromia,North Shewa
960,2019-02-01,3.0,Ethiopia,Somali,Jarar
2042,2019-02-01,1.0,Ethiopia,Oromia,Ilubabor
972,2019-02-01,3.0,Ethiopia,Somali,Korahe
985,2019-02-01,3.0,Ethiopia,Somali,Shebelle
989,2019-02-01,3.0,Ethiopia,Oromia,East Hararge
757,2019-02-01,2.0,Ethiopia,Somali,Nogob
997,2019-02-01,3.0,Ethiopia,Somali,Dollo
984,2019-02-01,3.0,Ethiopia,Afar,Fanti
994,2019-02-01,3.0,Ethiopia,Afar,Kilbati
708,2019-02-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
716,2019-02-01,2.0,Ethiopia,Harari,Harari
2024,2019-02-01,1.0,Ethiopia,SNNPR,Sheka
2029,2019-02-01,1.0,Ethiopia,Amhara,Awi
2049,2019-02-01,1.0,Ethiopia,Gambela,Mezhenger
2076,2019-02-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2082,2019-02-01,1.0,Ethiopia,Addis Ababa,Region 14
1268,2017-10-01,2.0,Ethiopia,SNNPR,Segen
763,2017-10-01,3.0,Ethiopia,Oromia,Borena
5141,2017-10-01,1.0,Ethiopia,SNNPR,Sidama
1282,2017-10-01,2.0,Ethiopia,SNNPR,Gamo Gofa
1283,2017-10-01,2.0,Ethiopia,SNNPR,Gedeo
1296,2017-10-01,2.0,Ethiopia,SNNPR,South Omo
5178,2017-10-01,1.0,Ethiopia,Oromia,West Arsi
5184,2017-10-01,1.0,Ethiopia,SNNPR,Wolayita
5138,2017-10-01,1.0,Ethiopia,Oromia,Bale
4949,2017-10-01,3.0,Ethiopia,Somali,Afder
1273,2017-10-01,2.0,Ethiopia,SNNPR,Alaba
5144,2017-10-01,1.0,Ethiopia,Oromia,Arsi
1275,2017-10-01,2.0,Ethiopia,SNNPR,Basketo
5146,2017-10-01,1.0,Ethiopia,SNNPR,Bench Maji
5147,2017-10-01,1.0,Ethiopia,Tigray,Central Tigray
5148,2017-10-01,1.0,Ethiopia,SNNPR,Dawro
5150,2017-10-01,1.0,Ethiopia,Amhara,East Gojam
5151,2017-10-01,1.0,Ethiopia,Oromia,East Shewa
5152,2017-10-01,1.0,Ethiopia,Oromia,East Wellega
1284,2017-10-01,2.0,Ethiopia,Oromia,Gujii
5156,2017-10-01,1.0,Ethiopia,SNNPR,Gurage
5158,2017-10-01,1.0,Ethiopia,Oromia,Horo Guduru
1286,2017-10-01,2.0,Ethiopia,Somali,Fafan
5160,2017-10-01,1.0,Ethiopia,Oromia,Jimma
5161,2017-10-01,1.0,Ethiopia,SNNPR,Kembata Tembaro
5162,2017-10-01,1.0,Ethiopia,SNNPR,Keffa
5163,2017-10-01,1.0,Ethiopia,Oromia,Kelem
5164,2017-10-01,1.0,Ethiopia,SNNPR,Konta
770,2017-10-01,3.0,Ethiopia,Somali,Liben
5167,2017-10-01,1.0,Ethiopia,Amhara,North Shewa
5168,2017-10-01,1.0,Ethiopia,Amhara,North Wollo
5169,2017-10-01,1.0,Ethiopia,Gambela,Nuer
5170,2017-10-01,1.0,Ethiopia,Amhara,Oromia
1294,2017-10-01,2.0,Ethiopia,Somali,Sitti
5172,2017-10-01,1.0,Ethiopia,Amhara,South Gondar
5174,2017-10-01,1.0,Ethiopia,Amhara,South Wollo
5175,2017-10-01,1.0,Ethiopia,Tigray,South Tigray
5176,2017-10-01,1.0,Ethiopia,Amhara,Argoba
1299,2017-10-01,2.0,Ethiopia,Amhara,Wag Himra
5179,2017-10-01,1.0,Ethiopia,Amhara,West Gojam
5180,2017-10-01,1.0,Ethiopia,Oromia,West Hararge
5181,2017-10-01,1.0,Ethiopia,Oromia,West Shewa
5182,2017-10-01,1.0,Ethiopia,Oromia,West Wellega
5183,2017-10-01,1.0,Ethiopia,Tigray,West Tigray
5185,2017-10-01,1.0,Ethiopia,SNNPR,Yem
1304,2017-10-01,2.0,Ethiopia,Afar,Awusi
1305,2017-10-01,2.0,Ethiopia,Afar,Gabi
1307,2017-10-01,2.0,Ethiopia,Afar,Khari
5190,2017-10-01,1.0,Ethiopia,Tigray,Northwest Tigray
5191,2017-10-01,1.0,Ethiopia,Gambela,Itang
5192,2017-10-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5194,2017-10-01,1.0,Ethiopia,Gambela,Agniwak
5195,2017-10-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
5197,2017-10-01,1.0,Ethiopia,Tigray,East Tigray
5198,2017-10-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5199,2017-10-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5201,2017-10-01,1.0,Ethiopia,Oromia,South West Shewa
5203,2017-10-01,1.0,Ethiopia,Amhara,North Gondar
5204,2017-10-01,1.0,Ethiopia,SNNPR,Hadiya
5205,2017-10-01,1.0,Ethiopia,SNNPR,Silltie
5206,2017-10-01,1.0,Ethiopia,Oromia,North Shewa
4950,2017-10-01,3.0,Ethiopia,Somali,Jarar
5159,2017-10-01,1.0,Ethiopia,Oromia,Ilubabor
6595,2017-10-01,4.0,Ethiopia,Somali,Korahe
4953,2017-10-01,3.0,Ethiopia,Somali,Shebelle
1312,2017-10-01,2.0,Ethiopia,Oromia,East Hararge
778,2017-10-01,3.0,Ethiopia,Somali,Nogob
6601,2017-10-01,4.0,Ethiopia,Somali,Dollo
1306,2017-10-01,2.0,Ethiopia,Afar,Fanti
5781,2017-10-01,2.0,Ethiopia,Afar,Kilbati
1280,2017-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
1285,2017-10-01,2.0,Ethiopia,Harari,Harari
5139,2017-10-01,1.0,Ethiopia,SNNPR,Sheka
5145,2017-10-01,1.0,Ethiopia,Amhara,Awi
5166,2017-10-01,1.0,Ethiopia,Gambela,Mezhenger
5193,2017-10-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
5200,2017-10-01,1.0,Ethiopia,Addis Ababa,Region 14
779,2012-07-01,3.0,Ethiopia,SNNPR,Segen
1596,2012-07-01,2.0,Ethiopia,Oromia,Borena
4530,2012-07-01,3.0,Ethiopia,SNNPR,Sidama
792,2012-07-01,3.0,Ethiopia,SNNPR,Gamo Gofa
4542,2012-07-01,3.0,Ethiopia,SNNPR,Gedeo
4556,2012-07-01,3.0,Ethiopia,SNNPR,South Omo
3424,2012-07-01,2.0,Ethiopia,Oromia,West Arsi
809,2012-07-01,3.0,Ethiopia,SNNPR,Wolayita
780,2012-07-01,3.0,Ethiopia,Oromia,Bale
783,2012-07-01,3.0,Ethiopia,Somali,Afder
4532,2012-07-01,3.0,Ethiopia,SNNPR,Alaba
3395,2012-07-01,2.0,Ethiopia,Oromia,Arsi
3397,2012-07-01,2.0,Ethiopia,SNNPR,Basketo
5457,2012-07-01,1.0,Ethiopia,SNNPR,Bench Maji
3398,2012-07-01,2.0,Ethiopia,Tigray,Central Tigray
5458,2012-07-01,1.0,Ethiopia,SNNPR,Dawro
5459,2012-07-01,1.0,Ethiopia,Amhara,East Gojam
5460,2012-07-01,1.0,Ethiopia,Oromia,East Shewa
5461,2012-07-01,1.0,Ethiopia,Oromia,East Wellega
1603,2012-07-01,2.0,Ethiopia,Oromia,Gujii
3406,2012-07-01,2.0,Ethiopia,SNNPR,Gurage
5466,2012-07-01,1.0,Ethiopia,Oromia,Horo Guduru
4546,2012-07-01,3.0,Ethiopia,Somali,Fafan
5468,2012-07-01,1.0,Ethiopia,Oromia,Jimma
797,2012-07-01,3.0,Ethiopia,SNNPR,Kembata Tembaro
5469,2012-07-01,1.0,Ethiopia,SNNPR,Keffa
5470,2012-07-01,1.0,Ethiopia,Oromia,Kelem
5471,2012-07-01,1.0,Ethiopia,SNNPR,Konta
800,2012-07-01,3.0,Ethiopia,Somali,Liben
3413,2012-07-01,2.0,Ethiopia,Amhara,North Shewa
801,2012-07-01,3.0,Ethiopia,Amhara,North Wollo
5474,2012-07-01,1.0,Ethiopia,Gambela,Nuer
3416,2012-07-01,2.0,Ethiopia,Amhara,Oromia
4555,2012-07-01,3.0,Ethiopia,Somali,Sitti
3418,2012-07-01,2.0,Ethiopia,Amhara,South Gondar
3420,2012-07-01,2.0,Ethiopia,Amhara,South Wollo
3421,2012-07-01,2.0,Ethiopia,Tigray,South Tigray
3422,2012-07-01,2.0,Ethiopia,Amhara,Argoba
806,2012-07-01,3.0,Ethiopia,Amhara,Wag Himra
5479,2012-07-01,1.0,Ethiopia,Amhara,West Gojam
4562,2012-07-01,3.0,Ethiopia,Oromia,West Hararge
3427,2012-07-01,2.0,Ethiopia,Oromia,West Shewa
5481,2012-07-01,1.0,Ethiopia,Oromia,West Wellega
5482,2012-07-01,1.0,Ethiopia,Tigray,West Tigray
5483,2012-07-01,1.0,Ethiopia,SNNPR,Yem
4564,2012-07-01,3.0,Ethiopia,Afar,Awusi
3431,2012-07-01,2.0,Ethiopia,Afar,Gabi
3433,2012-07-01,2.0,Ethiopia,Afar,Khari
3435,2012-07-01,2.0,Ethiopia,Tigray,Northwest Tigray
5485,2012-07-01,1.0,Ethiopia,Gambela,Itang
5486,2012-07-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5488,2012-07-01,1.0,Ethiopia,Gambela,Agniwak
5489,2012-07-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
3439,2012-07-01,2.0,Ethiopia,Tigray,East Tigray
5490,2012-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5491,2012-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5493,2012-07-01,1.0,Ethiopia,Oromia,South West Shewa
5494,2012-07-01,1.0,Ethiopia,Amhara,North Gondar
819,2012-07-01,3.0,Ethiopia,SNNPR,Hadiya
4578,2012-07-01,3.0,Ethiopia,SNNPR,Silltie
4579,2012-07-01,3.0,Ethiopia,Oromia,North Shewa
789,2012-07-01,3.0,Ethiopia,Somali,Jarar
5467,2012-07-01,1.0,Ethiopia,Oromia,Ilubabor
799,2012-07-01,3.0,Ethiopia,Somali,Korahe
813,2012-07-01,3.0,Ethiopia,Somali,Shebelle
4571,2012-07-01,3.0,Ethiopia,Oromia,East Hararge
820,2012-07-01,3.0,Ethiopia,Somali,Nogob
822,2012-07-01,3.0,Ethiopia,Somali,Dollo
3432,2012-07-01,2.0,Ethiopia,Afar,Fanti
3441,2012-07-01,2.0,Ethiopia,Afar,Kilbati
6540,2012-07-01,99.0,Ethiopia,Dire Dawa,Dire Dawa
6542,2012-07-01,99.0,Ethiopia,Harari,Harari
5453,2012-07-01,1.0,Ethiopia,SNNPR,Sheka
5456,2012-07-01,1.0,Ethiopia,Amhara,Awi
5472,2012-07-01,1.0,Ethiopia,Gambela,Mezhenger
5487,2012-07-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6547,2012-07-01,99.0,Ethiopia,Addis Ababa,Region 14
2287,2015-10-01,1.0,Ethiopia,SNNPR,Segen
848,2015-10-01,2.0,Ethiopia,Oromia,Borena
2291,2015-10-01,1.0,Ethiopia,SNNPR,Sidama
2302,2015-10-01,1.0,Ethiopia,SNNPR,Gamo Gofa
2303,2015-10-01,1.0,Ethiopia,SNNPR,Gedeo
2318,2015-10-01,1.0,Ethiopia,SNNPR,South Omo
1741,2015-10-01,3.0,Ethiopia,Oromia,West Arsi
882,2015-10-01,2.0,Ethiopia,SNNPR,Wolayita
847,2015-10-01,2.0,Ethiopia,Oromia,Bale
850,2015-10-01,2.0,Ethiopia,Somali,Afder
1715,2015-10-01,3.0,Ethiopia,SNNPR,Alaba
852,2015-10-01,2.0,Ethiopia,Oromia,Arsi
2294,2015-10-01,1.0,Ethiopia,SNNPR,Basketo
2295,2015-10-01,1.0,Ethiopia,SNNPR,Bench Maji
1717,2015-10-01,3.0,Ethiopia,Tigray,Central Tigray
2297,2015-10-01,1.0,Ethiopia,SNNPR,Dawro
2299,2015-10-01,1.0,Ethiopia,Amhara,East Gojam
1722,2015-10-01,3.0,Ethiopia,Oromia,East Shewa
2301,2015-10-01,1.0,Ethiopia,Oromia,East Wellega
2304,2015-10-01,1.0,Ethiopia,Oromia,Gujii
2305,2015-10-01,1.0,Ethiopia,SNNPR,Gurage
2306,2015-10-01,1.0,Ethiopia,Oromia,Horo Guduru
863,2015-10-01,2.0,Ethiopia,Somali,Fafan
2309,2015-10-01,1.0,Ethiopia,Oromia,Jimma
864,2015-10-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
2311,2015-10-01,1.0,Ethiopia,SNNPR,Keffa
2312,2015-10-01,1.0,Ethiopia,Oromia,Kelem
2313,2015-10-01,1.0,Ethiopia,SNNPR,Konta
867,2015-10-01,2.0,Ethiopia,Somali,Liben
868,2015-10-01,2.0,Ethiopia,Amhara,North Shewa
1731,2015-10-01,3.0,Ethiopia,Amhara,North Wollo
2316,2015-10-01,1.0,Ethiopia,Gambela,Nuer
1733,2015-10-01,3.0,Ethiopia,Amhara,Oromia
6757,2015-10-01,4.0,Ethiopia,Somali,Sitti
873,2015-10-01,2.0,Ethiopia,Amhara,South Gondar
1737,2015-10-01,3.0,Ethiopia,Amhara,South Wollo
1738,2015-10-01,3.0,Ethiopia,Tigray,South Tigray
1739,2015-10-01,3.0,Ethiopia,Amhara,Argoba
1740,2015-10-01,3.0,Ethiopia,Amhara,Wag Himra
2321,2015-10-01,1.0,Ethiopia,Amhara,West Gojam
1742,2015-10-01,3.0,Ethiopia,Oromia,West Hararge
2322,2015-10-01,1.0,Ethiopia,Oromia,West Shewa
2323,2015-10-01,1.0,Ethiopia,Oromia,West Wellega
2324,2015-10-01,1.0,Ethiopia,Tigray,West Tigray
2326,2015-10-01,1.0,Ethiopia,SNNPR,Yem
1745,2015-10-01,3.0,Ethiopia,Afar,Awusi
6760,2015-10-01,4.0,Ethiopia,Afar,Gabi
1748,2015-10-01,3.0,Ethiopia,Afar,Khari
2327,2015-10-01,1.0,Ethiopia,Tigray,Northwest Tigray
2328,2015-10-01,1.0,Ethiopia,Gambela,Itang
2329,2015-10-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2331,2015-10-01,1.0,Ethiopia,Gambela,Agniwak
2332,2015-10-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
1752,2015-10-01,3.0,Ethiopia,Tigray,East Tigray
2333,2015-10-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2334,2015-10-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2336,2015-10-01,1.0,Ethiopia,Oromia,South West Shewa
2337,2015-10-01,1.0,Ethiopia,Amhara,North Gondar
1756,2015-10-01,3.0,Ethiopia,SNNPR,Hadiya
1758,2015-10-01,3.0,Ethiopia,SNNPR,Silltie
900,2015-10-01,2.0,Ethiopia,Oromia,North Shewa
856,2015-10-01,2.0,Ethiopia,Somali,Jarar
2307,2015-10-01,1.0,Ethiopia,Oromia,Ilubabor
866,2015-10-01,2.0,Ethiopia,Somali,Korahe
886,2015-10-01,2.0,Ethiopia,Somali,Shebelle
1751,2015-10-01,3.0,Ethiopia,Oromia,East Hararge
897,2015-10-01,2.0,Ethiopia,Somali,Nogob
899,2015-10-01,2.0,Ethiopia,Somali,Dollo
1747,2015-10-01,3.0,Ethiopia,Afar,Fanti
1754,2015-10-01,3.0,Ethiopia,Afar,Kilbati
1720,2015-10-01,3.0,Ethiopia,Dire Dawa,Dire Dawa
1725,2015-10-01,3.0,Ethiopia,Harari,Harari
2289,2015-10-01,1.0,Ethiopia,SNNPR,Sheka
2293,2015-10-01,1.0,Ethiopia,Amhara,Awi
2314,2015-10-01,1.0,Ethiopia,Gambela,Mezhenger
2330,2015-10-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2335,2015-10-01,1.0,Ethiopia,Addis Ababa,Region 14
1209,2019-06-01,2.0,Ethiopia,SNNPR,Segen
903,2019-06-01,3.0,Ethiopia,Oromia,Borena
1212,2019-06-01,2.0,Ethiopia,SNNPR,Sidama
1224,2019-06-01,2.0,Ethiopia,SNNPR,Gamo Gofa
914,2019-06-01,3.0,Ethiopia,SNNPR,Gedeo
1242,2019-06-01,2.0,Ethiopia,SNNPR,South Omo
2709,2019-06-01,1.0,Ethiopia,Oromia,West Arsi
1251,2019-06-01,2.0,Ethiopia,SNNPR,Wolayita
902,2019-06-01,3.0,Ethiopia,Oromia,Bale
905,2019-06-01,3.0,Ethiopia,Somali,Afder
1214,2019-06-01,2.0,Ethiopia,SNNPR,Alaba
2678,2019-06-01,1.0,Ethiopia,Oromia,Arsi
2680,2019-06-01,1.0,Ethiopia,SNNPR,Basketo
2681,2019-06-01,1.0,Ethiopia,SNNPR,Bench Maji
2682,2019-06-01,1.0,Ethiopia,Tigray,Central Tigray
2683,2019-06-01,1.0,Ethiopia,SNNPR,Dawro
2684,2019-06-01,1.0,Ethiopia,Amhara,East Gojam
1223,2019-06-01,2.0,Ethiopia,Oromia,East Shewa
2686,2019-06-01,1.0,Ethiopia,Oromia,East Wellega
915,2019-06-01,3.0,Ethiopia,Oromia,Gujii
2690,2019-06-01,1.0,Ethiopia,SNNPR,Gurage
2691,2019-06-01,1.0,Ethiopia,Oromia,Horo Guduru
1230,2019-06-01,2.0,Ethiopia,Somali,Fafan
2693,2019-06-01,1.0,Ethiopia,Oromia,Jimma
1232,2019-06-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
2695,2019-06-01,1.0,Ethiopia,SNNPR,Keffa
2696,2019-06-01,1.0,Ethiopia,Oromia,Kelem
2697,2019-06-01,1.0,Ethiopia,SNNPR,Konta
922,2019-06-01,3.0,Ethiopia,Somali,Liben
2699,2019-06-01,1.0,Ethiopia,Amhara,North Shewa
1238,2019-06-01,2.0,Ethiopia,Amhara,North Wollo
2701,2019-06-01,1.0,Ethiopia,Gambela,Nuer
2702,2019-06-01,1.0,Ethiopia,Amhara,Oromia
1240,2019-06-01,2.0,Ethiopia,Somali,Sitti
2703,2019-06-01,1.0,Ethiopia,Amhara,South Gondar
1243,2019-06-01,2.0,Ethiopia,Amhara,South Wollo
1244,2019-06-01,2.0,Ethiopia,Tigray,South Tigray
2707,2019-06-01,1.0,Ethiopia,Amhara,Argoba
929,2019-06-01,3.0,Ethiopia,Amhara,Wag Himra
2710,2019-06-01,1.0,Ethiopia,Amhara,West Gojam
931,2019-06-01,3.0,Ethiopia,Oromia,West Hararge
2711,2019-06-01,1.0,Ethiopia,Oromia,West Shewa
2712,2019-06-01,1.0,Ethiopia,Oromia,West Wellega
2713,2019-06-01,1.0,Ethiopia,Tigray,West Tigray
2715,2019-06-01,1.0,Ethiopia,SNNPR,Yem
1253,2019-06-01,2.0,Ethiopia,Afar,Awusi
1254,2019-06-01,2.0,Ethiopia,Afar,Gabi
1256,2019-06-01,2.0,Ethiopia,Afar,Khari
2719,2019-06-01,1.0,Ethiopia,Tigray,Northwest Tigray
2720,2019-06-01,1.0,Ethiopia,Gambela,Itang
2721,2019-06-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2723,2019-06-01,1.0,Ethiopia,Gambela,Agniwak
2724,2019-06-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
1260,2019-06-01,2.0,Ethiopia,Tigray,East Tigray
2726,2019-06-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2727,2019-06-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2729,2019-06-01,1.0,Ethiopia,Oromia,South West Shewa
2731,2019-06-01,1.0,Ethiopia,Amhara,North Gondar
1265,2019-06-01,2.0,Ethiopia,SNNPR,Hadiya
2733,2019-06-01,1.0,Ethiopia,SNNPR,Silltie
2734,2019-06-01,1.0,Ethiopia,Oromia,North Shewa
910,2019-06-01,3.0,Ethiopia,Somali,Jarar
2692,2019-06-01,1.0,Ethiopia,Oromia,Ilubabor
921,2019-06-01,3.0,Ethiopia,Somali,Korahe
937,2019-06-01,3.0,Ethiopia,Somali,Shebelle
942,2019-06-01,3.0,Ethiopia,Oromia,East Hararge
950,2019-06-01,3.0,Ethiopia,Somali,Nogob
952,2019-06-01,3.0,Ethiopia,Somali,Dollo
1255,2019-06-01,2.0,Ethiopia,Afar,Fanti
947,2019-06-01,3.0,Ethiopia,Afar,Kilbati
1221,2019-06-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
1228,2019-06-01,2.0,Ethiopia,Harari,Harari
2675,2019-06-01,1.0,Ethiopia,SNNPR,Sheka
2679,2019-06-01,1.0,Ethiopia,Amhara,Awi
2698,2019-06-01,1.0,Ethiopia,Gambela,Mezhenger
2722,2019-06-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2728,2019-06-01,1.0,Ethiopia,Addis Ababa,Region 14
2342,2016-02-01,1.0,Ethiopia,SNNPR,Segen
1762,2016-02-01,2.0,Ethiopia,Oromia,Borena
2346,2016-02-01,1.0,Ethiopia,SNNPR,Sidama
2356,2016-02-01,1.0,Ethiopia,SNNPR,Gamo Gofa
2357,2016-02-01,1.0,Ethiopia,SNNPR,Gedeo
