,date,ADMIN0,ADMIN1,ADMIN2,ML2
867,2019-02-01,Ethiopia,Amhara,Wag Himra,3.0
2501,2019-02-01,Ethiopia,Oromia,West Arsi,1.0
869,2019-02-01,Ethiopia,Oromia,West Hararge,3.0
2269,2019-02-01,Ethiopia,Afar,Awusi,2.0
2271,2019-02-01,Ethiopia,Afar,Fanti,2.0
2273,2019-02-01,Ethiopia,Somali,Shebelle,2.0
2516,2019-02-01,Ethiopia,Gambela,Agniwak,1.0
880,2019-02-01,Ethiopia,Oromia,East Hararge,3.0
2276,2019-02-01,Ethiopia,Tigray,East Tigray,2.0
885,2019-02-01,Ethiopia,Afar,Kilbati,3.0
2283,2019-02-01,Ethiopia,Somali,Nogob,2.0
840,2019-02-01,Ethiopia,SNNPR,Alaba,3.0
2469,2019-02-01,Ethiopia,Oromia,Arsi,1.0
2473,2019-02-01,Ethiopia,Tigray,Central Tigray,1.0
2474,2019-02-01,Ethiopia,SNNPR,Dawro,1.0
844,2019-02-01,Ethiopia,Somali,Jarar,3.0
2233,2019-02-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
2475,2019-02-01,Ethiopia,Amhara,East Gojam,1.0
2235,2019-02-01,Ethiopia,Oromia,East Shewa,2.0
2477,2019-02-01,Ethiopia,Oromia,East Wellega,1.0
2481,2019-02-01,Ethiopia,SNNPR,Gurage,1.0
2241,2019-02-01,Ethiopia,Harari,Harari,2.0
2482,2019-02-01,Ethiopia,Oromia,Horo Guduru,1.0
855,2019-02-01,Ethiopia,Somali,Fafan,3.0
2484,2019-02-01,Ethiopia,Oromia,Jimma,1.0
2246,2019-02-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
2250,2019-02-01,Ethiopia,Somali,Korahe,2.0
2491,2019-02-01,Ethiopia,Amhara,North Shewa,1.0
2255,2019-02-01,Ethiopia,Somali,Sitti,2.0
2499,2019-02-01,Ethiopia,Amhara,Argoba,1.0
2503,2019-02-01,Ethiopia,Oromia,West Shewa,1.0
2505,2019-02-01,Ethiopia,Tigray,West Tigray,1.0
2267,2019-02-01,Ethiopia,SNNPR,Wolayita,2.0
2270,2019-02-01,Ethiopia,Afar,Gabi,2.0
2272,2019-02-01,Ethiopia,Afar,Khari,2.0
2512,2019-02-01,Ethiopia,Tigray,Northwest Tigray,1.0
2522,2019-02-01,Ethiopia,Oromia,South West Shewa,1.0
2524,2019-02-01,Ethiopia,Amhara,North Gondar,1.0
2282,2019-02-01,Ethiopia,SNNPR,Hadiya,2.0
2526,2019-02-01,Ethiopia,SNNPR,Silltie,1.0
890,2019-02-01,Ethiopia,Somali,Dollo,3.0
2514,2019-02-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
2517,2019-02-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
2519,2019-02-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
2520,2019-02-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
2483,2019-02-01,Ethiopia,Oromia,Ilubabor,1.0
2513,2019-02-01,Ethiopia,Gambela,Itang,1.0
2465,2019-02-01,Ethiopia,SNNPR,Sheka,1.0
2470,2019-02-01,Ethiopia,Amhara,Awi,1.0
2487,2019-02-01,Ethiopia,Oromia,Kelem,1.0
2490,2019-02-01,Ethiopia,Gambela,Mezhenger,1.0
2502,2019-02-01,Ethiopia,Amhara,West Gojam,1.0
2504,2019-02-01,Ethiopia,Oromia,West Wellega,1.0
2507,2019-02-01,Ethiopia,SNNPR,Yem,1.0
2515,2019-02-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
2521,2019-02-01,Ethiopia,Addis Ababa,Region 14,1.0
891,2019-10-01,Ethiopia,SNNPR,Segen,3.0
892,2019-10-01,Ethiopia,Oromia,Bale,3.0
3244,2019-10-01,Ethiopia,Oromia,Borena,1.0
2290,2019-10-01,Ethiopia,SNNPR,Sidama,2.0
2291,2019-10-01,Ethiopia,Somali,Afder,2.0
3250,2019-10-01,Ethiopia,SNNPR,Basketo,1.0
3251,2019-10-01,Ethiopia,SNNPR,Bench Maji,1.0
2303,2019-10-01,Ethiopia,SNNPR,Gamo Gofa,2.0
904,2019-10-01,Ethiopia,SNNPR,Gedeo,3.0
3261,2019-10-01,Ethiopia,Oromia,Gujii,1.0
3268,2019-10-01,Ethiopia,SNNPR,Keffa,1.0
3270,2019-10-01,Ethiopia,SNNPR,Konta,1.0
911,2019-10-01,Ethiopia,Somali,Liben,3.0
2316,2019-10-01,Ethiopia,Amhara,North Wollo,2.0
3275,2019-10-01,Ethiopia,Gambela,Nuer,1.0
3276,2019-10-01,Ethiopia,Amhara,Oromia,1.0
915,2019-10-01,Ethiopia,Amhara,South Gondar,3.0
2320,2019-10-01,Ethiopia,SNNPR,South Omo,2.0
2321,2019-10-01,Ethiopia,Amhara,South Wollo,2.0
2322,2019-10-01,Ethiopia,Tigray,South Tigray,2.0
919,2019-10-01,Ethiopia,Amhara,Wag Himra,3.0
3283,2019-10-01,Ethiopia,Oromia,West Arsi,1.0
921,2019-10-01,Ethiopia,Oromia,West Hararge,3.0
2331,2019-10-01,Ethiopia,Afar,Awusi,2.0
926,2019-10-01,Ethiopia,Afar,Fanti,3.0
2335,2019-10-01,Ethiopia,Somali,Shebelle,2.0
3299,2019-10-01,Ethiopia,Gambela,Agniwak,1.0
932,2019-10-01,Ethiopia,Oromia,East Hararge,3.0
933,2019-10-01,Ethiopia,Tigray,East Tigray,3.0
936,2019-10-01,Ethiopia,Afar,Kilbati,3.0
939,2019-10-01,Ethiopia,Somali,Nogob,3.0
896,2019-10-01,Ethiopia,SNNPR,Alaba,3.0
3248,2019-10-01,Ethiopia,Oromia,Arsi,1.0
3252,2019-10-01,Ethiopia,Tigray,Central Tigray,1.0
3253,2019-10-01,Ethiopia,SNNPR,Dawro,1.0
2298,2019-10-01,Ethiopia,Somali,Jarar,2.0
2299,2019-10-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
3256,2019-10-01,Ethiopia,Amhara,East Gojam,1.0
3257,2019-10-01,Ethiopia,Oromia,East Shewa,1.0
3258,2019-10-01,Ethiopia,Oromia,East Wellega,1.0
3262,2019-10-01,Ethiopia,SNNPR,Gurage,1.0
2307,2019-10-01,Ethiopia,Harari,Harari,2.0
3263,2019-10-01,Ethiopia,Oromia,Horo Guduru,1.0
2309,2019-10-01,Ethiopia,Somali,Fafan,2.0
3266,2019-10-01,Ethiopia,Oromia,Jimma,1.0
910,2019-10-01,Ethiopia,SNNPR,Kembata Tembaro,3.0
2313,2019-10-01,Ethiopia,Somali,Korahe,2.0
3273,2019-10-01,Ethiopia,Amhara,North Shewa,1.0
2318,2019-10-01,Ethiopia,Somali,Sitti,2.0
2323,2019-10-01,Ethiopia,Amhara,Argoba,2.0
3286,2019-10-01,Ethiopia,Oromia,West Shewa,1.0
3288,2019-10-01,Ethiopia,Tigray,West Tigray,1.0
2329,2019-10-01,Ethiopia,SNNPR,Wolayita,2.0
2332,2019-10-01,Ethiopia,Afar,Gabi,2.0
2334,2019-10-01,Ethiopia,Afar,Khari,2.0
3295,2019-10-01,Ethiopia,Tigray,Northwest Tigray,1.0
3306,2019-10-01,Ethiopia,Oromia,South West Shewa,1.0
3307,2019-10-01,Ethiopia,Amhara,North Gondar,1.0
2343,2019-10-01,Ethiopia,SNNPR,Hadiya,2.0
2345,2019-10-01,Ethiopia,SNNPR,Silltie,2.0
2346,2019-10-01,Ethiopia,Somali,Dollo,2.0
3297,2019-10-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
3300,2019-10-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
3303,2019-10-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
3304,2019-10-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
3264,2019-10-01,Ethiopia,Oromia,Ilubabor,1.0
3296,2019-10-01,Ethiopia,Gambela,Itang,1.0
3243,2019-10-01,Ethiopia,SNNPR,Sheka,1.0
3249,2019-10-01,Ethiopia,Amhara,Awi,1.0
3269,2019-10-01,Ethiopia,Oromia,Kelem,1.0
3272,2019-10-01,Ethiopia,Gambela,Mezhenger,1.0
3284,2019-10-01,Ethiopia,Amhara,West Gojam,1.0
3287,2019-10-01,Ethiopia,Oromia,West Wellega,1.0
3290,2019-10-01,Ethiopia,SNNPR,Yem,1.0
3298,2019-10-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
3305,2019-10-01,Ethiopia,Addis Ababa,Region 14,1.0
1074,2016-10-01,Ethiopia,SNNPR,Segen,2.0
4481,2016-10-01,Ethiopia,Oromia,Bale,3.0
4482,2016-10-01,Ethiopia,Oromia,Borena,3.0
1077,2016-10-01,Ethiopia,SNNPR,Sidama,2.0
4484,2016-10-01,Ethiopia,Somali,Afder,3.0
5301,2016-10-01,Ethiopia,SNNPR,Basketo,1.0
5302,2016-10-01,Ethiopia,SNNPR,Bench Maji,1.0
4492,2016-10-01,Ethiopia,SNNPR,Gamo Gofa,3.0
4493,2016-10-01,Ethiopia,SNNPR,Gedeo,3.0
4494,2016-10-01,Ethiopia,Oromia,Gujii,3.0
5316,2016-10-01,Ethiopia,SNNPR,Keffa,1.0
5318,2016-10-01,Ethiopia,SNNPR,Konta,1.0
4500,2016-10-01,Ethiopia,Somali,Liben,3.0
1099,2016-10-01,Ethiopia,Amhara,North Wollo,2.0
5323,2016-10-01,Ethiopia,Gambela,Nuer,1.0
5324,2016-10-01,Ethiopia,Amhara,Oromia,1.0
1102,2016-10-01,Ethiopia,Amhara,South Gondar,2.0
4505,2016-10-01,Ethiopia,SNNPR,South Omo,3.0
5327,2016-10-01,Ethiopia,Amhara,South Wollo,1.0
1105,2016-10-01,Ethiopia,Tigray,South Tigray,2.0
4508,2016-10-01,Ethiopia,Amhara,Wag Himra,3.0
5331,2016-10-01,Ethiopia,Oromia,West Arsi,1.0
1108,2016-10-01,Ethiopia,Oromia,West Hararge,2.0
1111,2016-10-01,Ethiopia,Afar,Awusi,2.0
1113,2016-10-01,Ethiopia,Afar,Fanti,2.0
4515,2016-10-01,Ethiopia,Somali,Shebelle,3.0
5347,2016-10-01,Ethiopia,Gambela,Agniwak,1.0
4520,2016-10-01,Ethiopia,Oromia,East Hararge,3.0
1121,2016-10-01,Ethiopia,Tigray,East Tigray,2.0
1123,2016-10-01,Ethiopia,Afar,Kilbati,2.0
4523,2016-10-01,Ethiopia,Somali,Nogob,3.0
1079,2016-10-01,Ethiopia,SNNPR,Alaba,2.0
5299,2016-10-01,Ethiopia,Oromia,Arsi,1.0
1082,2016-10-01,Ethiopia,Tigray,Central Tigray,2.0
5304,2016-10-01,Ethiopia,SNNPR,Dawro,1.0
1084,2016-10-01,Ethiopia,Somali,Jarar,2.0
1085,2016-10-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
5305,2016-10-01,Ethiopia,Amhara,East Gojam,1.0
5306,2016-10-01,Ethiopia,Oromia,East Shewa,1.0
5307,2016-10-01,Ethiopia,Oromia,East Wellega,1.0
5311,2016-10-01,Ethiopia,SNNPR,Gurage,1.0
1092,2016-10-01,Ethiopia,Harari,Harari,2.0
5312,2016-10-01,Ethiopia,Oromia,Horo Guduru,1.0
1093,2016-10-01,Ethiopia,Somali,Fafan,2.0
5314,2016-10-01,Ethiopia,Oromia,Jimma,1.0
5315,2016-10-01,Ethiopia,SNNPR,Kembata Tembaro,1.0
4499,2016-10-01,Ethiopia,Somali,Korahe,3.0
5321,2016-10-01,Ethiopia,Amhara,North Shewa,1.0
4504,2016-10-01,Ethiopia,Somali,Sitti,3.0
5329,2016-10-01,Ethiopia,Amhara,Argoba,1.0
5334,2016-10-01,Ethiopia,Oromia,West Shewa,1.0
5336,2016-10-01,Ethiopia,Tigray,West Tigray,1.0
1110,2016-10-01,Ethiopia,SNNPR,Wolayita,2.0
4513,2016-10-01,Ethiopia,Afar,Gabi,3.0
1114,2016-10-01,Ethiopia,Afar,Khari,2.0
5343,2016-10-01,Ethiopia,Tigray,Northwest Tigray,1.0
5353,2016-10-01,Ethiopia,Oromia,South West Shewa,1.0
5355,2016-10-01,Ethiopia,Amhara,North Gondar,1.0
5356,2016-10-01,Ethiopia,SNNPR,Hadiya,1.0
1127,2016-10-01,Ethiopia,SNNPR,Silltie,2.0
4525,2016-10-01,Ethiopia,Somali,Dollo,3.0
5345,2016-10-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
5348,2016-10-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
5350,2016-10-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5351,2016-10-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5313,2016-10-01,Ethiopia,Oromia,Ilubabor,1.0
5344,2016-10-01,Ethiopia,Gambela,Itang,1.0
5294,2016-10-01,Ethiopia,SNNPR,Sheka,1.0
5300,2016-10-01,Ethiopia,Amhara,Awi,1.0
5317,2016-10-01,Ethiopia,Oromia,Kelem,1.0
5320,2016-10-01,Ethiopia,Gambela,Mezhenger,1.0
5332,2016-10-01,Ethiopia,Amhara,West Gojam,1.0
5335,2016-10-01,Ethiopia,Oromia,West Wellega,1.0
5338,2016-10-01,Ethiopia,SNNPR,Yem,1.0
5346,2016-10-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
5352,2016-10-01,Ethiopia,Addis Ababa,Region 14,1.0
2673,2016-06-01,Ethiopia,SNNPR,Segen,1.0
1130,2016-06-01,Ethiopia,Oromia,Bale,2.0
1131,2016-06-01,Ethiopia,Oromia,Borena,2.0
2677,2016-06-01,Ethiopia,SNNPR,Sidama,1.0
1132,2016-06-01,Ethiopia,Somali,Afder,2.0
2682,2016-06-01,Ethiopia,SNNPR,Basketo,1.0
2683,2016-06-01,Ethiopia,SNNPR,Bench Maji,1.0
2690,2016-06-01,Ethiopia,SNNPR,Gamo Gofa,1.0
2691,2016-06-01,Ethiopia,SNNPR,Gedeo,1.0
2692,2016-06-01,Ethiopia,Oromia,Gujii,1.0
2699,2016-06-01,Ethiopia,SNNPR,Keffa,1.0
2701,2016-06-01,Ethiopia,SNNPR,Konta,1.0
1144,2016-06-01,Ethiopia,Somali,Liben,2.0
1146,2016-06-01,Ethiopia,Amhara,North Wollo,2.0
2706,2016-06-01,Ethiopia,Gambela,Nuer,1.0
2707,2016-06-01,Ethiopia,Amhara,Oromia,1.0
2708,2016-06-01,Ethiopia,Amhara,South Gondar,1.0
2709,2016-06-01,Ethiopia,SNNPR,South Omo,1.0
2710,2016-06-01,Ethiopia,Amhara,South Wollo,1.0
2711,2016-06-01,Ethiopia,Tigray,South Tigray,1.0
1154,2016-06-01,Ethiopia,Amhara,Wag Himra,2.0
2714,2016-06-01,Ethiopia,Oromia,West Arsi,1.0
1156,2016-06-01,Ethiopia,Oromia,West Hararge,2.0
1158,2016-06-01,Ethiopia,Afar,Awusi,2.0
1160,2016-06-01,Ethiopia,Afar,Fanti,2.0
1162,2016-06-01,Ethiopia,Somali,Shebelle,2.0
2730,2016-06-01,Ethiopia,Gambela,Agniwak,1.0
1168,2016-06-01,Ethiopia,Oromia,East Hararge,2.0
2732,2016-06-01,Ethiopia,Tigray,East Tigray,1.0
1170,2016-06-01,Ethiopia,Afar,Kilbati,2.0
1172,2016-06-01,Ethiopia,Somali,Nogob,2.0
2679,2016-06-01,Ethiopia,SNNPR,Alaba,1.0
2680,2016-06-01,Ethiopia,Oromia,Arsi,1.0
2684,2016-06-01,Ethiopia,Tigray,Central Tigray,1.0
2685,2016-06-01,Ethiopia,SNNPR,Dawro,1.0
1136,2016-06-01,Ethiopia,Somali,Jarar,2.0
1137,2016-06-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
2687,2016-06-01,Ethiopia,Amhara,East Gojam,1.0
2688,2016-06-01,Ethiopia,Oromia,East Shewa,1.0
2689,2016-06-01,Ethiopia,Oromia,East Wellega,1.0
2693,2016-06-01,Ethiopia,SNNPR,Gurage,1.0
1140,2016-06-01,Ethiopia,Harari,Harari,2.0
2694,2016-06-01,Ethiopia,Oromia,Horo Guduru,1.0
1141,2016-06-01,Ethiopia,Somali,Fafan,2.0
2697,2016-06-01,Ethiopia,Oromia,Jimma,1.0
2698,2016-06-01,Ethiopia,SNNPR,Kembata Tembaro,1.0
1143,2016-06-01,Ethiopia,Somali,Korahe,2.0
2704,2016-06-01,Ethiopia,Amhara,North Shewa,1.0
6448,2016-06-01,Ethiopia,Somali,Sitti,3.0
2712,2016-06-01,Ethiopia,Amhara,Argoba,1.0
2717,2016-06-01,Ethiopia,Oromia,West Shewa,1.0
2719,2016-06-01,Ethiopia,Tigray,West Tigray,1.0
2720,2016-06-01,Ethiopia,SNNPR,Wolayita,1.0
6452,2016-06-01,Ethiopia,Afar,Gabi,3.0
1161,2016-06-01,Ethiopia,Afar,Khari,2.0
2726,2016-06-01,Ethiopia,Tigray,Northwest Tigray,1.0
2736,2016-06-01,Ethiopia,Oromia,South West Shewa,1.0
2738,2016-06-01,Ethiopia,Amhara,North Gondar,1.0
2739,2016-06-01,Ethiopia,SNNPR,Hadiya,1.0
2740,2016-06-01,Ethiopia,SNNPR,Silltie,1.0
1173,2016-06-01,Ethiopia,Somali,Dollo,2.0
2728,2016-06-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
2731,2016-06-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
2733,2016-06-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
2734,2016-06-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
2695,2016-06-01,Ethiopia,Oromia,Ilubabor,1.0
2727,2016-06-01,Ethiopia,Gambela,Itang,1.0
2675,2016-06-01,Ethiopia,SNNPR,Sheka,1.0
2681,2016-06-01,Ethiopia,Amhara,Awi,1.0
2700,2016-06-01,Ethiopia,Oromia,Kelem,1.0
2703,2016-06-01,Ethiopia,Gambela,Mezhenger,1.0
2715,2016-06-01,Ethiopia,Amhara,West Gojam,1.0
2718,2016-06-01,Ethiopia,Oromia,West Wellega,1.0
2721,2016-06-01,Ethiopia,SNNPR,Yem,1.0
2729,2016-06-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
2735,2016-06-01,Ethiopia,Addis Ababa,Region 14,1.0
2743,2014-04-01,Ethiopia,SNNPR,Segen,1.0
5006,2014-04-01,Ethiopia,Oromia,Bale,2.0
5007,2014-04-01,Ethiopia,Oromia,Borena,2.0
2747,2014-04-01,Ethiopia,SNNPR,Sidama,1.0
1178,2014-04-01,Ethiopia,Somali,Afder,2.0
2751,2014-04-01,Ethiopia,SNNPR,Basketo,1.0
2752,2014-04-01,Ethiopia,SNNPR,Bench Maji,1.0
2759,2014-04-01,Ethiopia,SNNPR,Gamo Gofa,1.0
2760,2014-04-01,Ethiopia,SNNPR,Gedeo,1.0
2761,2014-04-01,Ethiopia,Oromia,Gujii,1.0
2768,2014-04-01,Ethiopia,SNNPR,Keffa,1.0
2770,2014-04-01,Ethiopia,SNNPR,Konta,1.0
1193,2014-04-01,Ethiopia,Somali,Liben,2.0
5021,2014-04-01,Ethiopia,Amhara,North Wollo,2.0
2774,2014-04-01,Ethiopia,Gambela,Nuer,1.0
1196,2014-04-01,Ethiopia,Amhara,Oromia,2.0
1198,2014-04-01,Ethiopia,Amhara,South Gondar,2.0
2776,2014-04-01,Ethiopia,SNNPR,South Omo,1.0
1200,2014-04-01,Ethiopia,Amhara,South Wollo,2.0
5027,2014-04-01,Ethiopia,Tigray,South Tigray,2.0
5127,2014-04-01,Ethiopia,Amhara,Wag Himra,3.0
5029,2014-04-01,Ethiopia,Oromia,West Arsi,2.0
5030,2014-04-01,Ethiopia,Oromia,West Hararge,2.0
1207,2014-04-01,Ethiopia,Afar,Awusi,2.0
1209,2014-04-01,Ethiopia,Afar,Fanti,2.0
1211,2014-04-01,Ethiopia,Somali,Shebelle,2.0
2791,2014-04-01,Ethiopia,Gambela,Agniwak,1.0
1212,2014-04-01,Ethiopia,Oromia,East Hararge,2.0
5136,2014-04-01,Ethiopia,Tigray,East Tigray,3.0
5137,2014-04-01,Ethiopia,Afar,Kilbati,3.0
1216,2014-04-01,Ethiopia,Somali,Nogob,2.0
2748,2014-04-01,Ethiopia,SNNPR,Alaba,1.0
2749,2014-04-01,Ethiopia,Oromia,Arsi,1.0
5119,2014-04-01,Ethiopia,Tigray,Central Tigray,3.0
2754,2014-04-01,Ethiopia,SNNPR,Dawro,1.0
1182,2014-04-01,Ethiopia,Somali,Jarar,2.0
5013,2014-04-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
2756,2014-04-01,Ethiopia,Amhara,East Gojam,1.0
2757,2014-04-01,Ethiopia,Oromia,East Shewa,1.0
2758,2014-04-01,Ethiopia,Oromia,East Wellega,1.0
2762,2014-04-01,Ethiopia,SNNPR,Gurage,1.0
5017,2014-04-01,Ethiopia,Harari,Harari,2.0
2763,2014-04-01,Ethiopia,Oromia,Horo Guduru,1.0
1190,2014-04-01,Ethiopia,Somali,Fafan,2.0
2766,2014-04-01,Ethiopia,Oromia,Jimma,1.0
2767,2014-04-01,Ethiopia,SNNPR,Kembata Tembaro,1.0
1192,2014-04-01,Ethiopia,Somali,Korahe,2.0
2773,2014-04-01,Ethiopia,Amhara,North Shewa,1.0
1197,2014-04-01,Ethiopia,Somali,Sitti,2.0
1202,2014-04-01,Ethiopia,Amhara,Argoba,2.0
2781,2014-04-01,Ethiopia,Oromia,West Shewa,1.0
2783,2014-04-01,Ethiopia,Tigray,West Tigray,1.0
2784,2014-04-01,Ethiopia,SNNPR,Wolayita,1.0
1208,2014-04-01,Ethiopia,Afar,Gabi,2.0
1210,2014-04-01,Ethiopia,Afar,Khari,2.0
2787,2014-04-01,Ethiopia,Tigray,Northwest Tigray,1.0
2796,2014-04-01,Ethiopia,Oromia,South West Shewa,1.0
2797,2014-04-01,Ethiopia,Amhara,North Gondar,1.0
2798,2014-04-01,Ethiopia,SNNPR,Hadiya,1.0
2799,2014-04-01,Ethiopia,SNNPR,Silltie,1.0
1217,2014-04-01,Ethiopia,Somali,Dollo,2.0
2789,2014-04-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
2792,2014-04-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
2793,2014-04-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
2794,2014-04-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
2764,2014-04-01,Ethiopia,Oromia,Ilubabor,1.0
2788,2014-04-01,Ethiopia,Gambela,Itang,1.0
2745,2014-04-01,Ethiopia,SNNPR,Sheka,1.0
2750,2014-04-01,Ethiopia,Amhara,Awi,1.0
2769,2014-04-01,Ethiopia,Oromia,Kelem,1.0
2772,2014-04-01,Ethiopia,Gambela,Mezhenger,1.0
2779,2014-04-01,Ethiopia,Amhara,West Gojam,1.0
2782,2014-04-01,Ethiopia,Oromia,West Wellega,1.0
2785,2014-04-01,Ethiopia,SNNPR,Yem,1.0
2790,2014-04-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6563,2014-04-01,Ethiopia,Addis Ababa,Region 14,99.0
1219,2013-10-01,Ethiopia,SNNPR,Segen,2.0
1937,2013-10-01,Ethiopia,Oromia,Bale,2.0
1938,2013-10-01,Ethiopia,Oromia,Borena,2.0
1939,2013-10-01,Ethiopia,SNNPR,Sidama,2.0
1223,2013-10-01,Ethiopia,Somali,Afder,2.0
4843,2013-10-01,Ethiopia,SNNPR,Basketo,1.0
4844,2013-10-01,Ethiopia,SNNPR,Bench Maji,1.0
1950,2013-10-01,Ethiopia,SNNPR,Gamo Gofa,2.0
1951,2013-10-01,Ethiopia,SNNPR,Gedeo,2.0
1952,2013-10-01,Ethiopia,Oromia,Gujii,2.0
4856,2013-10-01,Ethiopia,SNNPR,Keffa,1.0
4858,2013-10-01,Ethiopia,SNNPR,Konta,1.0
1961,2013-10-01,Ethiopia,Somali,Liben,2.0
4695,2013-10-01,Ethiopia,Amhara,North Wollo,3.0
4861,2013-10-01,Ethiopia,Gambela,Nuer,1.0
1241,2013-10-01,Ethiopia,Amhara,Oromia,2.0
4862,2013-10-01,Ethiopia,Amhara,South Gondar,1.0
1968,2013-10-01,Ethiopia,SNNPR,South Omo,2.0
1245,2013-10-01,Ethiopia,Amhara,South Wollo,2.0
1246,2013-10-01,Ethiopia,Tigray,South Tigray,2.0
4701,2013-10-01,Ethiopia,Amhara,Wag Himra,3.0
4865,2013-10-01,Ethiopia,Oromia,West Arsi,1.0
1250,2013-10-01,Ethiopia,Oromia,West Hararge,2.0
4703,2013-10-01,Ethiopia,Afar,Awusi,3.0
1978,2013-10-01,Ethiopia,Afar,Fanti,2.0
1980,2013-10-01,Ethiopia,Somali,Shebelle,2.0
4877,2013-10-01,Ethiopia,Gambela,Agniwak,1.0
1260,2013-10-01,Ethiopia,Oromia,East Hararge,2.0
4707,2013-10-01,Ethiopia,Tigray,East Tigray,3.0
4708,2013-10-01,Ethiopia,Afar,Kilbati,3.0
1990,2013-10-01,Ethiopia,Somali,Nogob,2.0
1224,2013-10-01,Ethiopia,SNNPR,Alaba,2.0
4841,2013-10-01,Ethiopia,Oromia,Arsi,1.0
1227,2013-10-01,Ethiopia,Tigray,Central Tigray,2.0
4845,2013-10-01,Ethiopia,SNNPR,Dawro,1.0
1946,2013-10-01,Ethiopia,Somali,Jarar,2.0
1947,2013-10-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
4846,2013-10-01,Ethiopia,Amhara,East Gojam,1.0
4847,2013-10-01,Ethiopia,Oromia,East Shewa,1.0
4848,2013-10-01,Ethiopia,Oromia,East Wellega,1.0
4852,2013-10-01,Ethiopia,SNNPR,Gurage,1.0
1954,2013-10-01,Ethiopia,Harari,Harari,2.0
4853,2013-10-01,Ethiopia,Oromia,Horo Guduru,1.0
1955,2013-10-01,Ethiopia,Somali,Fafan,2.0
4855,2013-10-01,Ethiopia,Oromia,Jimma,1.0
4693,2013-10-01,Ethiopia,SNNPR,Kembata Tembaro,3.0
1960,2013-10-01,Ethiopia,Somali,Korahe,2.0
4860,2013-10-01,Ethiopia,Amhara,North Shewa,1.0
1242,2013-10-01,Ethiopia,Somali,Sitti,2.0
1247,2013-10-01,Ethiopia,Amhara,Argoba,2.0
4868,2013-10-01,Ethiopia,Oromia,West Shewa,1.0
4870,2013-10-01,Ethiopia,Tigray,West Tigray,1.0
1974,2013-10-01,Ethiopia,SNNPR,Wolayita,2.0
1977,2013-10-01,Ethiopia,Afar,Gabi,2.0
1979,2013-10-01,Ethiopia,Afar,Khari,2.0
1257,2013-10-01,Ethiopia,Tigray,Northwest Tigray,2.0
4882,2013-10-01,Ethiopia,Oromia,South West Shewa,1.0
4883,2013-10-01,Ethiopia,Amhara,North Gondar,1.0
1989,2013-10-01,Ethiopia,SNNPR,Hadiya,2.0
1268,2013-10-01,Ethiopia,SNNPR,Silltie,2.0
1992,2013-10-01,Ethiopia,Somali,Dollo,2.0
4875,2013-10-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
4878,2013-10-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
4879,2013-10-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
4880,2013-10-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
4854,2013-10-01,Ethiopia,Oromia,Ilubabor,1.0
4874,2013-10-01,Ethiopia,Gambela,Itang,1.0
4838,2013-10-01,Ethiopia,SNNPR,Sheka,1.0
4842,2013-10-01,Ethiopia,Amhara,Awi,1.0
4857,2013-10-01,Ethiopia,Oromia,Kelem,1.0
4859,2013-10-01,Ethiopia,Gambela,Mezhenger,1.0
4866,2013-10-01,Ethiopia,Amhara,West Gojam,1.0
4869,2013-10-01,Ethiopia,Oromia,West Wellega,1.0
4871,2013-10-01,Ethiopia,SNNPR,Yem,1.0
4876,2013-10-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
