date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,year,label,cmnameshort,scaling,interpolated,x
2019-11-15,Rice (imported) - Retail,KG,cereals and tubers,23.0,ETB,Ethiopia,Somali,47679.0,Gode,460.0,64,15.0,5.0,1,460_64_15_5,,2019.0,Rice (imported) - Retail (KG),Rice imp.,1.0,0.0,1573776000.0
2019-12-15,Rice (imported) - Retail,KG,cereals and tubers,23.4,ETB,Ethiopia,Somali,47679.0,Gode,460.0,64,15.0,5.0,1,460_64_15_5,,2019.0,Rice (imported) - Retail (KG),Rice imp.,1.0,0.0,1576368000.0
2014-01-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,583.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1389744000.0
2014-02-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,486.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1392422400.0
2014-03-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,571.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1394841600.0
2014-04-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,619.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1397520000.0
2014-05-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,574.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1400112000.0
2014-06-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,555.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1402790400.0
2014-07-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,564.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1405382400.0
2014-08-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,544.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1408060800.0
2014-09-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,527.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1410739200.0
2014-10-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,505.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1413331200.0
2014-11-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,498.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1416009600.0
2014-12-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,468.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2014.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1418601600.0
2015-01-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,467.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1421280000.0
2015-02-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,454.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1423958400.0
2015-03-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,463.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1426377600.0
2015-04-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,449.29,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1429056000.0
2015-05-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,468.33,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1431648000.0
2015-06-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,508.33,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1434326400.0
2015-07-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,518.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1436918400.0
2015-08-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,521.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1439596800.0
2015-09-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,533.25,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1442275200.0
2015-10-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,506.67,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1444867200.0
2015-11-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,505.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1447545600.0
2015-12-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,540.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2015.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1450137600.0
2016-01-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,597.33,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1452816000.0
2016-02-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,510.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1455494400.0
2016-03-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,507.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1458000000.0
2016-04-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,510.17,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1460678400.0
2016-05-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,508.6,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1463270400.0
2016-06-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,475.75,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1465948800.0
2016-07-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,440.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1468540800.0
2016-08-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,448.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1471219200.0
2016-09-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,491.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1473897600.0
2016-10-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,539.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1476489600.0
2016-11-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,537.25,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1479168000.0
2016-12-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,493.33,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2016.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1481760000.0
2017-01-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,455.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1484438400.0
2017-02-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,443.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1487116800.0
2017-03-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,447.86,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1489536000.0
2017-04-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,452.67,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1492214400.0
2017-05-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,473.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1494806400.0
2017-06-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,525.75,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1497484800.0
2017-07-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,623.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1500076800.0
2017-08-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,772.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1502755200.0
2017-09-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,780.8,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1505433600.0
2017-10-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,775.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1508025600.0
2017-11-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,805.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1510704000.0
2017-12-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,772.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2017.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1513296000.0
2018-01-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,730.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1515974400.0
2018-02-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,717.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1518652800.0
2018-03-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,746.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1521072000.0
2018-04-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,834.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1523750400.0
2018-05-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,838.63,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1526342400.0
2018-06-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,766.86,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1529020800.0
2018-07-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,758.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1531612800.0
2018-08-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,838.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1534291200.0
2018-09-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,803.75,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1536969600.0
2018-10-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,782.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1539561600.0
2018-11-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,768.75,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1542240000.0
2018-12-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,804.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2018.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1544832000.0
2019-01-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,822.6,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2019.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1547510400.0
2019-02-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,775.2,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2019.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1550188800.0
2019-03-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,772.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2019.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1552608000.0
2019-04-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,778.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2019.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1555286400.0
2019-05-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,845.9175824175824,,,,,,,282,,,1,,,,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,1.0,
2019-07-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,983.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2019.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1563148800.0
2019-08-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,1008.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2019.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1565827200.0
2019-09-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,1145.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2019.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1568505600.0
2019-10-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,1264.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2019.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1571097600.0
2019-11-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,1352.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,282,14.0,9.0,1,480_282_14_9,,2019.0,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,0.0,1573776000.0
2019-12-15,Sorghum (red) - Wholesale,100 KG,cereals and tubers,1352.0,,,,,,,282,,,1,,,,Sorghum (red) - Wholesale (100 KG),Sorghum red Whs.,1.0,1.0,
2014-01-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,84.625,ETB,Ethiopia,Tigray,1237.0,Mekele,487.0,135,14.0,9.0,1,487_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1389744000.0
2014-02-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,84.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1392422400.0
2014-03-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,87.5,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1394841600.0
2014-04-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,87.2,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1397520000.0
2014-05-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,86.4,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1400112000.0
2014-06-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,84.4,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1402790400.0
2014-07-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,90.2,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1405382400.0
2014-08-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,95.30000000000001,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1408060800.0
2014-09-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,93.9,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1410739200.0
2014-10-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,89.60000000000001,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1413331200.0
2014-11-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,85.30000000000001,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1416009600.0
2014-12-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,89.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2014.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1418601600.0
2015-01-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,89.4,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2015.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1421280000.0
2015-02-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,88.7,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2015.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1423958400.0
2015-03-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,84.0,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2015.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1426377600.0
2015-04-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,82.2,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2015.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1429056000.0
2015-05-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,82.375,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2015.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1431648000.0
2015-06-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,84.075,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2015.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1434326400.0
2015-07-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,85.35000000000001,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2015.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1436918400.0
2015-08-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,88.2,ETB,Ethiopia,Addis Ababa,1227.0,Addis Ababa,480.0,135,14.0,9.0,1,480_135_14_9,,2015.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1439596800.0
2015-09-15,Sorghum (white) - Wholesale,1/10 100 KG,cereals and tubers,92.80000000000001,ETB,Ethiopia,Dire Dawa,1231.0,Dire Dawa,472.0,135,14.0,9.0,1,472_135_14_9,,2015.0,Sorghum (white) - Wholesale (1/10 100 KG),Sorghum white Whs.,0.1,0.0,1442275200.0
