,date,ADMIN1,CS_1,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_5,ML1_5,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2
83,2011-04-01,Harari,0.0,1310.19970703125,3672.27294921875,0.0,220970.5625,0.0,1310.19970703125,3672.27294921875,0.0,220970.5625,0.0,0.0,4982.47265625,0.0,220970.5625,0,0.0,0.0,4982.47265625,230935.5078125,4982.47265625,230935.5078125,4982.47265625,230935.5078125
84,2011-04-01,Oromia,14099692.912109375,14509805.571289062,4815746.431594849,707.4605102539062,21757.76708984375,14099692.912109375,14509805.571289062,4815746.431594849,707.4605102539062,21757.76708984375,14276014.552734375,10255753.914108276,8892131.10144043,2052.6384887695312,21757.76708984375,0,0.0,0.0,33425952.37550354,66873662.518096924,33425952.37550354,66873662.518096924,33425952.20677185,66873662.180633545
85,2011-04-01,SNNP,2866266.4610595703,6866425.648513794,8641026.392295837,0.0,0.0,2866266.4610595703,6866410.976641774,8641163.382987976,0.0,0.0,2870474.7325439453,4861349.759841919,10642016.066680908,0.0,0.0,0,0.0,0.0,18373718.5018692,36747437.0037384,18373840.82068932,36747681.64137864,18373840.559066772,36747681.118133545
86,2011-04-01,Somali,0.0,16133.208618164062,3129321.6826171875,2281649.36328125,180.7180938720703,0.0,14746.09521484375,3130718.204650879,2281639.98828125,180.7180938720703,0.0,10648.81494140625,3131468.767150879,2284986.6635742188,180.7180938720703,0,0.0,0.0,5427104.254516602,10854389.227127075,5427104.288146973,10854389.294387817,5427104.245666504,10854389.20942688
87,2011-04-01,Tigray,427356.73583984375,4759884.502563477,34890.78662109375,0.0,0.0,427356.73583984375,4759884.502563477,34890.78662109375,0.0,0.0,427356.73583984375,3660018.1900634766,1134757.0903320312,0.0,0.0,0,0.0,0.0,5222132.025024414,10444264.050048828,5222132.025024414,10444264.050048828,5222132.016235352,10444264.032470703
88,2011-07-01,Addis Ababa,58055.1953125,0.0,0.0,0.0,3202483.0,58055.1953125,0.0,0.0,0.0,3202483.0,58055.1953125,0.0,0.0,0.0,3202483.0,0,0.0,0.0,58055.1953125,3318593.390625,58055.1953125,3318593.390625,58055.1953125,3318593.390625
89,2011-07-01,Afar,0.0,13718.48046875,1630139.34375,0.0,0.0,0.0,13718.48046875,1630139.34375,0.0,0.0,0.0,1643848.578125,9.31928539276123,0.0,0.0,0,0.0,0.0,1643857.82421875,3287715.6484375,1643857.82421875,3287715.6484375,1643857.8974103928,3287715.7948207855
90,2011-07-01,Amhara,9365060.894348145,10616437.813720703,507220.35160827637,0.0,0.0,9365060.894348145,10616437.813720703,507220.35160827637,0.0,0.0,9432095.663879395,8828014.518310547,2228609.2608032227,0.0,0.0,0,0.0,0.0,20488719.059677124,40977438.11935425,20488719.059677124,40977438.11935425,20488719.442993164,40977438.88598633
91,2011-07-01,Benishangul Gumz,647513.2750701904,322511.8090515137,0.0,0.0,0.0,647513.2750701904,322511.8090515137,0.0,0.0,0.0,647843.81640625,322181.2934265137,0.0,0.0,0.0,0,0.0,0.0,970025.0841217041,1940050.1682434082,970025.0841217041,1940050.1682434082,970025.1098327637,1940050.2196655273
92,2011-07-01,Dire Dawa,0.0,384915.71875,4183.931640625,0.0,25448.6630859375,0.0,384915.71875,4183.931640625,0.0,25448.6630859375,0.0,389099.640625,0.0,0.0,25448.6630859375,0,0.0,0.0,389099.650390625,803647.9638671875,389099.650390625,803647.9638671875,389099.640625,803647.9443359375
93,2011-07-01,Gambela,915.0779876708984,259590.38916015625,141115.91760253906,0.0,6958.654846191406,905.3386383056641,258244.89947509766,142396.50439453125,74.61923217773438,6958.654846191406,81373.31797790527,179132.12590026855,141115.91760253906,0.0,6958.654846191406,0,0.0,0.0,401621.3847503662,810201.4243469238,401621.3617401123,810201.378326416,401621.3614807129,810201.3778076172
94,2011-07-01,Harari,0.0,0.0,4982.47265625,0.0,220970.5625,0.0,0.0,4982.47265625,0.0,220970.5625,0.0,4982.47265625,0.0,0.0,220970.5625,0,0.0,0.0,4982.47265625,230935.5078125,4982.47265625,230935.5078125,4982.47265625,230935.5078125
95,2011-07-01,Oromia,14045991.56640625,5615150.446838379,12883943.644485474,880866.7580413818,21757.76708984375,14045991.56640625,5615150.446838379,12882804.066360474,882006.3517913818,21757.76708984375,14116855.01171875,17952338.253479004,1356759.200744629,0.0,21757.76708984375,0,0.0,0.0,33425952.415771484,66873662.59863281,33425952.431396484,66873662.62988281,33425952.465942383,66873662.69897461
96,2011-07-01,SNNP,2865279.5458984375,5292240.761764526,10216197.780332565,122.3116866350174,0.0,2865405.9912109375,5292103.778396606,10216208.324399948,122.3116866350174,0.0,2869192.7091064453,14443348.27760315,940648.8982849121,0.0,120650.43957519531,0,0.0,0.0,18373840.399682164,36747680.79936433,18373840.405694127,36747680.811388254,18253189.884994507,36627030.20956421
97,2011-07-01,Somali,0.0,6132.35009765625,3515558.001953125,1905414.11328125,180.7180938720703,0.0,6132.35009765625,3512312.075378418,1908660.05078125,180.7180938720703,0.0,1832107.775390625,3594987.2170410156,9.367189407348633,180.7180938720703,0,0.0,0.0,5427104.465332031,10854389.648757935,5427104.476257324,10854389.67060852,5427104.359621048,10854389.437335968
98,2011-07-01,Tigray,427356.73583984375,3825878.9713134766,968896.3247070312,0.0,0.0,427356.73583984375,3825878.9713134766,968896.3247070312,0.0,0.0,427356.73583984375,4794427.940063477,347.41314697265625,0.0,0.0,0,0.0,0.0,5222132.031860352,10444264.063720703,5222132.031860352,10444264.063720703,5222132.089050293,10444264.178100586
99,2011-10-01,Addis Ababa,58055.1953125,0.0,0.0,0.0,3202483.0,58055.1953125,0.0,0.0,0.0,3202483.0,58055.1953125,0.0,0.0,0.0,3202483.0,0,0.0,0.0,58055.1953125,3318593.390625,58055.1953125,3318593.390625,58055.1953125,3318593.390625
100,2011-10-01,Afar,3041.9945068359375,1213286.078125,427529.765625,0.0,0.0,3041.9945068359375,1213286.078125,427529.765625,0.0,0.0,3041.9945068359375,1100513.4296875,540302.4224243164,0.0,0.0,0,0.0,0.0,1643857.838256836,3287715.676513672,1643857.838256836,3287715.676513672,1643857.8466186523,3287715.6932373047
101,2011-10-01,Amhara,10827494.364990234,8475286.502578735,1185938.9434585571,0.0,0.0,10827570.364990234,8673691.971191406,987457.1309585571,0.0,0.0,10386288.265258789,6940022.44153595,3162408.8413009644,0.0,0.0,0,0.0,0.0,20488719.811027527,40977439.62205505,20488719.467140198,40977438.934280396,20488719.548095703,40977439.096191406
102,2011-10-01,Benishangul Gumz,902029.1015625,67557.7373046875,438.24666595458984,0.0,0.0,902102.1640625,67484.6806640625,438.24666595458984,0.0,0.0,902029.1015625,73.05744934082031,67592.3798828125,330.54595947265625,0.0,0,0.0,0.0,970025.0855331421,1940050.1710662842,970025.0913925171,1940050.1827850342,970025.084854126,1940050.169708252
103,2011-10-01,Dire Dawa,0.0,4183.931640625,0.0,0.0,410364.390625,0.0,4183.931640625,0.0,0.0,410364.390625,0.0,4183.931640625,0.0,0.0,410364.390625,0,0.0,0.0,4183.931640625,418732.25390625,4183.931640625,418732.25390625,4183.931640625,418732.25390625
104,2011-10-01,Gambela,260493.41259765625,141041.29260253906,86.65907192230225,0.0,6958.654846191406,260493.41259765625,141041.29260253906,86.65907192230225,0.0,6958.654846191406,260493.41259765625,0.0,141127.95751953125,0.0,6958.654846191406,0,0.0,0.0,401621.3642721176,810201.3833904266,401621.3642721176,810201.3833904266,401621.3701171875,810201.3950805664
105,2011-10-01,Harari,0.0,4982.47265625,0.0,0.0,220970.5625,0.0,4982.47265625,0.0,0.0,220970.5625,0.0,4982.47265625,0.0,0.0,220970.5625,0,0.0,0.0,4982.47265625,230935.5078125,4982.47265625,230935.5078125,4982.47265625,230935.5078125
106,2011-10-01,Oromia,21907701.04437256,9433959.779174805,1014871.928527832,1068756.5125579834,22421.4931640625,22089557.79437256,9253242.524841309,2082488.9007263184,0.0,22421.4931640625,22088813.54437256,9250327.404785156,1242675.7890167236,843472.4700012207,22421.4931640625,0,0.0,0.0,33425289.26463318,66873000.02243042,33425289.219940186,66872999.93304443,33425289.20817566,66872999.90951538
107,2011-10-01,SNNP,4556574.631511688,12736754.265930176,1080388.9450302124,122.3116866350174,0.0,4263122.152996063,13168961.992111206,941756.5791931152,0.0,0.0,4056540.0898246765,7083584.673179626,6906498.102427483,327218.1150970459,0.0,0,0.0,0.0,18373840.15415871,36747680.30831742,18373840.724300385,36747681.44860077,18373840.98052883,36747681.96105766
108,2011-10-01,Somali,0.0,1829256.018005371,1688477.6335449219,1907664.14453125,1887.2591552734375,0.0,1830960.315979004,3594437.533935547,0.0,1887.2591552734375,0.0,1833630.0260009766,1869399.0270996094,1722368.73046875,1887.2591552734375,0,0.0,0.0,5425397.796081543,10852682.85131836,5425397.849914551,10852682.958984375,5425397.783569336,10852682.826293945
109,2011-10-01,Tigray,427356.73583984375,4793751.127563477,1024.266845703125,0.0,0.0,427356.73583984375,4793751.127563477,1024.266845703125,0.0,0.0,427356.73583984375,4338881.033813477,455894.1295928955,0.0,0.0,0,0.0,0.0,5222132.130249023,10444264.260498047,5222132.130249023,10444264.260498047,5222131.899246216,10444263.798492432
110,2012-01-01,Addis Ababa,57684.2265625,0.0,0.0,0.0,3278164.5,57684.2265625,0.0,0.0,0.0,3278164.5,57684.2265625,0.0,0.0,0.0,3278164.5,0,0.0,0.0,57684.2265625,3393532.953125,57684.2265625,3393532.953125,57684.2265625,3393532.953125
111,2012-01-01,Afar,3339.4619140625,1245754.046875,438896.5673828125,0.0,8.899383544921875,3339.4619140625,1245754.046875,438896.5673828125,0.0,8.899383544921875,3339.4619140625,1131186.375,553464.2383728027,0.0,8.899383544921875,0,0.0,0.0,1687990.076171875,3375989.051727295,1687990.076171875,3375989.051727295,1687990.0752868652,3375989.0499572754
112,2012-01-01,Amhara,10614617.21459961,7928251.975418091,2398938.9454193115,0.0,0.0,10614617.21459961,7928251.975418091,2398938.9454193115,0.0,0.0,10614617.21459961,6939235.537918091,3387955.535507202,0.0,0.0,0,0.0,0.0,20941808.13543701,41883616.27087402,20941808.13543701,41883616.27087402,20941808.288024902,41883616.576049805
113,2012-01-01,Benishangul Gumz,930574.375,69924.865234375,359.6744194030762,0.0,0.0,930574.375,69924.865234375,359.6744194030762,0.0,0.0,930574.375,69924.865234375,359.6744194030762,0.0,0.0,0,0.0,0.0,1000858.9146537781,2001717.8293075562,1000858.9146537781,2001717.8293075562,1000858.9146537781,2001717.8293075562
114,2012-01-01,Dire Dawa,0.0,4428.95263671875,516.5448608398438,0.0,420728.734375,0.0,4428.95263671875,516.5448608398438,0.0,420728.734375,0.0,4428.95263671875,516.5448608398438,0.0,420728.734375,0,0.0,0.0,4945.497497558594,430619.7293701172,4945.497497558594,430619.7293701172,4945.497497558594,430619.7293701172
115,2012-01-01,Gambela,274302.0178222656,148971.2569580078,101.27389240264893,0.0,6719.226982116699,274093.7507324219,149179.5225830078,101.27389240264893,0.0,6719.226982116699,272338.1547241211,150935.13201904297,101.27389240264893,0.0,6719.226982116699,0,0.0,0.0,423374.5486726761,853468.3243274689,423374.54720783234,853468.3213977814,423374.5606355667,853468.3482532501
116,2012-01-01,Harari,0.0,6449.0458984375,0.0,0.0,226408.21875,0.0,6449.0458984375,0.0,0.0,226408.21875,0.0,1539.79150390625,4909.25439453125,0.0,226408.21875,0,0.0,0.0,6449.0458984375,239306.310546875,6449.0458984375,239306.310546875,6449.0458984375,239306.310546875
117,2012-01-01,Oromia,22912636.569274902,9435995.837738037,1927477.2215881348,223190.1997833252,22346.91259765625,22912636.569274902,9435995.837738037,1927477.2215881348,223190.1997833252,22346.91259765625,22683216.506774902,7150656.115570068,3794112.8401031494,871314.4069862366,22346.91259765625,0,0.0,0.0,34499299.8283844,69020946.56936646,34499299.8283844,69020946.56936646,34499299.86943436,69020946.65146637
118,2012-01-01,SNNP,4462747.7088012695,13471099.526812553,1008511.5550003052,0.0,0.0,4462747.7088012695,13471099.526812553,1008511.5550003052,0.0,0.0,4177487.374814987,7263553.6173734665,7499174.5687561035,2143.6369018554688,0.0,0,0.0,0.0,18942358.790614128,37884717.581228256,18942358.790614128,37884717.581228256,18942359.197846413,37884718.395692825
119,2012-01-01,Somali,0.0,549774.0607299805,5025128.765625,228.26454162597656,4222.6044921875,0.0,549774.0607299805,5025128.765625,228.26454162597656,4222.6044921875,0.0,547699.1471557617,4224367.015625,803064.9952087402,4222.6044921875,0,0.0,0.0,5575131.090896606,11154484.7862854,5575131.090896606,11154484.7862854,5575131.157989502,11154484.920471191
120,2012-01-01,Tigray,439609.6223144531,4918489.395141602,5245.005859375,0.0,0.0,439609.6223144531,4918489.395141602,5245.005859375,0.0,0.0,439609.6223144531,4455389.426391602,468345.13442993164,0.0,0.0,0,0.0,0.0,5363344.02331543,10726688.04663086,5363344.02331543,10726688.04663086,5363344.183135986,10726688.366271973
121,2012-04-01,Addis Ababa,57684.2265625,0.0,0.0,0.0,3278164.5,57684.2265625,0.0,0.0,0.0,3278164.5,57684.2265625,0.0,0.0,0.0,3278164.5,0,0.0,0.0,57684.2265625,3393532.953125,57684.2265625,3393532.953125,57684.2265625,3393532.953125
122,2012-04-01,Afar,1244.987548828125,1249424.03125,437321.046875,0.0,8.899383544921875,1244.987548828125,896245.03125,790500.1333007812,0.0,8.899383544921875,1244.987548828125,1684070.9375,2674.1785583496094,0.0,8.899383544921875,0,0.0,0.0,1687990.0656738281,3375989.030731201,1687990.1520996094,3375989.2035827637,1687990.1036071777,3375989.1065979004
123,2012-04-01,Amhara,9701963.280094147,8249936.942703247,2989908.112716675,0.0,0.0,9700404.217594147,8244397.005203247,2997007.0877838135,0.0,0.0,9700404.217594147,7979588.598953247,3261815.5046539307,0.0,0.0,0,0.0,0.0,20941808.33551407,41883616.67102814,20941808.310581207,41883616.621162415,20941808.321201324,41883616.64240265
124,2012-04-01,Benishangul Gumz,930574.375,69924.865234375,359.6744194030762,0.0,0.0,930574.375,69924.865234375,359.6744194030762,0.0,0.0,930574.375,69924.865234375,359.6744194030762,0.0,0.0,0,0.0,0.0,1000858.9146537781,2001717.8293075562,1000858.9146537781,2001717.8293075562,1000858.9146537781,2001717.8293075562
125,2012-04-01,Dire Dawa,0.0,4428.95263671875,516.5448608398438,0.0,420728.734375,0.0,4428.95263671875,516.5448608398438,0.0,420728.734375,0.0,4945.49755859375,0.0,0.0,420728.734375,0,0.0,0.0,4945.497497558594,430619.7293701172,4945.497497558594,430619.7293701172,4945.49755859375,430619.7294921875
126,2012-04-01,Gambela,272338.1547241211,150935.13201904297,101.27389240264893,0.0,6719.226982116699,272338.1547241211,150935.13201904297,101.27389240264893,0.0,6719.226982116699,272338.1547241211,150935.13201904297,101.27389240264893,0.0,6719.226982116699,0,0.0,0.0,423374.5606355667,853468.3482532501,423374.5606355667,853468.3482532501,423374.5606355667,853468.3482532501
127,2012-04-01,Harari,0.0,6449.0458984375,0.0,0.0,226408.21875,0.0,6449.0458984375,0.0,0.0,226408.21875,0.0,1539.79150390625,4909.25439453125,0.0,226408.21875,0,0.0,0.0,6449.0458984375,239306.310546875,6449.0458984375,239306.310546875,6449.0458984375,239306.310546875
128,2012-04-01,Oromia,19743515.163024902,12478590.847198486,2277194.4910125732,0.0,22346.91259765625,19469609.809753418,12027098.472198486,3002591.6868743896,0.0,22346.91259765625,19469609.809753418,8183187.9309539795,6846502.7283325195,0.0,22346.91259765625,0,0.0,0.0,34499300.50123596,69020947.91506958,34499299.968826294,69020946.85025024,34499300.46903992,69020947.85067749
129,2012-04-01,SNNP,4670862.365203857,6669719.575060844,7601777.000225067,0.0,0.0,4670862.366271973,6669587.23789978,7601781.847949982,0.0,0.0,4385734.337890625,13290214.288711548,1266410.3521646261,0.0,0.0,0,0.0,0.0,18942358.94048977,37884717.88097954,18942231.452121735,37884462.90424347,18942358.9787668,37884717.9575336
130,2012-04-01,Somali,0.0,549677.903503418,5025453.171875,0.0,4222.6044921875,0.0,549654.4033813477,5025476.671875,0.0,4222.6044921875,0.0,1871556.2208862305,3703574.811735153,0.0,4222.6044921875,0,0.0,0.0,5575131.075378418,11154484.755249023,5575131.075256348,11154484.755004883,5575131.032621384,11154484.669734955
131,2012-04-01,Tigray,439609.6223144531,4918489.395141602,5245.005859375,0.0,0.0,439609.6223144531,4918489.395141602,5245.005859375,0.0,0.0,439609.6223144531,4456437.363891602,467297.26235961914,0.0,0.0,0,0.0,0.0,5363344.02331543,10726688.04663086,5363344.02331543,10726688.04663086,5363344.248565674,10726688.497131348
132,2012-07-01,Addis Ababa,57684.2265625,0.0,0.0,0.0,3278164.5,57684.2265625,0.0,0.0,0.0,3278164.5,57684.2265625,0.0,0.0,0.0,3278164.5,0,0.0,0.0,57684.2265625,3393532.953125,57684.2265625,3393532.953125,57684.2265625,3393532.953125
133,2012-07-01,Afar,0.0,1381664.96875,306334.09002685547,0.0,0.0,0.0,1381664.96875,306334.09002685547,0.0,0.0,5029.7672119140625,1373619.524383545,309349.7305679321,0.0,0.0,0,0.0,0.0,1687999.0587768555,3375998.117553711,1687999.0587768555,3375998.117553711,1687999.022163391,3375998.044326782
134,2012-07-01,Amhara,8297851.202457428,8564984.820007324,4078972.2351531982,0.0,0.0,8297851.202457428,8564984.820007324,4078972.2351531982,0.0,0.0,14535574.337463379,3336401.529083252,3069832.5568847656,0.0,0.0,0,0.0,0.0,20941808.25761795,41883616.5152359,20941808.25761795,41883616.5152359,20941808.423431396,41883616.84686279
135,2012-07-01,Benishangul Gumz,1000499.3203125,0.0,359.6744194030762,0.0,0.0,1000499.3203125,0.0,359.6744194030762,0.0,0.0,1000499.3203125,359.6744194030762,0.0,0.0,0.0,0,0.0,0.0,1000858.9947319031,2001717.9894638062,1000858.9947319031,2001717.9894638062,1000858.9947319031,2001717.9894638062
136,2012-07-01,Dire Dawa,0.0,0.0,4945.49755859375,0.0,420728.734375,0.0,0.0,4945.49755859375,0.0,420728.734375,0.0,4121.05859375,824.4390869140625,0.0,420728.734375,0,0.0,0.0,4945.49755859375,430619.7294921875,4945.49755859375,430619.7294921875,4945.4976806640625,430619.7297363281
137,2012-07-01,Gambela,428028.6328125,1963.8670406341553,101.27389240264893,0.0,0.0,428028.6328125,1963.8670406341553,101.27389240264893,0.0,0.0,428038.9453125,2041.998275756836,12.82469654083252,0.0,0.0,0,0.0,0.0,430093.7737455368,860187.5474910736,430093.7737455368,860187.5474910736,430093.76828479767,860187.5365695953
138,2012-07-01,Harari,0.0,0.0,6449.0458984375,0.0,226408.21875,0.0,0.0,6449.0458984375,0.0,226408.21875,0.0,6449.0458984375,0.0,0.0,226408.21875,0,0.0,0.0,6449.0458984375,239306.310546875,6449.0458984375,239306.310546875,6449.0458984375,239306.310546875
139,2012-07-01,Oromia,16775195.5703125,8214201.0230407715,9505875.234046936,0.0,26375.30224609375,16775195.5703125,8214201.156555176,9505875.03805542,0.0,26375.30224609375,22821934.53125,10727114.101272583,946223.1208496094,0.0,26375.30224609375,0,0.0,0.0,34495271.82740021,69016918.95704651,34495271.764923096,69016918.83209229,34495271.75337219,69016918.80899048
140,2012-07-01,SNNP,2815763.610349655,3628138.208289504,12369360.821575165,0.0,129096.421875,2815763.610349655,3628010.756668091,12369488.329101562,0.0,129096.421875,5931703.803436279,12881547.086577773,11.886577606201172,0.0,129096.421875,0,0.0,0.0,18813262.640214324,37755621.70230365,18813262.69611931,37755621.81411362,18813262.77659166,37755621.97505832
141,2012-07-01,Somali,0.0,8950.399780273438,5568806.215698242,0.0,1597.136962890625,0.0,8677.373962402344,5569079.324951172,0.0,1597.136962890625,0.0,4492102.870849609,1085653.5183105469,0.0,1597.136962890625,0,0.0,0.0,5577756.615478516,11157110.367919922,5577756.698913574,11157110.534790039,5577756.389160156,11157109.915283203
142,2012-07-01,Tigray,439609.6223144531,4456630.27923584,467297.26235961914,0.0,0.0,439609.6223144531,4456630.27923584,467297.26235961914,0.0,0.0,1833879.0830688477,2735270.434326172,794194.5049743652,0.0,0.0,0,0.0,0.0,5363537.163909912,10727074.327819824,5363537.163909912,10727074.327819824,5363344.022369385,10726688.04473877
143,2012-10-01,Addis Ababa,57684.2265625,0.0,0.0,0.0,3278164.5,57684.2265625,0.0,0.0,0.0,3278164.5,57684.2265625,0.0,0.0,0.0,3278164.5,0,0.0,0.0,57684.2265625,3393532.953125,57684.2265625,3393532.953125,57684.2265625,3393532.953125
144,2012-10-01,Afar,3454.250244140625,1375186.171875,309358.6368179321,0.0,0.0,3454.250244140625,1375186.171875,309358.6368179321,0.0,0.0,1525.466697692871,939885.421875,746588.1390380859,0.0,0.0,0,0.0,0.0,1687999.0589370728,3375998.1178741455,1687999.0589370728,3375998.1178741455,1687999.0276107788,3375998.0552215576
145,2012-10-01,Amhara,14408407.321838379,3463568.611114502,3069832.5568847656,0.0,0.0,14342391.946838379,3529583.986114502,3069832.5568847656,0.0,0.0,11405778.504272461,5525575.700622559,4010454.298095703,0.0,0.0,0,0.0,0.0,20941808.489837646,41883616.97967529,20941808.489837646,41883616.97967529,20941808.502990723,41883617.005981445
146,2012-10-01,Benishangul Gumz,1000499.3203125,359.6744194030762,0.0,0.0,0.0,1000499.3203125,359.6744194030762,0.0,0.0,0.0,1000499.3203125,359.6744194030762,0.0,0.0,0.0,0,0.0,0.0,1000858.9947319031,2001717.9894638062,1000858.9947319031,2001717.9894638062,1000858.9947319031,2001717.9894638062
147,2012-10-01,Dire Dawa,0.0,400293.453125,824.4390869140625,0.0,24556.3447265625,0.0,400293.453125,824.4390869140625,0.0,24556.3447265625,0.0,0.0,401117.90625,0.0,24556.3447265625,0,0.0,0.0,401117.89221191406,826792.1291503906,401117.89221191406,826792.1291503906,401117.90625,826792.1572265625
148,2012-10-01,Gambela,428028.6328125,2052.316137313843,12.82469654083252,0.0,0.0,429700.1015625,380.8533992767334,12.82469654083252,0.0,0.0,429413.6953125,667.2516326904297,12.82469654083252,0.0,0.0,0,0.0,0.0,430093.7736463547,860187.5472927094,430093.77965831757,860187.5593166351,430093.77164173126,860187.5432834625
149,2012-10-01,Harari,0.0,6449.0458984375,0.0,0.0,226408.21875,0.0,6449.0458984375,0.0,0.0,226408.21875,0.0,0.0,6449.0458984375,0.0,226408.21875,0,0.0,0.0,6449.0458984375,239306.310546875,6449.0458984375,239306.310546875,6449.0458984375,239306.310546875
150,2012-10-01,Oromia,22821934.53125,10731923.33821106,946223.1208496094,0.0,21565.92041015625,22695116.46875,10858741.212173462,946223.1208496094,0.0,21565.92041015625,19468791.27319336,7485771.403060913,7545518.487701416,0.0,21565.92041015625,0,0.0,0.0,34500080.99031067,69021727.9010315,34500080.80177307,69021727.5239563,34500081.16395569,69021728.24832153
151,2012-10-01,SNNP,6082689.478973389,12859657.883513808,11.886577606201172,0.0,0.0,6082689.478973389,12859657.883513808,11.886577606201172,0.0,0.0,5619120.511688232,5258515.6787256,8064722.5896110535,0.0,0.0,0,0.0,0.0,18942359.249064803,37884718.498129606,18942359.249064803,37884718.498129606,18942358.780024886,37884717.56004977
152,2012-10-01,Somali,0.0,4491903.255249023,1087225.4053344727,0.0,225.18890380859375,0.0,4492141.579711914,1086987.0808105469,0.0,225.18890380859375,0.0,3385533.6475219727,2193594.7280273438,0.0,225.18890380859375,0,0.0,0.0,5579128.660583496,11158482.5100708,5579128.660522461,11158482.50994873,5579128.375549316,11158481.940002441
153,2012-10-01,Tigray,1833879.0830688477,2735270.434326172,794194.5049743652,0.0,0.0,1831736.3330688477,2737413.25390625,794194.5049743652,0.0,0.0,439609.6223144531,2426571.8638916016,2497162.6091308594,0.0,0.0,0,0.0,0.0,5363344.022369385,10726688.04473877,5363344.091949463,10726688.183898926,5363344.095336914,10726688.190673828
154,2013-01-01,Addis Ababa,60354.33203125,0.0,0.0,0.0,3350732.5,60354.33203125,0.0,0.0,0.0,3350732.5,60354.33203125,0.0,0.0,0.0,3350732.5,0,0.0,0.0,60354.33203125,3471441.1640625,60354.33203125,3471441.1640625,60354.33203125,3471441.1640625
155,2013-01-01,Afar,427.14935302734375,963811.5266799927,767464.2578430176,0.0,0.0,427.14935302734375,933921.1527099609,797354.6233215332,0.0,0.0,406.2596130371094,927630.578125,803666.1438293457,0.0,0.0,0,0.0,0.0,1731702.9338760376,3463405.867752075,1731702.9253845215,3463405.850769043,1731702.9815673828,3463405.9631347656
156,2013-01-01,Amhara,13166726.126342773,7987980.7789001465,250727.1248779297,0.0,0.0,12486912.695297241,5895715.8927612305,3022805.2400512695,0.0,0.0,12485930.351547241,1500155.5029296875,7419348.011627197,0.0,0.0,0,0.0,0.0,21405434.03012085,42810868.0602417,21405433.82810974,42810867.65621948,21405433.866104126,42810867.73220825
157,2013-01-01,Benishangul Gumz,1032206.453125,308.80896377563477,146.93631744384766,0.0,0.0,1030574.65625,1940.6095581054688,146.93631744384766,0.0,0.0,1030574.65625,1940.6095581054688,146.93632125854492,0.0,0.0,0,0.0,0.0,1032662.1984062195,2065324.396812439,1032662.2021255493,2065324.4042510986,1032662.202129364,2065324.404258728
158,2013-01-01,Dire Dawa,0.0,0.0,413720.265625,0.0,23556.06640625,0.0,0.0,413720.26171875,0.0,23556.06640625,0.0,0.0,413720.265625,0.0,23556.06640625,0,0.0,0.0,413720.265625,850996.59765625,413720.26171875,850996.58984375,413720.265625,850996.59765625
159,2013-01-01,Gambela,237580.36572265625,215060.91796875,13.468728065490723,0.0,0.0,235786.7393798828,216854.53515625,13.468728065490723,0.0,0.0,235775.9737548828,214771.29296875,2107.483468055725,0.0,0.0,0,0.0,0.0,452654.75241947174,905309.5048389435,452654.7432641983,905309.4865283966,452654.75019168854,905309.5003833771
160,2013-01-01,Harari,0.0,0.0,239464.625,0.0,0.0,0.0,0.0,239464.6318359375,0.0,0.0,0.0,0.0,239464.625,0.0,0.0,0,0.0,0.0,239464.625,478929.25,239464.6318359375,478929.263671875,239464.625,478929.25
161,2013-01-01,Oromia,20999528.1796875,8560709.990722656,6051024.476837158,0.0,15262.1484375,19965517.49658203,6495366.770095825,9150378.503753662,0.0,15262.1484375,19256428.416992188,5615792.7660217285,10739041.578399658,0.0,15262.1484375,0,0.0,0.0,35611262.647247314,71237787.44293213,35611262.77043152,71237787.68930054,35611262.761413574,71237787.67126465
162,2013-01-01,SNNP,6164736.928588867,13362199.559023857,13.286691665649414,0.0,0.0,6164602.72644043,6027269.682118893,7334949.230905533,0.0,0.0,6162252.35144043,6029620.021962643,7334949.227853775,0.0,0.0,0,0.0,0.0,19526949.77430439,39053899.54860878,19526821.639464855,39053643.27892971,19526821.601256847,39053643.202513695
163,2013-01-01,Somali,0.0,4133895.485595703,1606496.8581809998,0.0,239.4320068359375,0.0,2659850.335571289,3080542.0815429688,0.0,239.4320068359375,0.0,4579119.335449219,1161273.0341262817,0.0,239.4320068359375,0,0.0,0.0,5740392.343776703,11481024.119560242,5740392.417114258,11481024.266235352,5740392.3695755005,11481024.171157837
164,2013-01-01,Tigray,1386310.05859375,2925976.0832214355,1192707.8125,0.0,0.0,1386310.05859375,2800759.49609375,1317924.347229004,0.0,0.0,450523.2453613281,936782.6446533203,4117688.0026245117,0.0,0.0,0,0.0,0.0,5504993.954315186,11009987.908630371,5504993.901916504,11009987.803833008,5504993.89263916,11009987.78527832
165,2013-04-01,Addis Ababa,60354.33203125,0.0,0.0,0.0,3350732.5,60354.33203125,0.0,0.0,0.0,3350732.5,60354.33203125,0.0,0.0,0.0,3350732.5,0,0.0,0.0,60354.33203125,3471441.1640625,60354.33203125,3471441.1640625,60354.33203125,3471441.1640625
