,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_5,ML1_5,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2
897,Somali,Jarar,2011-10-01,0.0,3699.16845703125,308838.90625,228822.46875,0.0,0.0,3699.16845703125,537661.375,0.0,0.0,0.0,5636.12890625,460422.5,75301.8828125,0.0,0,0.0,0.0,541360.5434570312,1082721.0869140625,541360.5434570312,1082721.0869140625,541360.51171875,1082721.0234375
898,Somali,Korahe,2011-10-01,0.0,0.0,151516.5,213220.984375,0.0,0.0,0.0,364737.5,0.0,0.0,0.0,0.0,219533.609375,145203.890625,0.0,0,0.0,0.0,364737.484375,729474.96875,364737.5,729475.0,364737.5,729475.0
899,Somali,Liban,2011-10-01,0.0,0.0,238630.9375,183042.5,0.0,0.0,0.0,421673.4375,0.0,0.0,0.0,0.0,246091.84375,175581.625,0.0,0,0.0,0.0,421673.4375,843346.875,421673.4375,843346.875,421673.46875,843346.9375
900,Somali,Nogob,2011-10-01,0.0,0.0,38276.38671875,128355.3515625,0.0,0.0,0.0,166631.75,0.0,0.0,0.0,0.0,34008.48828125,132623.265625,0.0,0,0.0,0.0,166631.73828125,333263.4765625,166631.75,333263.5,166631.75390625,333263.5078125
901,Somali,Shabelle,2011-10-01,0.0,0.0,219258.90625,367653.46875,0.0,0.0,0.0,586912.375,0.0,0.0,0.0,0.0,269409.65625,317502.65625,0.0,0,0.0,0.0,586912.375,1173824.75,586912.375,1173824.75,586912.3125,1173824.625
902,Somali,Siti,2011-10-01,0.0,682279.125,1273.229248046875,0.0,1887.2591552734375,0.0,682279.125,1273.229248046875,0.0,1887.2591552734375,0.0,682279.125,1273.229248046875,0.0,1887.2591552734375,0,0.0,0.0,683552.3542480469,1368991.9676513672,683552.3542480469,1368991.9676513672,683552.3542480469,1368991.9676513672
903,Tigray,Central,2011-10-01,0.0,1369413.125,0.0,0.0,0.0,0.0,1369413.125,0.0,0.0,0.0,0.0,1257437.75,111975.2734375,0.0,0.0,0,0.0,0.0,1369413.125,2738826.25,1369413.125,2738826.25,1369413.0234375,2738826.046875
904,Tigray,Eastern,2011-10-01,0.0,908049.3125,676.8536987304688,0.0,0.0,0.0,908049.3125,676.8536987304688,0.0,0.0,0.0,878577.1875,30148.966796875,0.0,0.0,0,0.0,0.0,908726.1661987305,1817452.332397461,908726.1661987305,1817452.332397461,908726.154296875,1817452.30859375
905,Tigray,Mekele Special,2011-10-01,0.0,214987.75,0.0,0.0,0.0,0.0,214987.75,0.0,0.0,0.0,0.0,214987.75,0.0,0.0,0.0,0,0.0,0.0,214987.75,429975.5,214987.75,429975.5,214987.75,429975.5
906,Tigray,North Western,2011-10-01,1679.57958984375,891311.25,0.0,0.0,0.0,1679.57958984375,891311.25,0.0,0.0,0.0,1679.57958984375,891200.5625,110.64326477050781,0.0,0.0,0,0.0,0.0,892990.8295898438,1785981.6591796875,892990.8295898438,1785981.6591796875,892990.7853546143,1785981.5707092285
907,Tigray,South Eastern,2011-10-01,0.0,661767.875,0.0,0.0,0.0,0.0,661767.875,0.0,0.0,0.0,0.0,657058.3125,4709.49609375,0.0,0.0,0,0.0,0.0,661767.875,1323535.75,661767.875,1323535.75,661767.80859375,1323535.6171875
908,Tigray,Southern,2011-10-01,0.0,747705.6875,347.41314697265625,0.0,0.0,0.0,747705.6875,347.41314697265625,0.0,0.0,0.0,439103.34375,308949.75,0.0,0.0,0,0.0,0.0,748053.1006469727,1496106.2012939453,748053.1006469727,1496106.2012939453,748053.09375,1496106.1875
909,Tigray,Western,2011-10-01,425677.15625,516.1275634765625,0.0,0.0,0.0,425677.15625,516.1275634765625,0.0,0.0,0.0,425677.15625,516.1275634765625,0.0,0.0,0.0,0,0.0,0.0,426193.28381347656,852386.5676269531,426193.28381347656,852386.5676269531,426193.28381347656,852386.5676269531
910,Addis Ababa,Region 14,2012-01-01,57684.2265625,0.0,0.0,0.0,3278164.5,57684.2265625,0.0,0.0,0.0,3278164.5,57684.2265625,0.0,0.0,0.0,3278164.5,0,0.0,0.0,57684.2265625,3393532.953125,57684.2265625,3393532.953125,57684.2265625,3393532.953125
911,Afar,Zone 1 (Awsi Rasu),2012-01-01,0.0,428996.5625,71024.28125,0.0,8.899383544921875,0.0,428996.5625,71024.28125,0.0,8.899383544921875,0.0,428221.09375,71799.7734375,0.0,8.899383544921875,0,0.0,0.0,500020.84375,1000050.5868835449,500020.84375,1000050.5868835449,500020.8671875,1000050.6337585449
912,Afar,Zone 2 (Kilbet Rasu),2012-01-01,0.0,182171.734375,286055.875,0.0,0.0,0.0,182171.734375,286055.875,0.0,0.0,0.0,71063.140625,397164.4375,0.0,0.0,0,0.0,0.0,468227.609375,936455.21875,468227.609375,936455.21875,468227.578125,936455.15625
913,Afar,Zone 3 (Gabi Rasu),2012-01-01,1479.037109375,215150.8125,0.0,0.0,0.0,1479.037109375,215150.8125,0.0,0.0,0.0,1479.037109375,215017.9375,132.86630249023438,0.0,0.0,0,0.0,0.0,216629.849609375,433259.69921875,216629.849609375,433259.69921875,216629.84091186523,433259.68182373047
914,Afar,Zone 4 (Fantana Rasu),2012-01-01,0.0,199214.0625,81377.6875,0.0,0.0,0.0,199214.0625,81377.6875,0.0,0.0,0.0,196663.328125,83928.4375,0.0,0.0,0,0.0,0.0,280591.75,561183.5,280591.75,561183.5,280591.765625,561183.53125
915,Afar,Zone 5 (Hari Rasu),2012-01-01,1860.4248046875,220220.875,438.7236328125,0.0,0.0,1860.4248046875,220220.875,438.7236328125,0.0,0.0,1860.4248046875,220220.875,438.7236328125,0.0,0.0,0,0.0,0.0,222520.0234375,445040.046875,222520.0234375,445040.046875,222520.0234375,445040.046875
916,Amhara,Awi,2012-01-01,1204587.5,92.51742553710938,0.0,0.0,0.0,1204587.5,92.51742553710938,0.0,0.0,0.0,1204587.5,92.51742553710938,0.0,0.0,0.0,0,0.0,0.0,1204680.017425537,2409360.034851074,1204680.017425537,2409360.034851074,1204680.017425537,2409360.034851074
917,Amhara,Central Gondar,2012-01-01,1835710.375,604835.4375,92.80693054199219,0.0,0.0,1835710.375,604835.4375,92.80693054199219,0.0,0.0,1835710.375,604835.4375,92.80693054199219,0.0,0.0,0,0.0,0.0,2440638.619430542,4881277.238861084,2440638.619430542,4881277.238861084,2440638.619430542,4881277.238861084
918,Amhara,East Gojam,2012-01-01,2184634.25,463552.53125,0.0,0.0,0.0,2184634.25,463552.53125,0.0,0.0,0.0,2184634.25,463552.53125,0.0,0.0,0.0,0,0.0,0.0,2648186.78125,5296373.5625,2648186.78125,5296373.5625,2648186.78125,5296373.5625
919,Amhara,North Gondar,2012-01-01,1580.2574462890625,824610.4375,147.83062744140625,0.0,0.0,1580.2574462890625,824610.4375,147.83062744140625,0.0,0.0,1580.2574462890625,824610.4375,147.83062744140625,0.0,0.0,0,0.0,0.0,826338.5255737305,1652677.051147461,826338.5255737305,1652677.051147461,826338.5255737305,1652677.051147461
920,Amhara,North Shewa,2012-01-01,1216626.125,1029599.3125,0.0,0.0,0.0,1216626.125,1029599.3125,0.0,0.0,0.0,1216626.125,1027922.75,1676.527587890625,0.0,0.0,0,0.0,0.0,2246225.4375,4492450.875,2246225.4375,4492450.875,2246225.4025878906,4492450.805175781
921,Amhara,North Wello,2012-01-01,0.0,585683.25,1083466.375,0.0,0.0,0.0,585683.25,1083466.375,0.0,0.0,0.0,95010.0,1574139.625,0.0,0.0,0,0.0,0.0,1669149.625,3338299.25,1669149.625,3338299.25,1669149.625,3338299.25
922,Amhara,Oromia,2012-01-01,15195.1015625,421271.1875,125976.328125,0.0,0.0,15195.1015625,421271.1875,125976.328125,0.0,0.0,15195.1015625,421271.1875,125976.328125,0.0,0.0,0,0.0,0.0,562442.6171875,1124885.234375,562442.6171875,1124885.234375,562442.6171875,1124885.234375
923,Amhara,South Gondar,2012-01-01,1059912.625,1407280.625,709.854736328125,0.0,0.0,1059912.625,1407280.625,709.854736328125,0.0,0.0,1059912.625,1407280.625,709.854736328125,0.0,0.0,0,0.0,0.0,2467903.104736328,4935806.209472656,2467903.104736328,4935806.209472656,2467903.104736328,4935806.209472656
924,Amhara,South Wello,2012-01-01,1126.4805908203125,2556522.0,705261.3125,0.0,0.0,1126.4805908203125,2556522.0,705261.3125,0.0,0.0,1126.4805908203125,2059855.375,1201928.125,0.0,0.0,0,0.0,0.0,3262909.7930908203,6525819.586181641,3262909.7930908203,6525819.586181641,3262909.9805908203,6525819.961181641
925,Amhara,Wag Hamra,2012-01-01,0.0,34657.375,483284.4375,0.0,0.0,0.0,34657.375,483284.4375,0.0,0.0,0.0,34657.375,483284.4375,0.0,0.0,0,0.0,0.0,517941.8125,1035883.625,517941.8125,1035883.625,517941.8125,1035883.625
926,Amhara,West Gojam,2012-01-01,2807460.0,0.0,0.0,0.0,0.0,2807460.0,0.0,0.0,0.0,0.0,2807460.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2807460.0,5614920.0,2807460.0,5614920.0,2807460.0,5614920.0
927,Amhara,West Gondar,2012-01-01,287784.5,147.30174255371094,0.0,0.0,0.0,287784.5,147.30174255371094,0.0,0.0,0.0,287784.5,147.30174255371094,0.0,0.0,0.0,0,0.0,0.0,287931.8017425537,575863.6034851074,287931.8017425537,575863.6034851074,287931.8017425537,575863.6034851074
928,Benishangul Gumz,Asosa,2012-01-01,345103.96875,50981.83203125,256.6722717285156,0.0,0.0,345103.96875,50981.83203125,256.6722717285156,0.0,0.0,345103.96875,50981.83203125,256.6722717285156,0.0,0.0,0,0.0,0.0,396342.4730529785,792684.946105957,396342.4730529785,792684.946105957,396342.4730529785,792684.946105957
929,Benishangul Gumz,Kemashi,2012-01-01,131056.8671875,877.33984375,67.466552734375,0.0,0.0,131056.8671875,877.33984375,67.466552734375,0.0,0.0,131056.8671875,877.33984375,67.466552734375,0.0,0.0,0,0.0,0.0,132001.67358398438,264003.34716796875,132001.67358398438,264003.34716796875,132001.67358398438,264003.34716796875
930,Benishangul Gumz,Mao Komo Special,2012-01-01,64050.1640625,0.0,35.53559494018555,0.0,0.0,64050.1640625,0.0,35.53559494018555,0.0,0.0,64050.1640625,0.0,35.53559494018555,0.0,0.0,0,0.0,0.0,64085.699657440186,128171.39931488037,64085.699657440186,128171.39931488037,64085.699657440186,128171.39931488037
931,Benishangul Gumz,Metekel,2012-01-01,390363.375,18065.693359375,0.0,0.0,0.0,390363.375,18065.693359375,0.0,0.0,0.0,390363.375,18065.693359375,0.0,0.0,0.0,0,0.0,0.0,408429.068359375,816858.13671875,408429.068359375,816858.13671875,408429.068359375,816858.13671875
932,Dire Dawa,Dire Dawa rural,2012-01-01,0.0,4428.95263671875,516.5448608398438,0.0,173890.953125,0.0,4428.95263671875,516.5448608398438,0.0,173890.953125,0.0,4428.95263671875,516.5448608398438,0.0,173890.953125,0,0.0,0.0,4945.497497558594,183781.9481201172,4945.497497558594,183781.9481201172,4945.497497558594,183781.9481201172
933,Dire Dawa,Dire Dawa urban,2012-01-01,0.0,0.0,0.0,0.0,246837.78125,0.0,0.0,0.0,0.0,246837.78125,0.0,0.0,0.0,0.0,246837.78125,0,0.0,0.0,0.0,246837.78125,0.0,246837.78125,0.0,246837.78125
934,Gambela,Agnewak,2012-01-01,140479.03125,1239.4857177734375,12.82469654083252,0.0,6101.021484375,140479.03125,1239.4857177734375,12.82469654083252,0.0,6101.021484375,140468.71875,1249.8035888671875,12.82469654083252,0.0,6101.021484375,0,0.0,0.0,141731.34166431427,289563.70481300354,141731.34166431427,289563.70481300354,141731.34703540802,289563.71555519104
935,Gambela,Etang Special woreda,2012-01-01,47833.59765625,949.068115234375,0.0,0.0,508.3900451660156,47833.59765625,949.068115234375,0.0,0.0,508.3900451660156,47763.4140625,1019.2503051757812,0.0,0.0,508.3900451660156,0,0.0,0.0,48782.665771484375,98073.72158813477,48782.665771484375,98073.72158813477,48782.66436767578,98073.71878051758
936,Gambela,Mejenger,2012-01-01,83796.4765625,0.0,0.0,0.0,0.0,83796.4765625,0.0,0.0,0.0,0.0,83796.4765625,0.0,0.0,0.0,0.0,0,0.0,0.0,83796.4765625,167592.953125,83796.4765625,167592.953125,83796.4765625,167592.953125
937,Gambela,Nuwer,2012-01-01,2192.912353515625,146782.703125,88.4491958618164,0.0,109.8154525756836,1984.645263671875,146990.96875,88.4491958618164,0.0,109.8154525756836,309.54534912109375,148666.078125,88.4491958618164,0.0,109.8154525756836,0,0.0,0.0,149064.06467437744,298237.94480133057,149064.0632095337,298237.94187164307,149064.0726699829,298237.9607925415
938,Harari,Harari,2012-01-01,0.0,6449.0458984375,0.0,0.0,226408.21875,0.0,6449.0458984375,0.0,0.0,226408.21875,0.0,1539.79150390625,4909.25439453125,0.0,226408.21875,0,0.0,0.0,6449.0458984375,239306.310546875,6449.0458984375,239306.310546875,6449.0458984375,239306.310546875
939,Oromia,Arsi,2012-01-01,2454072.75,871829.25,128.96804809570312,0.0,0.0,2454072.75,871829.25,128.96804809570312,0.0,0.0,2454072.75,864942.5,6886.7978515625,128.96804809570312,0.0,0,0.0,0.0,3326030.9680480957,6652061.936096191,3326030.9680480957,6652061.936096191,3326031.015899658,6652062.031799316
940,Oromia,Bale,2012-01-01,816155.1875,412900.21875,571230.0,198.5721435546875,0.0,816155.1875,412900.21875,571230.0,198.5721435546875,0.0,586735.1875,412181.03125,501508.96875,300058.75,0.0,0,0.0,0.0,1800483.9783935547,3600967.9567871094,1800483.9783935547,3600967.9567871094,1800483.9375,3600967.875
941,Oromia,Borena,2012-01-01,0.0,731.041259765625,477671.0,89.37763977050781,0.0,0.0,731.041259765625,477671.0,89.37763977050781,0.0,0.0,0.0,132094.0,346397.46875,0.0,0,0.0,0.0,478491.41889953613,956982.8377990723,478491.41889953613,956982.8377990723,478491.46875,956982.9375
942,Oromia,Buno Bedele,2012-01-01,744452.9375,0.0,0.0,0.0,0.0,744452.9375,0.0,0.0,0.0,0.0,744452.9375,0.0,0.0,0.0,0.0,0,0.0,0.0,744452.9375,1488905.875,744452.9375,1488905.875,744452.9375,1488905.875
943,Oromia,East Hararge,2012-01-01,0.0,3507512.75,923.04833984375,0.0,7839.36474609375,0.0,3507512.75,923.04833984375,0.0,7839.36474609375,0.0,3073524.75,434170.25,740.9820556640625,7839.36474609375,0,0.0,0.0,3508435.7983398438,7024710.961425781,3508435.7983398438,7024710.961425781,3508435.982055664,7024711.328857422
944,Oromia,East Shewa,2012-01-01,1393092.875,560890.0,0.0,0.0,0.0,1393092.875,560890.0,0.0,0.0,0.0,1393092.875,557841.75,3048.23193359375,0.0,0.0,0,0.0,0.0,1953982.875,3907965.75,1953982.875,3907965.75,1953982.8569335938,3907965.7138671875
945,Oromia,East Wellega,2012-01-01,1539357.0,0.0,0.0,0.0,0.0,1539357.0,0.0,0.0,0.0,0.0,1539357.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1539357.0,3078714.0,1539357.0,3078714.0,1539357.0,3078714.0
946,Oromia,Finfine Special,2012-01-01,854579.6875,371.374267578125,0.0,0.0,14507.5478515625,854579.6875,371.374267578125,0.0,0.0,14507.5478515625,854579.6875,371.374267578125,0.0,0.0,14507.5478515625,0,0.0,0.0,854951.0617675781,1724409.6713867188,854951.0617675781,1724409.6713867188,854951.0617675781,1724409.6713867188
947,Oromia,Guji,2012-01-01,768415.75,5173.4140625,329618.28125,222902.25,0.0,768415.75,5173.4140625,329618.28125,222902.25,0.0,768415.75,5173.4140625,329425.46875,223095.078125,0.0,0,0.0,0.0,1326109.6953125,2652219.390625,1326109.6953125,2652219.390625,1326109.7109375,2652219.421875
948,Oromia,Horo Gudru Wellega,2012-01-01,730038.0,0.0,0.0,0.0,0.0,730038.0,0.0,0.0,0.0,0.0,730038.0,0.0,0.0,0.0,0.0,0,0.0,0.0,730038.0,1460076.0,730038.0,1460076.0,730038.0,1460076.0
949,Oromia,Ilu Aba Bora,2012-01-01,920858.6875,0.0,0.0,0.0,0.0,920858.6875,0.0,0.0,0.0,0.0,920858.6875,0.0,0.0,0.0,0.0,0,0.0,0.0,920858.6875,1841717.375,920858.6875,1841717.375,920858.6875,1841717.375
950,Oromia,Jimma,2012-01-01,3329787.25,376.650146484375,0.0,0.0,0.0,3329787.25,376.650146484375,0.0,0.0,0.0,3329787.25,288.65234375,87.99781799316406,0.0,0.0,0,0.0,0.0,3330163.9001464844,6660327.800292969,3330163.9001464844,6660327.800292969,3330163.900161743,6660327.800323486
951,Oromia,Kelem Wellega,2012-01-01,1046758.3125,0.0,0.0,0.0,0.0,1046758.3125,0.0,0.0,0.0,0.0,1046758.25,0.0,0.0,0.0,0.0,0,0.0,0.0,1046758.3125,2093516.625,1046758.3125,2093516.625,1046758.25,2093516.5
952,Oromia,North Shewa,2012-01-01,990181.1875,534402.625,0.0,0.0,0.0,990181.1875,534402.625,0.0,0.0,0.0,990181.1875,534402.625,0.0,0.0,0.0,0,0.0,0.0,1524583.8125,3049167.625,1524583.8125,3049167.625,1524583.8125,3049167.625
953,Oromia,South West Shewa,2012-01-01,1189972.625,106.38168334960938,0.0,0.0,0.0,1189972.625,106.38168334960938,0.0,0.0,0.0,1189972.625,106.38168334960938,0.0,0.0,0.0,0,0.0,0.0,1190079.0066833496,2380158.013366699,1190079.0066833496,2380158.013366699,1190079.0066833496,2380158.013366699
954,Oromia,West Arsi,2012-01-01,1359993.875,1160312.0,2275.497314453125,0.0,0.0,1359993.875,1160312.0,2275.497314453125,0.0,0.0,1359993.875,33642.28515625,1128945.125,0.0,0.0,0,0.0,0.0,2522581.372314453,5045162.744628906,2522581.372314453,5045162.744628906,2522581.28515625,5045162.5703125
955,Oromia,West Guji,2012-01-01,649548.25,8218.3828125,544779.6875,0.0,0.0,649548.25,8218.3828125,544779.6875,0.0,0.0,649548.25,8038.60205078125,544917.0625,42.42087173461914,0.0,0,0.0,0.0,1202546.3203125,2405092.640625,1202546.3203125,2405092.640625,1202546.3354225159,2405092.6708450317
956,Oromia,West Hararge,2012-01-01,766.6942749023438,2371850.5,850.7391357421875,0.0,0.0,766.6942749023438,2371850.5,850.7391357421875,0.0,0.0,766.6942749023438,1658821.5,713028.9375,850.7391357421875,0.0,0,0.0,0.0,2373467.9334106445,4746935.866821289,2373467.9334106445,4746935.866821289,2373467.8709106445,4746935.741821289
957,Oromia,West Shewa,2012-01-01,2441002.0,1321.249755859375,0.0,0.0,0.0,2441002.0,1321.249755859375,0.0,0.0,0.0,2441002.0,1321.249755859375,0.0,0.0,0.0,0,0.0,0.0,2442323.2497558594,4884646.499511719,2442323.2497558594,4884646.499511719,2442323.2497558594,4884646.499511719
958,Oromia,West Wellega,2012-01-01,1683603.5,0.0,0.0,0.0,0.0,1683603.5,0.0,0.0,0.0,0.0,1683603.5,0.0,0.0,0.0,0.0,0,0.0,0.0,1683603.5,3367207.0,1683603.5,3367207.0,1683603.5,3367207.0
959,SNNP,Alle,2012-01-01,0.0,1784.0650634765625,39962.8359375,0.0,0.0,0.0,1784.0650634765625,39962.8359375,0.0,0.0,0.0,0.0,41746.8984375,0.0,0.0,0,0.0,0.0,41746.90100097656,83493.80200195312,41746.90100097656,83493.80200195312,41746.8984375,83493.796875
960,SNNP,Amaro,2012-01-01,0.0,178.3832550048828,192235.09375,0.0,0.0,0.0,178.3832550048828,192235.09375,0.0,0.0,0.0,0.0,192413.484375,0.0,0.0,0,0.0,0.0,192413.47700500488,384826.95401000977,192413.47700500488,384826.95401000977,192413.484375,384826.96875
961,SNNP,Basketo,2012-01-01,59749.65625,4692.126953125,0.0,0.0,0.0,59749.65625,4692.126953125,0.0,0.0,0.0,0.0,59769.43359375,4672.35205078125,0.0,0.0,0,0.0,0.0,64441.783203125,128883.56640625,64441.783203125,128883.56640625,64441.78564453125,128883.5712890625
962,SNNP,Bench Maji,2012-01-01,582624.3125,0.0,0.0,0.0,0.0,582624.3125,0.0,0.0,0.0,0.0,582624.3125,0.0,0.0,0.0,0.0,0,0.0,0.0,582624.3125,1165248.625,582624.3125,1165248.625,582624.3125,1165248.625
963,SNNP,Burji,2012-01-01,0.0,0.0,74342.3046875,0.0,0.0,0.0,0.0,74342.3046875,0.0,0.0,0.0,0.0,73848.8125,493.4871826171875,0.0,0,0.0,0.0,74342.3046875,148684.609375,74342.3046875,148684.609375,74342.29968261719,148684.59936523438
964,SNNP,Dawuro,2012-01-01,373537.46875,255955.109375,0.0,0.0,0.0,373537.46875,255955.109375,0.0,0.0,0.0,373537.46875,249668.875,6286.22509765625,0.0,0.0,0,0.0,0.0,629492.578125,1258985.15625,629492.578125,1258985.15625,629492.5688476562,1258985.1376953125
965,SNNP,Derashe,2012-01-01,0.0,4916.873046875,98664.734375,0.0,0.0,0.0,4916.873046875,98664.734375,0.0,0.0,0.0,0.0,103581.609375,0.0,0.0,0,0.0,0.0,103581.607421875,207163.21484375,103581.607421875,207163.21484375,103581.609375,207163.21875
966,SNNP,Gamo,2012-01-01,0.0,1420298.25,4062.18115234375,0.0,0.0,0.0,1420298.25,4062.18115234375,0.0,0.0,0.0,0.0,1424360.5,0.0,0.0,0,0.0,0.0,1424360.4311523438,2848720.8623046875,1424360.4311523438,2848720.8623046875,1424360.5,2848721.0
967,SNNP,Gedeo,2012-01-01,34000.4453125,1047923.0,1381.81640625,0.0,0.0,34000.4453125,1047923.0,1381.81640625,0.0,0.0,34000.4453125,1047923.0,1381.81640625,0.0,0.0,0,0.0,0.0,1083305.26171875,2166610.5234375,1083305.26171875,2166610.5234375,1083305.26171875,2166610.5234375
968,SNNP,Gofa,2012-01-01,3132.775634765625,582578.25,0.0,0.0,0.0,3132.775634765625,582578.25,0.0,0.0,0.0,31.274168014526367,5160.29296875,580519.4375,0.0,0.0,0,0.0,0.0,585711.0256347656,1171422.0512695312,585711.0256347656,1171422.0512695312,585711.0046367645,1171422.009273529
969,SNNP,Guraghe,2012-01-01,1249539.625,302987.375,0.0,0.0,0.0,1249539.625,302987.375,0.0,0.0,0.0,1038642.25,504175.03125,9709.7421875,0.0,0.0,0,0.0,0.0,1552527.0,3105054.0,1552527.0,3105054.0,1552527.0234375,3105054.046875
970,SNNP,Hadiya,2012-01-01,10963.53515625,1536509.5,0.0,0.0,0.0,10963.53515625,1536509.5,0.0,0.0,0.0,9489.953125,13356.0732421875,1524627.25,0.0,0.0,0,0.0,0.0,1547473.03515625,3094946.0703125,1547473.03515625,3094946.0703125,1547473.2763671875,3094946.552734375
971,SNNP,Halaba Special,2012-01-01,0.0,326634.15625,0.0,0.0,0.0,0.0,326634.15625,0.0,0.0,0.0,0.0,313353.75,13280.42578125,0.0,0.0,0,0.0,0.0,326634.15625,653268.3125,326634.15625,653268.3125,326634.17578125,653268.3515625
972,SNNP,Kefa,2012-01-01,1098772.25,0.0,546.21728515625,0.0,0.0,1098772.25,0.0,546.21728515625,0.0,0.0,1098772.25,0.0,546.21728515625,0.0,0.0,0,0.0,0.0,1099318.4672851562,2198636.9345703125,1099318.4672851562,2198636.9345703125,1099318.4672851562,2198636.9345703125
973,SNNP,Kembata Tibaro,2012-01-01,0.0,870460.5625,0.0,0.0,0.0,0.0,870460.5625,0.0,0.0,0.0,0.0,1410.3056640625,869050.25,0.0,0.0,0,0.0,0.0,870460.5625,1740921.125,870460.5625,1740921.125,870460.5556640625,1740921.111328125
974,SNNP,Konso,2012-01-01,0.0,0.0,331332.9375,0.0,0.0,0.0,0.0,331332.9375,0.0,0.0,0.0,0.0,329795.75,1537.154541015625,0.0,0,0.0,0.0,331332.9375,662665.875,331332.9375,662665.875,331332.9045410156,662665.8090820312
975,SNNP,Konta Special,2012-01-01,118788.625,613.9727783203125,72.31546783447266,0.0,0.0,118788.625,613.9727783203125,72.31546783447266,0.0,0.0,118788.625,0.0,686.2882080078125,0.0,0.0,0,0.0,0.0,119474.91324615479,238949.82649230957,119474.91324615479,238949.82649230957,119474.91320800781,238949.82641601562
976,SNNP,Mirab Omo,2012-01-01,253248.6875,6.462161064147949,402.0559387207031,0.0,0.0,253248.6875,6.462161064147949,402.0559387207031,0.0,0.0,253248.6875,6.462161064147949,402.0559387207031,0.0,0.0,0,0.0,0.0,253657.20559978485,507314.4111995697,253657.20559978485,507314.4111995697,253657.20559978485,507314.4111995697
977,SNNP,Sheka,2012-01-01,257600.375,0.0,0.0,0.0,0.0,257600.375,0.0,0.0,0.0,0.0,257600.375,0.0,0.0,0.0,0.0,0,0.0,0.0,257600.375,515200.75,257600.375,515200.75,257600.375,515200.75
978,SNNP,Sidama,2012-01-01,29277.68359375,4019104.25,0.0,0.0,0.0,29277.68359375,4019104.25,0.0,0.0,0.0,29277.68359375,4017409.0,1695.39208984375,0.0,0.0,0,0.0,0.0,4048381.93359375,8096763.8671875,4048381.93359375,8096763.8671875,4048382.0756835938,8096764.1513671875
979,SNNP,Siltie,2012-01-01,276492.125,690293.375,0.0,0.0,0.0,276492.125,690293.375,0.0,0.0,0.0,276492.125,678204.0625,12089.40234375,0.0,0.0,0,0.0,0.0,966785.5,1933571.0,966785.5,1933571.0,966785.58984375,1933571.1796875
980,SNNP,South Omo,2012-01-01,10426.1513671875,470590.21875,265509.0625,0.0,0.0,10426.1513671875,470590.21875,265509.0625,0.0,0.0,660.51025390625,366556.5,379195.4375,112.99517822265625,0.0,0,0.0,0.0,746525.4326171875,1493050.865234375,746525.4326171875,1493050.865234375,746525.4429321289,1493050.8858642578
981,SNNP,Wolayita,2012-01-01,177.49273681640625,1932840.0,0.0,0.0,0.0,177.49273681640625,1932840.0,0.0,0.0,0.0,177.49273681640625,6288.25634765625,1926551.625,0.0,0.0,0,0.0,0.0,1933017.4927368164,3866034.985473633,1933017.4927368164,3866034.985473633,1933017.3740844727,3866034.7481689453
982,SNNP,Yem Special,2012-01-01,104416.5,2733.5966796875,0.0,0.0,0.0,104416.5,2733.5966796875,0.0,0.0,0.0,104143.921875,272.57464599609375,2733.5966796875,0.0,0.0,0,0.0,0.0,107150.0966796875,214300.193359375,107150.0966796875,214300.193359375,107150.0932006836,214300.1864013672
983,Somali,Afder,2012-01-01,0.0,0.0,544898.9375,0.0,0.0,0.0,0.0,544898.9375,0.0,0.0,0.0,0.0,542269.5625,2629.3759765625,0.0,0,0.0,0.0,544898.9375,1089797.875,544898.9375,1089797.875,544898.9384765625,1089797.876953125
984,Somali,Daawa,2012-01-01,0.0,1761.013671875,277871.59375,0.0,0.0,0.0,1761.013671875,277871.59375,0.0,0.0,0.0,1761.013671875,277698.25,173.32040405273438,0.0,0,0.0,0.0,279632.607421875,559265.21484375,279632.607421875,559265.21484375,279632.58407592773,559265.1681518555
985,Somali,Doolo,2012-01-01,0.0,837.3541870117188,330072.4375,0.0,0.0,0.0,837.3541870117188,330072.4375,0.0,0.0,0.0,837.3541870117188,216028.203125,114044.234375,0.0,0,0.0,0.0,330909.7916870117,661819.5833740234,330909.7916870117,661819.5833740234,330909.7916870117,661819.5833740234
986,Somali,Erer,2012-01-01,0.0,569.03857421875,323471.90625,0.0,0.0,0.0,569.03857421875,323471.90625,0.0,0.0,0.0,0.0,149154.59375,174886.359375,0.0,0,0.0,0.0,324040.94482421875,648081.8896484375,324040.94482421875,648081.8896484375,324040.953125,648081.90625
987,Somali,Fafan,2012-01-01,0.0,392395.0,860446.1875,0.0,0.0,0.0,392395.0,860446.1875,0.0,0.0,0.0,392395.0,819739.6875,40706.5625,0.0,0,0.0,0.0,1252841.1875,2505682.375,1252841.1875,2505682.375,1252841.25,2505682.5
