,date,ML1,ADM0_EN,ADM1_EN,ADM2_EN
320,2011-01-01,2.0,Malawi,Southern,Blantyre
321,2011-01-01,2.0,Malawi,Southern,Blantyre City
322,2011-01-01,2.0,Malawi,Southern,Chikwawa
292,2011-01-01,1.0,Malawi,Southern,Chiradzulu
293,2011-01-01,1.0,Malawi,Northern,Chitipa
294,2011-01-01,1.0,Malawi,Central,Dedza
295,2011-01-01,1.0,Malawi,Central,Dowa
296,2011-01-01,1.0,Malawi,Northern,Karonga
297,2011-01-01,1.0,Malawi,Central,Kasungu
298,2011-01-01,1.0,Malawi,Central,Lilongwe
299,2011-01-01,1.0,Malawi,Central,Lilongwe City
324,2011-01-01,2.0,Malawi,Southern,Machinga
301,2011-01-01,1.0,Malawi,Southern,Mangochi
302,2011-01-01,1.0,Malawi,Central,Mchinji
326,2011-01-01,2.0,Malawi,Southern,Mulanje
327,2011-01-01,2.0,Malawi,Southern,Mwanza
305,2011-01-01,1.0,Malawi,Northern,Mzimba
306,2011-01-01,1.0,Malawi,Northern,Mzuzu City
328,2011-01-01,2.0,Malawi,Southern,Neno
308,2011-01-01,1.0,Malawi,Northern,Nkhata Bay
309,2011-01-01,1.0,Malawi,Central,Nkhotakota
329,2011-01-01,2.0,Malawi,Southern,Nsanje
311,2011-01-01,1.0,Malawi,Central,Ntcheu
312,2011-01-01,1.0,Malawi,Central,Ntchisi
331,2011-01-01,2.0,Malawi,Southern,Phalombe
314,2011-01-01,1.0,Malawi,Northern,Rumphi
315,2011-01-01,1.0,Malawi,Central,Salima
332,2011-01-01,2.0,Malawi,Southern,Thyolo
317,2011-01-01,1.0,Malawi,Southern,Zomba
318,2011-01-01,1.0,Malawi,Southern,Zomba City
2834,2011-01-01,,Malawi,Northern,Likoma
365,2011-04-01,2.0,Malawi,Southern,Balaka
366,2011-04-01,2.0,Malawi,Southern,Blantyre
337,2011-04-01,1.0,Malawi,Southern,Blantyre City
368,2011-04-01,2.0,Malawi,Southern,Chikwawa
369,2011-04-01,2.0,Malawi,Southern,Chiradzulu
340,2011-04-01,1.0,Malawi,Northern,Chitipa
341,2011-04-01,1.0,Malawi,Central,Dedza
342,2011-04-01,1.0,Malawi,Central,Dowa
2716,2011-04-01,3.0,Malawi,Northern,Karonga
344,2011-04-01,1.0,Malawi,Central,Kasungu
345,2011-04-01,1.0,Malawi,Central,Lilongwe
346,2011-04-01,1.0,Malawi,Central,Lilongwe City
347,2011-04-01,1.0,Malawi,Southern,Machinga
348,2011-04-01,1.0,Malawi,Southern,Mangochi
349,2011-04-01,1.0,Malawi,Central,Mchinji
350,2011-04-01,1.0,Malawi,Southern,Mulanje
351,2011-04-01,1.0,Malawi,Southern,Mwanza
352,2011-04-01,1.0,Malawi,Northern,Mzimba
353,2011-04-01,1.0,Malawi,Northern,Mzuzu City
354,2011-04-01,1.0,Malawi,Southern,Neno
355,2011-04-01,1.0,Malawi,Northern,Nkhata Bay
356,2011-04-01,1.0,Malawi,Central,Nkhotakota
375,2011-04-01,2.0,Malawi,Southern,Nsanje
357,2011-04-01,1.0,Malawi,Central,Ntcheu
358,2011-04-01,1.0,Malawi,Central,Ntchisi
377,2011-04-01,2.0,Malawi,Southern,Phalombe
360,2011-04-01,1.0,Malawi,Northern,Rumphi
361,2011-04-01,1.0,Malawi,Central,Salima
362,2011-04-01,1.0,Malawi,Southern,Thyolo
363,2011-04-01,1.0,Malawi,Southern,Zomba
364,2011-04-01,1.0,Malawi,Southern,Zomba City
2835,2011-04-01,,Malawi,Northern,Likoma
380,2011-07-01,1.0,Malawi,Southern,Balaka
381,2011-07-01,1.0,Malawi,Southern,Blantyre
382,2011-07-01,1.0,Malawi,Southern,Blantyre City
383,2011-07-01,1.0,Malawi,Southern,Chikwawa
384,2011-07-01,1.0,Malawi,Southern,Chiradzulu
385,2011-07-01,1.0,Malawi,Northern,Chitipa
386,2011-07-01,1.0,Malawi,Central,Dedza
387,2011-07-01,1.0,Malawi,Central,Dowa
388,2011-07-01,1.0,Malawi,Northern,Karonga
389,2011-07-01,1.0,Malawi,Central,Kasungu
390,2011-07-01,1.0,Malawi,Central,Lilongwe
391,2011-07-01,1.0,Malawi,Central,Lilongwe City
392,2011-07-01,1.0,Malawi,Southern,Machinga
393,2011-07-01,1.0,Malawi,Southern,Mangochi
394,2011-07-01,1.0,Malawi,Central,Mchinji
395,2011-07-01,1.0,Malawi,Southern,Mulanje
